,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase
0,ztf,59625.21062499983,1871210622115015008,1,1871210622115,19.313295,1,1871,15.325676,17.91617,17.8865,0.067353524,0.1037,110.6459803,18.0346866,0.92,t17_f5_c3,0.99999946,17.8737,0.1314,565120121,True,False,False,correction_1.0.6,0.0
1,ztf,59628.29974539997,1874299742115015010,2,1874299742115,19.808544,1,1874,6.8990116,18.211067,18.1423,0.06586884,0.082,110.6460235,18.0346486,0.9042857,t17_f5_c3,0.9999988,18.1562,0.1063,565120221,True,False,False,correction_1.0.6,0.0
