,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid
0,ztf,59167.36168979993,1413361686015015008,1,1413361686015,20.0197,1,1413,2.2527,20.2489,20.0242,0.317521,0.2457,41.4516131,0.6384304,0.342857,t17_f5_c3,20.2017,0.3694,False,False,False,bulk_1.0.0,0.0,1436193206015015007,,
1,ztf,59169.27973379986,1415279736015015008,2,1415279736015,20.257368,1,1415,1.9581368,19.797354,19.618,0.12856874,0.2162,41.4516035,0.6383433,0.9085714,t17_f5_c3,19.6226,0.2769,False,False,False,bulk_1.0.0,0.0,1436193206015015007,0.9998946,402120260.0
2,ztf,59169.317592599895,1415317596015015008,1,1415317596015,20.3378,1,1415,2.1384006,19.731483,19.8551,0.1647025,0.2108,41.4516136,0.6383782,0.8757143,t17_f5_c3,20.1142,0.3411,False,False,False,bulk_1.0.0,0.0,1436193206015015007,0.99996793,402120160.0
3,ztf,59171.26555560017,1417265556015015011,1,1417265556015,20.465288,1,1417,2.296588,19.296007,19.2914,0.114341274,0.1241,41.4515792,0.6384072,0.9357143,t17_f5_c3,19.3112,0.1608,False,False,False,bulk_1.0.0,0.0,1436193206015015007,0.99999785,402120160.0
4,ztf,59174.25640049996,1420256406015015011,1,1420256406015,19.942888,1,1420,2.3332949,19.063354,19.0235,0.12300912,0.1634,41.4515722,0.6384145,0.93142855,t17_f5_c3,19.0267,0.2093,False,False,False,bulk_1.0.0,0.0,1436193206015015007,0.99999756,402120160.0
5,ztf,59176.29637729982,1422296376015015003,2,1422296376015,19.87467,1,1422,2.1575158,19.028608,19.3176,0.11428453,0.2057,41.451597,0.6384244,0.94285715,t17_f5_c3,19.6375,0.3526,False,False,False,bulk_1.0.0,0.0,1436193206015015007,0.9999932,402120260.0
6,ztf,59176.34706019983,1422347066015015004,1,1422347066015,20.360184,1,1422,2.2358656,18.990845,19.0777,0.085219726,0.1097,41.4515993,0.6384054,0.94714284,t17_f5_c3,19.086,0.1405,False,False,False,bulk_1.0.0,0.0,1436193206015015007,0.99999094,402120160.0
7,ztf,59178.17561340006,1424175616015015001,1,1424175616015,19.758057,1,1424,2.2673934,18.929693,18.7513,0.10466202,0.1643,41.4515995,0.6384207,0.94,t17_f5_c3,18.9169,0.2451,False,False,False,bulk_1.0.0,0.0,1436193206015015007,0.99999726,402120160.0
8,ztf,59178.27353010001,1424273536015015003,2,1424273536015,19.786386,1,1424,2.171969,19.12338,19.3188,0.10114081,0.253,41.4515852,0.6384172,0.95,t17_f5_c3,19.2738,0.3111,False,False,False,bulk_1.0.0,0.0,1436193206015015007,0.9999943,402120260.0
9,ztf,59182.22780090012,1428227806015015001,1,1428227806015,19.037697,1,1428,2.2057135,19.044878,19.3972,0.1874515,0.4843,41.4516047,0.6383984,0.84,t17_f5_c3,19.5692,0.7289,False,False,False,bulk_1.0.0,0.0,1436193206015015007,0.9999999,402120160.0
