,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid
0,ztf,58730.29248839989,976292483215015010,1,976292483215,20.0844,1,976,3.27409,20.1438,19.9908,0.291632,0.3289,253.029577,63.2542928,0.32,t17_f5_c3,19.9852,0.4192,False,False,False,bulk_1.0.0,0.0,989152313215015020,,
1,ztf,58730.292986100074,976292984515015007,1,976292984515,19.796,1,976,14.4715,20.145,19.5427,0.361063,0.2398,253.0296701,63.2541528,0.165714,t17_f5_c3,19.5595,0.3123,False,False,False,bulk_1.0.0,0.0,989152313215015020,,
2,ztf,58732.267546299845,978267544515015008,2,978267544515,20.0905,1,978,11.2075,20.2376,20.114,0.257933,0.431,253.0294407,63.2542424,0.298571,t17_f5_c3,19.5985,0.3445,False,False,False,bulk_1.0.0,0.0,989152313215015020,,
3,ztf,58732.29076390015,978290763215015011,1,978290763215,20.3337,1,978,3.37914,20.2705,20.4297,0.227663,0.4118,253.0294485,63.2542522,0.815714,t17_f5_c3,20.5854,0.6097,False,False,False,bulk_1.0.0,0.0,989152313215015020,,
4,ztf,58732.291261599865,978291264515015020,1,978291264515,20.2636,1,978,14.1921,19.9757,20.1433,0.227729,0.333,253.0293397,63.2542261,0.84,t17_f5_c3,20.4388,0.56,False,False,False,bulk_1.0.0,0.0,989152313215015020,,
5,ztf,58733.266643499956,979266643215015012,2,979266643215,20.0035,1,979,12.7131,20.3762,20.2913,0.260241,0.5142,253.0294879,63.2541861,0.601429,t17_f5_c3,20.0599,0.534,False,False,False,bulk_1.0.0,0.0,989152313215015020,,
6,ztf,58733.26712960005,979267124515015009,2,979267124515,19.9417,1,979,11.0861,20.1868,20.5863,0.283934,0.7372,253.0295592,63.2541942,0.472857,t17_f5_c3,19.9678,0.536,False,False,False,bulk_1.0.0,0.0,989152313215015020,,
7,ztf,58733.290590300225,979290594515015010,1,979290594515,19.8655,1,979,14.2178,19.8547,19.7218,0.271035,0.293,253.0294484,63.2541694,0.508571,t17_f5_c3,19.6489,0.3514,False,False,False,bulk_1.0.0,0.0,989152313215015020,,
8,ztf,58734.26791669987,980267913215015012,2,980267913215,19.7712,1,980,12.2776,20.1369,20.2594,0.263976,0.5723,253.0297265,63.2541282,0.56,t17_f5_c3,20.0079,0.5828,False,False,False,bulk_1.0.0,0.0,989152313215015020,,
9,ztf,58734.29134259978,980291343215015005,1,980291343215,19.5848,1,980,3.17654,20.1637,20.313,0.348877,0.6158,253.0294526,63.2541221,0.322857,t17_f5_c3,20.2355,0.7366,False,False,False,bulk_1.0.0,0.0,989152313215015020,,
