,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid
0,ztf,59455.341874999925,1701341871815025016,1,1701341871815,20.1937,1,1701,1.31548,19.5138,18.057772,19.2308,0.134001,100.0,0.035050713,0.1846,346.2789361,-11.3744459,0.934286,t17_f5_c3,19.0575,0.1991,False,True,False,correction_1.0.6,0.0,1.705258501815015e+18,,
1,ztf,59455.341874999925,1701341871815015016,1,1701341871815,20.19374,1,1701,1.315479,19.513811,18.057775,19.2308,0.13400109,100.0,0.035050463,0.1846,346.2789361,-11.3744459,0.9342857,t17_f5_c3,19.0575,0.1991,True,True,False,correction_1.0.6,0.0,,0.99765456,393120118.0
2,ztf,59459.258506900165,1705258501815015021,2,1705258501815,20.40752,1,1705,1.110765,18.747282,17.273867,18.7556,0.070831664,100.0,0.018233119,0.1007,346.2789012,-11.3744303,0.94714284,t17_f5_c3,18.7016,0.118,True,True,False,correction_1.0.6,0.0,,0.9999987,393120218.0
3,ztf,59459.29644680023,1705296441815015017,1,1705296441815,20.685637,1,1705,1.407532,18.78099,,18.7402,0.08639339,,,0.0747,346.2789129,-11.3744055,0.95714283,t17_f5_c3,18.7789,0.095,True,False,True,correction_1.0.6,0.0,,0.99997234,393120118.0
4,ztf,59462.311817099806,1708311811815015037,1,1708311811815,20.454926,1,1708,1.3857083,18.58067,17.726946,18.6003,0.07231558,100.0,0.032941457,0.0749,346.2789341,-11.3744236,0.95714283,t17_f5_c3,18.6546,0.0974,True,True,False,correction_1.0.6,0.0,,0.99999976,393120118.0
5,ztf,59462.372222200036,1708372221815015042,2,1708372221815,20.275944,1,1708,1.1293895,18.669386,17.253273,18.5916,0.08875621,100.0,0.024085404,0.0931,346.2789298,-11.3744364,0.95428574,t17_f5_c3,18.5706,0.1132,True,True,False,correction_1.0.6,0.0,,0.99999976,393120218.0
6,ztf,59464.27026619995,1710270261815025031,1,1710270261815,20.5836,1,1710,1.45639,18.4913,,18.5203,0.089302,,,0.0695,346.2789147,-11.3743918,0.957143,t17_f5_c3,18.5439,0.0876,False,False,True,correction_1.0.6,0.0,1.714429621815015e+18,,
7,ztf,59464.27026619995,1710270261815015031,1,1710270261815,20.583597,1,1710,1.456394,18.491348,,18.5203,0.08930187,,,0.0695,346.2789147,-11.3743918,0.95714283,t17_f5_c3,18.5439,0.0876,True,False,True,correction_1.0.6,0.0,,0.9999906,393120118.0
8,ztf,59464.313750000205,1710313751815025028,2,1710313751815,20.2835,1,1710,1.09663,18.53,17.213646,18.5682,0.071404,100.0,0.021241287,0.0947,346.2789126,-11.3744378,0.952857,t17_f5_c3,18.6023,0.1212,False,True,False,correction_1.0.6,0.0,1.714429621815015e+18,,
9,ztf,59464.313750000205,1710313751815015028,2,1710313751815,20.283466,1,1710,1.0966293,18.52996,17.213634,18.5682,0.071404316,100.0,0.02124193,0.0947,346.2789126,-11.3744378,0.95285714,t17_f5_c3,18.6023,0.1212,True,True,False,correction_1.0.6,0.0,,0.9999999,393120218.0
