,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,drb,rfid,parent_candid
17,ztf,59415.2771528,1661277151015075000,1,1661277151015,19.6943,1,1661,0.855549,18.7623,18.592968,18.5451,0.115415,0.09770795,0.0987483,0.1181,262.7046079,66.4469131,0.837143,t17_f5_c3,18.5696,0.1546,False,True,False,correction_1.0.6,0.0,,,1.676240551015015e+18
18,ztf,59415.2771528,1661277151015065000,1,1661277151015,19.6943,1,1661,0.855549,18.7623,18.592968,18.5451,0.115415,0.09770795,0.0987483,0.1181,262.7046079,66.4469131,0.837143,t17_f5_c3,18.5696,0.1546,False,True,False,correction_1.0.6,0.0,,,1.671368901015015e+18
19,ztf,59415.2771528,1661277151015015000,1,1661277151015,19.69429,1,1661,0.8555486,18.76232,18.592985,18.5451,0.11541539,0.097707994,0.09874838,0.1181,262.7046079,66.4469131,0.8371429,t17_f5_c3,18.5696,0.1546,True,True,False,correction_0.0.1,0.0,0.9965519,848120110.0,
20,ztf,59418.2467939998,1664246791015015000,2,1664246791015,17.6497,1,1664,0.849347,18.2976,18.128658,17.3541,0.294723,0.25178185,0.25225353,0.3259,262.7043534,66.4468278,0.288571,t17_f5_c3,17.1276,0.3399,False,True,False,correction_1.0.6,0.0,,,1.669261281015015e+18
21,ztf,59418.32537040021,1664325371015015000,1,1664325371015,18.8613,1,1664,0.518278,18.9064,18.71504,18.448,0.204114,0.17038171,0.17113109,0.2577,262.7046006,66.4468152,0.575714,t17_f5_c3,18.8869,0.496,False,True,False,correction_1.0.6,0.0,,,1.669261281015015e+18
22,ztf,59423.26128470013,1669261281015015001,2,1669261281015,18.874851,1,1669,0.8615764,18.969297,18.674007,18.9966,0.21075043,0.15853123,0.1605657,0.4288,262.7044602,66.4468743,0.83428574,t17_f5_c3,18.9669,0.5355,True,True,False,correction_1.0.6,0.0,0.9998974,848120210.0,
23,ztf,59423.35312499991,1669353121015015000,1,1669353121015,18.598,1,1669,0.733977,18.9664,18.765118,18.4524,0.234887,0.19441943,0.19513986,0.3074,262.7047127,66.4468821,0.352857,t17_f5_c3,18.3659,0.3647,False,True,False,correction_1.0.6,0.0,,,1.671368901015015e+18
24,ztf,59425.36890049977,1671368901015015000,1,1671368901015,19.976742,1,1671,0.65865135,19.146736,18.912754,19.6913,0.112144604,0.08834278,0.09040358,0.2926,262.7046147,66.4468581,0.88285714,t17_f5_c3,19.4622,0.3038,True,True,False,correction_1.0.6,0.0,0.99999833,848120110.0,
25,ztf,59428.20275459997,1674202751015015001,2,1674202751015,20.4393,1,1674,0.9114114,19.200405,18.845457,19.3819,0.104476474,0.06918225,0.075342394,0.1613,262.7044699,66.4468974,0.94714284,t17_f5_c3,19.2821,0.1876,True,True,False,correction_1.0.6,0.0,0.99999994,848120210.0,
26,ztf,59428.2411342999,1674241131015015000,1,1674241131015,20.478937,1,1674,0.733274,19.385424,19.100883,19.397,0.10608601,0.07837278,0.081628546,0.1378,262.7046812,66.4468819,0.94285715,t17_f5_c3,19.395,0.1751,True,True,False,correction_1.0.6,0.0,0.9999994,848120110.0,
27,ztf,59430.2405555998,1676240551015015000,2,1676240551015,20.518887,1,1676,0.7833821,19.319408,18.929943,19.189,0.110598944,0.070208095,0.07726182,0.1264,262.7045862,66.4468846,0.9514286,t17_f5_c3,19.1081,0.1495,True,True,False,correction_1.0.6,0.0,0.99973166,848120210.0,
28,ztf,59430.285717600025,1676285711015015000,1,1676285711015,20.639393,1,1676,0.73124653,19.584356,19.250614,19.5502,0.12213572,0.08590842,0.08981444,0.1463,262.704597,66.4468776,0.89857143,t17_f5_c3,19.5385,0.1843,True,True,False,correction_1.0.6,0.0,0.999997,848120110.0,
29,ztf,59435.19849540014,1681198491015015000,1,1681198491015,20.481245,1,1681,0.6822644,20.05166,19.57343,19.8322,0.19330624,0.11933516,0.12443819,0.2003,262.7046908,66.4468676,0.69285715,t17_f5_c3,19.5642,0.2,True,True,False,correction_1.0.6,0.0,0.9999393,848120110.0,
30,ztf,59435.24601850007,1681246011015015001,2,1681246011015,20.522058,1,1681,0.8844882,19.562876,19.094112,19.4366,0.12170803,0.06956177,0.07903397,0.1651,262.7044977,66.4468931,0.7728571,t17_f5_c3,19.4785,0.2184,True,True,False,correction_1.0.6,0.0,0.999933,848120210.0,
31,ztf,59438.181631899904,1684181631015015000,2,1684181631015,20.315647,1,1684,0.6737582,19.493967,19.04887,19.3465,0.13091193,0.07908141,0.08688412,0.1764,262.7045896,66.4468455,0.9014286,t17_f5_c3,19.486,0.2559,True,True,False,correction_1.0.6,0.0,0.9999995,848120210.0,
32,ztf,59438.2280323999,1684228031015015000,1,1684228031015,20.2443,1,1684,0.632793,20.2872,19.719084,19.7819,0.247255,0.1408596,0.14652044,0.2363,262.7046442,66.4468526,0.357143,t17_f5_c3,19.5692,0.2488,False,True,False,correction_1.0.6,0.0,,,1.686221031015015e+18
33,ztf,59440.22103009978,1686221031015015000,2,1686221031015,20.219797,1,1686,1.0001029,19.669239,19.161983,19.3945,0.1671096,0.09682369,0.104736835,0.2018,262.7045387,66.4469367,0.6757143,t17_f5_c3,19.805,0.3761,True,True,False,correction_1.0.6,0.0,0.99857944,848120210.0,
