,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext
0,ztf,59621.469976900145,1867469972915025006,1,1867469972915,20.1081,1,1867,1.59832,19.5057,19.8694,0.144532,0.2364,167.461945,75.3343422,0.771429,t17_f5_c3,19.9345,0.3211,False,False,False,correction_1.0.6,0.0,1.874410992915015e+18,,,,,
1,ztf,59621.469976900145,1867469972915015007,1,1867469972915,20.105946,1,1867,1.6007432,19.494555,19.8712,0.14473417,0.2372,167.4619513,75.334346,0.76285714,t17_f5_c3,19.9498,0.3262,True,False,False,correction_1.0.6,0.0,,0.99998575,861120129.0,,,
2,ztf,59621.47052079998,1867470521615025010,1,1867470521615,20.2962,1,1867,0.83121,19.8165,19.7662,0.18324,0.2051,167.4614661,75.3344878,0.728571,t17_f5_c3,19.9984,0.3242,False,True,True,correction_1.0.6,0.0,1.874410992915015e+18,,,19.523535,0.13897814,0.13990545
3,ztf,59621.47052079998,1867470521615015010,1,1867470521615,20.290234,1,1867,0.83775526,19.811949,19.7657,0.17126667,0.2062,167.4614701,75.3344851,0.7457143,t17_f5_c3,20.0161,0.3313,True,True,True,correction_1.0.6,0.0,,0.9985676,860120116.0,19.52006,0.12990792,0.13089319
4,ztf,59623.23836810002,1869238362915015007,1,1869238362915,19.5755,1,1869,1.43119,19.7294,19.4796,0.286795,0.3394,167.4617965,75.3343982,0.402857,t17_f5_c3,19.0595,0.296,False,False,False,correction_1.0.6,0.0,1.874410992915015e+18,,,,,
5,ztf,59623.238911999855,1869238911615015008,1,1869238911615,19.4374,1,1869,0.942705,19.891,20.1068,0.261982,0.6338,167.4615954,75.3344456,0.661429,t17_f5_c3,20.1799,0.8705,False,True,True,correction_1.0.6,0.0,1.874410992915015e+18,,,19.57995,0.1959907,0.19672133
6,ztf,59628.19762729993,1874197621615015003,1,1874197621615,19.4168,1,1874,1.02188,19.8309,19.7409,0.272712,0.5135,167.4616229,75.3344177,0.654286,t17_f5_c3,20.0333,0.8628,False,True,True,correction_1.0.6,0.0,1.874410992915015e+18,,,19.534513,0.20692609,0.20756277
7,ztf,59628.410995400045,1874410992915015038,2,1874410992915,19.302479,1,1874,1.9003929,19.670404,19.7566,0.21463084,0.4735,167.4621072,75.3344306,0.5114286,t17_f5_c3,19.7027,0.5785,True,False,False,correction_1.0.6,0.0,,0.9995049,861120229.0,,,
8,ztf,59636.40542820003,1882405422915015005,2,1882405422915,20.257408,1,1882,1.6972772,20.242254,20.0311,0.21551421,0.2913,167.4618803,75.3344287,0.64,t17_f5_c3,19.8077,0.3035,True,False,False,correction_1.0.6,0.0,,0.9974439,861120229.0,,,
