,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext
0,ztf,59509.420856500044,1755420854015015016,1,1755420854015,19.5956,1,1755,1.49546,19.5669,19.486,0.26977,0.3589,105.8589973,12.8191604,0.697143,t17_f5_c3,19.1421,0.3345,False,False,False,correction_1.0.6,0.0,1.755446064015015e+18,,,,,
1,ztf,59509.446064800024,1755446064015015009,2,1755446064015,19.965467,1,1755,1.4692385,18.995113,19.0934,0.10385389,0.1869,105.8590284,12.819174,0.8585714,t17_f5_c3,19.0038,0.2176,True,False,False,correction_1.0.6,0.0,,0.9999951,514120240.0,,,
2,ztf,59512.367303200066,1758367304015015023,2,1758367304015,19.7028,1,1758,1.57581,18.8147,18.7063,0.123183,0.1532,105.8589773,12.8191579,0.874286,t17_f5_c3,18.7662,0.2054,False,False,False,correction_1.0.6,0.0,1.764374764015015e+18,,,,,
3,ztf,59518.374768500216,1764374764015015014,1,1764374764015,20.65455,1,1764,1.4856652,18.747274,18.762,0.08959518,0.0755,105.8589974,12.8191573,0.9557143,t17_f5_c3,18.7075,0.0887,True,False,False,correction_1.0.6,0.0,,0.99999905,514120140.0,,,
4,ztf,59518.489120400045,1764489124015015034,2,1764489124015,20.607899,1,1764,1.4613758,18.369347,18.3186,0.052981835,0.0558,105.8590162,12.8191545,0.9042857,t17_f5_c3,18.3807,0.0719,True,False,False,correction_1.0.6,0.0,,1.0,514120240.0,,,
5,ztf,59522.34024310019,1768340244015015025,2,1768340244015,20.509333,1,1768,1.4792306,18.299282,18.3069,0.075501785,0.0612,105.8590095,12.8191592,0.9028571,t17_f5_c3,18.2818,0.0733,True,False,False,correction_1.0.6,0.0,,0.99999976,514120240.0,,,
6,ztf,59522.45833329996,1768458334015015025,1,1768458334015,20.898266,1,1768,1.4181241,18.788246,18.7039,0.06601216,0.0651,105.8590067,12.819136,0.95,t17_f5_c3,18.681,0.0781,True,False,False,correction_1.0.6,0.0,,1.0,514120140.0,,,
7,ztf,59524.50760419993,1770507604015015028,1,1770507604015,20.987198,1,1770,1.516016,18.89272,18.7695,0.06845615,0.067,105.8589864,12.8191559,0.95,t17_f5_c3,18.8256,0.086,True,False,False,correction_1.0.6,0.0,,0.9999997,514120140.0,,,
8,ztf,59526.44758100016,1772447584015015015,1,1772447584015,20.788523,1,1772,1.4653716,19.035069,19.0202,0.08939883,0.0892,105.858986,12.8191322,0.95714283,t17_f5_c3,19.0374,0.1117,True,False,False,correction_1.0.6,0.0,,1.0,514120140.0,,,
9,ztf,59526.48582179984,1772485824015015009,2,1772485824015,20.51038,1,1772,1.4326922,18.362953,18.4049,0.07618167,0.0643,105.859013,12.81914,0.93142855,t17_f5_c3,18.4825,0.0845,True,False,False,correction_1.0.6,0.0,,0.9999989,514120240.0,,,
10,ztf,59529.38148149988,1775381484015015020,1,1775381484015,20.414003,1,1775,1.3787763,19.14776,19.1193,0.095850565,0.1162,105.859037,12.8191611,0.95428574,t17_f5_c3,18.9362,0.1227,True,True,True,correction_1.0.6,0.0,,0.9999499,514120140.0,18.028206,100.0,0.034180086
11,ztf,59529.403483800124,1775403484015015017,2,1775403484015,20.312843,1,1775,1.5598278,18.465536,18.6541,0.07821165,0.0883,105.8589921,12.8191732,0.94142854,t17_f5_c3,18.5384,0.0984,True,False,False,correction_1.0.6,0.0,,0.9999933,514120240.0,,,
12,ztf,59531.37921300018,1777379214015015024,1,1777379214015,20.634022,1,1777,1.4126965,19.373896,19.5251,0.12625578,0.1585,105.8590068,12.8191359,0.95285714,t17_f5_c3,19.7837,0.2501,True,False,False,correction_1.0.6,0.0,,0.99999505,514120140.0,,,
13,ztf,59531.41934029991,1777419344015015021,2,1777419344015,20.447815,1,1777,1.5134692,18.54443,18.5015,0.06812754,0.072,105.8590018,12.8191599,0.9185714,t17_f5_c3,18.4518,0.0847,True,False,False,correction_1.0.6,0.0,,0.99998146,514120240.0,,,
14,ztf,59536.395161999855,1782395164015015004,2,1782395164015,19.655716,1,1782,1.5111915,18.786022,19.1067,0.11761545,0.2423,105.8589995,12.8191607,0.8042857,t17_f5_c3,18.9397,0.2644,True,False,False,correction_1.0.6,0.0,,0.9999944,514120240.0,,,
15,ztf,59536.418333299924,1782418334015015009,1,1782418334015,19.3207,1,1782,1.18596,19.6157,19.6592,0.241316,0.4581,105.859077,12.8191194,0.88,t17_f5_c3,19.639,0.5759,False,True,True,correction_1.0.6,0.0,1.784308194015015e+18,,,18.173008,100.0,0.0639013
16,ztf,59538.30819439981,1784308194015015009,2,1784308194015,19.615028,1,1784,1.4421704,18.913902,19.0736,0.14666694,0.2538,105.8590079,12.8191371,0.74,t17_f5_c3,18.8443,0.2618,True,False,False,correction_1.0.6,0.0,,0.99999166,514120240.0,,,
17,ztf,59550.376643499825,1796376644015015028,2,1796376644015,20.585447,1,1796,1.487708,19.278576,19.3625,0.12473418,0.1479,105.8590286,12.8191862,0.88,t17_f5_c3,19.434,0.194,True,False,False,correction_1.0.6,0.0,,0.9999908,514120240.0,,,
