,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid
0,ztf,58943.42454859987,1189424542015015006,1,1189424542015,20.032688,1,1189,3.018862,19.110004,18.9074,0.119203955,0.1335,219.8181864,39.9457491,0.9257143,t17_f5_c3,0.99999577,18.7432,0.1465,719120120.0,False,False,False,bulk_1.0.0,0.0,1201404312015015019
1,ztf,58943.46714119986,1189467142015015006,2,1189467142015,20.341618,1,1189,3.318023,19.33667,19.1802,0.12126332,0.1483,219.8182314,39.9457728,0.95714283,t17_f5_c3,0.9991584,19.293,0.2091,719120220.0,False,False,False,bulk_1.0.0,0.0,1201404312015015019
2,ztf,58944.47365739988,1190473652015015001,1,1190473652015,19.92103,1,1190,2.9156768,19.031614,18.9419,0.1085305,0.1562,219.8182279,39.9457399,0.9514286,t17_f5_c3,0.9999958,19.0327,0.2169,719120120.0,False,False,False,bulk_1.0.0,0.0,1201404312015015019
3,ztf,58954.38736109994,1200387362015015019,1,1200387362015,20.659935,1,1200,3.3029225,19.347172,19.291,0.15037121,0.1002,219.8179957,39.9456373,0.6028572,t17_f5_c3,0.9989632,19.3157,0.1289,719120120.0,False,False,False,bulk_1.0.0,0.0,1201404312015015019
4,ztf,58954.44438660005,1200444382015015006,2,1200444382015,20.444143,1,1200,3.458477,19.206656,19.0536,0.13026908,0.1103,219.8181299,39.9457155,0.9028571,t17_f5_c3,0.999991,19.1501,0.1523,719120220.0,False,False,False,bulk_1.0.0,0.0,1201404312015015019
5,ztf,58955.40431710007,1201404312015015019,1,1201404312015,20.802902,1,1201,3.3215544,19.381147,19.4569,0.16556276,0.1122,219.8180089,39.9456746,0.7442857,t17_f5_c3,0.99930197,19.5577,0.1543,719120120.0,False,False,False,bulk_1.0.0,0.0,1202342762015015007
6,ztf,58955.426145799924,1201426142015015008,2,1201426142015,20.53667,1,1201,3.5203264,19.34511,19.2968,0.09236188,0.1277,219.8181067,39.9457191,0.94,t17_f5_c3,0.99995625,19.2684,0.1573,719120220.0,False,False,False,bulk_1.0.0,0.0,1202342762015015007
7,ztf,58956.34276620019,1202342762015015007,2,1202342762015,20.75357,1,1202,3.3869681,19.446941,19.3744,0.13815938,0.1311,219.818153,39.9457107,0.9042857,t17_f5_c3,0.99955595,19.3174,0.157,719120220.0,False,False,False,bulk_1.0.0,0.0,1226328712015015002
8,ztf,58956.36921299994,1202369212015015018,1,1202369212015,20.782404,1,1202,3.3209052,19.373444,19.3278,0.16944245,0.1084,219.8180166,39.9456873,0.6685714,t17_f5_c3,0.99841154,19.3608,0.1404,719120120.0,False,False,False,bulk_1.0.0,0.0,1226328712015015002
9,ztf,58964.283425900154,1210283422015015007,2,1210283422015,20.827272,1,1210,3.409262,19.724281,19.8535,0.12816949,0.1887,219.8181958,39.9457784,0.83428574,t17_f5_c3,0.99998826,20.0519,0.2855,719120220.0,False,False,False,bulk_1.0.0,0.0,1226328712015015002
10,ztf,58964.345046299975,1210345042015015009,1,1210345042015,20.885843,1,1210,3.141942,19.84263,19.7205,0.14481394,0.14,219.8181709,39.9457939,0.9085714,t17_f5_c3,0.9999882,19.6253,0.1611,719120120.0,False,False,False,bulk_1.0.0,0.0,1226328712015015002
11,ztf,58967.288368099835,1213288362015015022,1,1213288362015,20.908081,1,1213,3.1999748,19.80744,19.9831,0.15456969,0.1725,219.8180483,39.9456585,0.67,t17_f5_c3,0.97771764,20.1407,0.2506,719120120.0,False,False,False,bulk_1.0.0,0.0,1226328712015015002
12,ztf,58967.341296299826,1213341292015015015,2,1213341292015,20.798752,1,1213,3.5234396,19.652716,19.6398,0.16592918,0.1504,219.8180832,39.945681,0.69714284,t17_f5_c3,0.9950901,19.8102,0.2218,719120220.0,False,False,False,bulk_1.0.0,0.0,1226328712015015002
13,ztf,58970.30652779993,1216306522015015016,1,1216306522015,20.565947,1,1216,3.308674,20.0843,19.8816,0.16332,0.2136,219.8180524,39.9457288,0.83,t17_f5_c3,0.99997896,19.9521,0.2898,719120120.0,False,False,False,bulk_1.0.0,0.0,1226328712015015002
14,ztf,58970.39126159996,1216391262015015004,2,1216391262015,20.838951,1,1216,3.5567608,19.700108,19.3226,0.15274948,0.1117,219.8180857,39.9457064,0.70714283,t17_f5_c3,0.999875,19.388,0.1493,719120220.0,False,False,False,bulk_1.0.0,0.0,1226328712015015002
15,ztf,58973.304293999914,1219304292015015006,2,1219304292015,20.0233,1,1219,3.40084,20.0072,19.847,0.232465,0.3701,219.8182273,39.9458086,0.808571,t17_f5_c3,,19.6195,0.3846,,False,False,False,bulk_1.0.0,0.0,1226328712015015002
16,ztf,58979.239733799826,1225239732015015008,1,1225239732015,20.4756,1,1225,2.91495,20.2159,20.1375,0.248107,0.2937,219.8181672,39.9456636,0.774286,t17_f5_c3,,19.9633,0.3187,,False,False,False,bulk_1.0.0,0.0,1226328712015015002
17,ztf,58980.32871530019,1226328712015015002,2,1226328712015,20.434258,1,1226,3.2376838,19.764523,19.5614,0.15973404,0.1875,219.8182068,39.9456932,0.87285715,t17_f5_c3,0.9999392,19.5945,0.2457,719120220.0,True,False,False,bulk_1.0.0,0.0,0
