,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase
0,ztf,59468.39289350016,1714392891515015017,2,1714392891515,20.879744,1,1714,1.9372692,20.860107,20.911,0.20974788,0.478,20.6747204,22.4092186,0.6242857,t17_f5_c3,0.99978185,20.6025,0.4587,603120215,True,False,False,correction_1.0.6,0.0
