,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext
12,ztf,58915.51990740001,1161519903115015056,2,1161519903115,18.843193,1,1161,1.3659977,18.280115,18.4151,0.12580526,0.3022,281.9686932,60.6865168,0.66,t17_f5_c3,18.2505,0.3327,False,True,True,bulk_1.0.0,0.0,1186512383115015026,0.99980026,827120231.0,17.738438,0.070313595,0.07638852
13,ztf,58936.48929399997,1182489293115015007,1,1182489293115,20.61644,1,1182,1.2806227,19.830433,19.8987,0.14457148,0.1972,281.9686751,60.6864938,0.92142856,t17_f5_c3,20.0054,0.2748,False,True,True,bulk_1.0.0,0.0,1200490853115015004,0.9999522,827120131.0,18.767502,0.03464591,0.054313846
14,ztf,58940.49050930003,1186490503115015015,1,1186490503115,20.507242,1,1186,1.4637499,20.05294,19.954,0.17903738,0.2387,281.9685499,60.6864921,0.68,t17_f5_c3,20.0176,0.3204,False,False,False,bulk_1.0.0,0.0,1186512383115015026,0.999992,827120131.0,,,
15,ztf,58940.51238430012,1186512383115015026,2,1186512383115,19.588018,1,1186,1.4320525,19.224142,19.173,0.14372875,0.2897,281.9686261,60.6865031,0.60571426,t17_f5_c3,19.4531,0.4792,False,False,False,bulk_1.0.0,0.0,1190512063115015001,0.99998915,827120231.0,,,
16,ztf,58941.43759260001,1187437593115015001,2,1187437593115,20.123564,1,1187,1.4185765,19.151197,19.0778,0.14801858,0.1132,281.9686043,60.6864768,0.6785714,t17_f5_c3,19.0606,0.1406,False,False,False,bulk_1.0.0,0.0,1190512063115015001,0.99927396,827120231.0,,,
17,ztf,58941.49131939979,1187491313115015009,1,1187491313115,20.69119,1,1187,1.3564768,20.135464,19.9448,0.18341433,0.1774,281.9686755,60.68653,0.8528572,t17_f5_c3,19.8795,0.2104,False,True,True,bulk_1.0.0,0.0,1190512063115015001,0.99988496,827120131.0,18.872309,0.034077678,0.05730218
18,ztf,58943.49128470011,1189491283115015005,2,1189491283115,20.534271,1,1189,1.4265796,19.278522,19.4114,0.10590173,0.15,281.9687349,60.6865638,0.9657143,t17_f5_c3,19.2873,0.1688,False,False,False,bulk_1.0.0,0.0,1190512063115015001,0.99999845,827120231.0,,,
19,ztf,58944.49136570003,1190491363115015003,1,1190491363115,20.0032,1,1190,0.557042,20.3932,20.7631,0.307673,0.6789,281.9690007,60.6863612,0.814286,t17_f5_c3,20.5224,0.6957,False,True,True,bulk_1.0.0,0.0,1190512063115015001,,,18.946463,0.06446436,0.081169754
20,ztf,58944.512060199864,1190512063115015001,2,1190512063115,20.262348,1,1190,1.3272698,19.31883,19.2574,0.14102505,0.1368,281.9686862,60.6864918,0.93714285,t17_f5_c3,19.3628,0.1902,False,True,True,bulk_1.0.0,0.0,1200490853115015004,0.9999685,827120231.0,18.24689,0.022070402,0.052543625
21,ztf,58954.49085649988,1200490853115015004,2,1200490853115,20.47948,1,1200,1.1620944,19.971008,20.0663,0.1615258,0.2814,281.9687314,60.6864498,0.8914286,t17_f5_c3,20.0602,0.3539,False,True,True,bulk_1.0.0,0.0,1208472553115015006,0.9999906,827120231.0,18.4469,100.0,0.03968246
22,ztf,58955.45137730008,1201451373115015003,2,1201451373115,20.3287,1,1201,1.10343,20.0868,19.7679,0.232434,0.2263,281.9688779,60.6865031,0.861429,t17_f5_c3,19.5462,0.2342,False,True,True,bulk_1.0.0,0.0,1208472553115015006,,,18.474224,100.0,0.052634336
23,ztf,58956.49053240009,1202490533115015020,2,1202490533115,19.9732,1,1202,1.46342,20.1114,19.6598,0.268237,0.3317,281.9687314,60.686575,0.478571,t17_f5_c3,19.7698,0.468,False,False,False,bulk_1.0.0,0.0,1208472553115015006,,,,,
24,ztf,58961.44899309985,1207448993115015007,2,1207448993115,20.1406,1,1207,1.23305,20.0131,19.9343,0.240315,0.2646,281.9687669,60.6865066,0.832857,t17_f5_c3,19.7643,0.287,False,True,True,bulk_1.0.0,0.0,1208472553115015006,,,18.45709,100.0,0.057329375
25,ztf,58962.47255790001,1208472553115015006,2,1208472553115,20.523178,1,1208,1.4171312,20.111267,20.1039,0.1466979,0.275,281.9686256,60.6864885,0.87285715,t17_f5_c3,20.3086,0.4188,False,False,False,bulk_1.0.0,0.0,1211447743115015008,0.99999595,827120231.0,,,
26,ztf,58964.44386570016,1210443863115015012,2,1210443863115,20.83275,1,1210,1.4066206,20.230536,20.021,0.15401475,0.2165,281.9686798,60.6865263,0.5157143,t17_f5_c3,19.878,0.2381,False,False,False,bulk_1.0.0,0.0,1211447743115015008,0.999783,827120231.0,,,
27,ztf,58965.447743100114,1211447743115015008,2,1211447743115,20.865524,1,1211,1.3564719,20.252825,20.6791,0.18850452,0.3809,281.9686865,60.6865079,0.62857145,t17_f5_c3,20.9446,0.6093,True,True,True,bulk_1.0.0,0.0,0,0.9993335,827120231.0,18.509659,100.0,0.037849057
