,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid
0,ztf,59025.1958217998,1271195820615010002,2,1271195820615,19.779045,-1,1271,0.2770341,18.664967,16.422598,18.3306,0.15978946,100.0,0.020258185,0.1298,259.6482429,29.6347582,0.48,t17_f5_c3,0.94397235,18.3504,0.1639,681120206.0,False,True,False,bulk_1.0.0,0.0,1.2722912861150152e+18
1,ztf,59026.288391199894,1272288390615015017,2,1272288390615,20.1672,1,1272,0.709475,18.5403,16.163956,17.8656,0.142348,100.0,0.015951928,0.0572,259.6483372,29.634494,0.52,t17_f5_c3,,17.8222,0.0658,,False,True,False,bulk_1.0.0,0.0,1.2722912861150152e+18
2,ztf,59026.291284699924,1272291286115015157,2,1272291286115,20.274591,1,1272,0.37507194,18.971,16.106478,18.686,0.16719948,100.0,0.011951586,0.1219,259.6483602,29.6345982,0.56285715,t17_f5_c3,0.9976908,18.6464,0.1409,635120261.0,True,True,False,bulk_1.0.0,0.0,0.0
3,ztf,59641.51935190009,1887519354815010107,1,1887519354815,20.458794,-1,1887,0.09666755,19.617392,16.986189,19.6044,0.20998563,100.0,0.018608382,0.183,259.6482644,29.6347018,0.8814286,t17_f5_c3,0.90823704,19.5617,0.2127,634120148.0,True,True,False,correction_1.0.6,0.0,
4,ztf,59698.43540510023,1944435404815010116,1,1944435404815,20.572939,-1,1944,0.4056858,19.655727,16.982857,19.5917,0.20567632,100.0,0.017540254,0.1715,259.6483416,29.6345781,0.8471429,t17_f5_c3,0.6832664,19.6266,0.2102,634120148.0,True,True,False,correction_1.0.6,0.0,
5,ztf,59700.45920140017,1946459204815010134,1,1946459204815,20.5947,-1,1946,0.391819,19.7603,16.974386,19.5551,0.240414,100.0,0.018475408,0.1666,259.6483187,29.6345696,0.87,t17_f5_c3,,19.5742,0.202,,False,True,False,correction_1.0.6,0.0,1.94846230481501e+18
6,ztf,59702.462303199805,1948462304815010098,1,1948462304815,20.720743,-1,1948,0.18463694,19.576748,16.989866,19.2948,0.1859937,100.0,0.01716901,0.1254,259.6483259,29.6347114,0.80714285,t17_f5_c3,0.65590787,19.4918,0.1772,634120148.0,True,True,False,correction_1.0.6,0.0,
7,ztf,59710.44337960007,1956443374815010109,1,1956443374815,20.27901,-1,1956,0.03454776,19.746199,16.97548,19.7754,0.20019911,100.0,0.015601781,0.2388,259.6482716,29.6346848,0.8957143,t17_f5_c3,0.8960775,20.0001,0.3585,634120148.0,True,True,False,correction_1.0.6,0.0,
8,ztf,59718.30665510008,1964306654815010026,2,1964306654815,19.8996,-1,1964,0.63768,19.5259,16.280306,19.0479,0.23855,100.0,0.012004439,0.2007,259.6480878,29.6346245,0.802857,t17_f5_c3,,19.0415,0.2465,,False,True,False,1.1.2,0.0,1.98235155481501e+18
9,ztf,59736.35155089991,1982351554815010084,2,1982351554815,20.685638,-1,1982,0.50571394,19.218334,16.298347,18.9812,0.13748021,100.0,0.009337818,0.1188,259.6481176,29.6346557,0.80857146,t17_f5_c3,0.9691104,19.1271,0.157,634120248.0,True,True,False,1.1.2,0.0,
