,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid
0,ztf,58936.31065970007,1182310653315015020,1,1182310653315,20.702593,1,1182,5.0733333,19.625717,19.754,0.14456499,0.163,196.6111614,13.0027771,0.85,t17_f5_c3,0.99994767,19.6554,0.1901,526120133.0,False,False,False,bulk_1.0.0,0.0,1185336333315015013
1,ztf,58937.392476900015,1183392473315015027,1,1183392473315,20.805054,1,1183,5.151105,19.511723,19.4633,0.13143012,0.1167,196.6111795,13.002763,0.8528572,t17_f5_c3,0.9996078,19.412,0.1419,526120133.0,False,False,False,bulk_1.0.0,0.0,1185336333315015013
2,ztf,58939.336331000086,1185336333315015013,1,1185336333315,19.996672,1,1185,4.9886503,19.516216,19.4998,0.18686935,0.241,196.6111742,13.0028164,0.80142856,t17_f5_c3,0.9999993,19.2952,0.2559,526120133.0,False,False,False,bulk_1.0.0,0.0,1187441903315015023
3,ztf,58940.3958101999,1186395813315015024,1,1186395813315,19.927065,1,1186,5.130844,19.410088,19.3931,0.19077991,0.1686,196.6112077,13.0027911,0.54285717,t17_f5_c3,0.9904675,19.4939,0.2364,526120133.0,False,False,False,bulk_1.0.0,0.0,1187441903315015023
4,ztf,58941.37414349988,1187374143315015014,2,1187374143315,20.27128,1,1187,15.175358,19.710072,19.346,0.16694073,0.1604,196.6111472,13.0028146,0.55285716,t17_f5_c3,0.9991968,19.3069,0.1981,526120233.0,False,False,False,bulk_1.0.0,0.0,1187441903315015023
5,ztf,58941.44190970017,1187441903315015023,1,1187441903315,20.419592,1,1187,5.3996673,19.599775,19.4707,0.15771294,0.1185,196.611321,13.0027848,0.56857145,t17_f5_c3,0.99959385,19.3976,0.1412,526120133.0,False,False,False,bulk_1.0.0,0.0,1200295813315015013
6,ztf,58954.25924770022,1200259243315015022,2,1200259243315,20.568405,1,1200,14.939347,19.989157,20.1226,0.1518088,0.2707,196.6112136,13.0028012,0.80142856,t17_f5_c3,0.99999726,20.072,0.3312,526120233.0,False,False,False,bulk_1.0.0,0.0,1200295813315015013
7,ztf,58954.29581019981,1200295813315015013,1,1200295813315,20.752645,1,1200,5.1727076,19.976196,20.3691,0.17229337,0.2736,196.6111862,13.0027603,0.76428574,t17_f5_c3,0.99955696,20.2617,0.3171,526120133.0,False,False,False,bulk_1.0.0,0.0,1211290333315015012
8,ztf,58955.27694439981,1201276943315015009,2,1201276943315,20.319796,1,1201,14.939573,19.856934,19.6245,0.1927841,0.1894,196.6112045,13.00274,0.6342857,t17_f5_c3,0.9989742,19.5279,0.2218,526120233.0,False,False,False,bulk_1.0.0,0.0,1211290333315015012
9,ztf,58955.289791699965,1201289793315015020,2,1201289793315,20.5071,1,1201,15.056929,19.935452,19.7765,0.17523336,0.2021,196.6111815,13.0028121,0.8,t17_f5_c3,0.9999676,19.6968,0.2404,526120233.0,False,False,False,bulk_1.0.0,0.0,1211290333315015012
10,ztf,58955.29694439983,1201296943315015020,1,1201296943315,20.694805,1,1201,5.303156,20.033134,19.9643,0.18030585,0.1936,196.6111976,13.0027229,0.79142857,t17_f5_c3,0.9996916,19.9823,0.2517,526120133.0,False,False,False,bulk_1.0.0,0.0,1211290333315015012
11,ztf,58962.23387729982,1208233873315015012,1,1208233873315,20.6471,1,1208,5.19008,20.3944,20.2626,0.241741,0.2634,196.6112027,13.0027664,0.815714,t17_f5_c3,,20.1126,0.294,,False,False,False,bulk_1.0.0,0.0,1211290333315015012
12,ztf,58962.27802080009,1208278023315015010,2,1208278023315,20.532703,1,1208,14.938436,20.110176,20.3146,0.16994004,0.3292,196.6112073,13.0027575,0.8214286,t17_f5_c3,0.99999225,20.3363,0.4306,526120233.0,False,False,False,bulk_1.0.0,0.0,1211290333315015012
13,ztf,58963.28607639996,1209286073315015011,1,1209286073315,20.7844,1,1209,5.17791,20.2991,20.251,0.223542,0.2563,196.6111236,13.0027182,0.415714,t17_f5_c3,,20.4462,0.3922,,False,False,False,bulk_1.0.0,0.0,1211290333315015012
14,ztf,58964.266724499874,1210266723315015017,2,1210266723315,20.593348,1,1210,15.319612,20.115236,20.1922,0.15189536,0.2909,196.611097,13.002762,0.63714284,t17_f5_c3,0.9998373,20.2434,0.3911,526120233.0,False,False,False,bulk_1.0.0,0.0,1211290333315015012
15,ztf,58965.251643499825,1211251643315015019,1,1211251643315,20.7614,1,1211,5.03976,20.5462,20.5841,0.245365,0.3404,196.6111304,13.00277,0.628571,t17_f5_c3,,20.807,0.5349,,False,False,False,bulk_1.0.0,0.0,1211290333315015012
16,ztf,58965.2903355998,1211290333315015012,2,1211290333315,20.66871,1,1211,15.184521,20.099134,20.3266,0.19636288,0.3171,196.6111412,13.0027931,0.5757143,t17_f5_c3,0.9999949,20.5567,0.5019,526120233.0,False,False,False,bulk_1.0.0,0.0,1214374523315015018
17,ztf,58968.271909699775,1214271903315015008,1,1214271903315,20.6012,1,1214,5.14022,20.7938,21.0038,0.378891,0.5472,196.6111497,13.0027472,0.248571,t17_f5_c3,,21.0854,0.7573,,False,False,False,bulk_1.0.0,0.0,1214374523315015018
18,ztf,58968.374525499996,1214374523315015018,2,1214374523315,20.59681,1,1214,14.904564,20.350872,20.4504,0.20427099,0.359,196.6112174,13.0027595,0.6528571,t17_f5_c3,0.99949884,20.332,0.4132,526120233.0,True,False,False,bulk_1.0.0,0.0,0
