,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,drb,rfid
0,ztf,59525.452372699976,1771452373915015022,2,1771452373915,20.613,1,1771,3.92814,20.7002,20.7411,0.327311,0.4349,112.2511713,48.0498566,0.325714,t17_f5_c3,20.5198,0.4551,False,False,False,correction_1.0.6,0.0,1.796363853915015e+18,,,,,
1,ztf,59532.40858800011,1778408583915015012,1,1778408583915,20.5961,1,1778,0.584512,20.8561,21.0707,0.272499,0.5781,112.2512974,48.0497441,0.577143,t17_f5_c3,21.1348,0.7869,False,True,False,correction_1.0.6,0.0,1.796363853915015e+18,20.646948,0.21864451,0.22475223,,
2,ztf,59550.30288190022,1796302883915015020,1,1796302883915,20.7051,1,1796,0.459234,20.5369,20.742,0.230122,0.3883,112.251171,48.0498253,0.777143,t17_f5_c3,20.7363,0.4952,False,True,False,correction_1.0.6,0.0,1.796363853915015e+18,20.37732,0.19447528,0.19866726,,
3,ztf,59550.36385420011,1796363853915015015,2,1796363853915,20.654295,1,1796,4.112494,20.131622,20.6283,0.1587603,0.3735,112.2512544,48.0498525,0.6157143,t17_f5_c3,20.5431,0.4427,True,False,False,correction_1.0.6,0.0,,,,,0.99998426,747120239.0
4,ztf,59624.23461809987,1870234613915015004,1,1870234613915,19.5974,1,1870,0.509826,19.6774,19.0326,0.231796,0.2404,112.2512208,48.0498086,0.232857,t17_f5_c3,19.0422,0.3115,False,True,False,correction_1.0.6,0.0,1.870342953915015e+18,19.602177,0.21536446,0.2162801,,
5,ztf,59624.342951400205,1870342953915015007,2,1870342953915,19.701372,1,1870,4.196464,19.252872,18.9989,0.14655624,0.2104,112.251311,48.0499193,0.6542857,t17_f5_c3,18.8001,0.2248,True,False,False,correction_1.0.6,0.0,,,,,0.99991655,747120239.0
6,ztf,59629.354004600085,1875354003915015003,2,1875354003915,19.727755,1,1875,4.1200457,19.565037,19.3731,0.17658974,0.2487,112.2512475,48.0498279,0.6342857,t17_f5_c3,19.6483,0.4112,True,False,False,correction_1.0.6,0.0,,,,,0.9999357,747120239.0
7,ztf,59636.142824099865,1882142823915015010,2,1882142823915,20.433794,1,1882,4.306423,19.363602,19.1225,0.10977806,0.1209,112.2513259,48.0498374,0.76,t17_f5_c3,19.0571,0.1455,True,False,False,correction_1.0.6,0.0,,,,,0.9999796,747120239.0
8,ztf,59636.222094899975,1882222093915015011,1,1882222093915,20.704031,1,1882,0.720586,20.046783,20.2646,0.17193916,0.2635,112.2513013,48.0498325,0.80714285,t17_f5_c3,20.2661,0.3379,True,True,False,correction_1.0.6,0.0,,19.942501,0.15380655,0.156193,0.99996746,747120139.0
9,ztf,59638.34498840012,1884344983915015013,1,1884344983915,19.735,1,1884,0.49488,19.9333,19.9152,0.326955,0.3703,112.2512109,48.0498101,0.652857,t17_f5_c3,20.3937,0.738,False,True,False,correction_1.0.6,0.0,1.886197663915015e+18,19.83893,0.2987153,0.29973677,,
