,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase
0,ztf,59262.31583329989,1508315832115015014,1,1508315832115,20.450087,1,1508,3.0822892,19.66283,19.3414,0.15712544,0.1211,157.1747496,-3.0253457,0.47,t17_f5_c3,0.99988365,19.3581,0.1564,418120121,True,False,False,correction_0.0.1,0.0
1,ztf,59262.351087999996,1508351082115015013,2,1508351082115,20.521389,1,1508,2.5072355,19.769768,19.9417,0.1285334,0.2257,157.1746516,-3.0253286,0.8471429,t17_f5_c3,0.99997145,19.6782,0.2261,418120221,True,False,False,correction_0.0.1,0.0
2,ztf,59264.358124999795,1510358122115015010,2,1510358122115,20.638966,1,1510,2.3346329,19.76401,19.9415,0.11764568,0.2198,157.1746779,-3.0252774,0.7557143,t17_f5_c3,0.9999406,19.6589,0.2163,418120221,True,False,False,correction_0.0.1,0.0
