,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid
0,ztf,59167.36168979993,1413361680615015001,1,1413361680615,19.9753,1,1413,2.40275,19.9848,19.8734,0.275914,0.2248,44.2477548,-5.6907566,0.417143,t17_f5_c3,19.7123,0.2469,False,False,False,bulk_1.0.0,0.0,1436193200615015000,,
1,ztf,59169.27973379986,1415279730615015003,2,1415279730615,20.41455,1,1415,2.1707118,19.898006,19.8009,0.17975883,0.248,44.2477075,-5.6908238,0.8657143,t17_f5_c3,19.9815,0.3707,False,False,False,bulk_1.0.0,0.0,1436193200615015000,0.9991108,402120206.0
2,ztf,59169.317592599895,1415317590615015002,1,1415317590615,20.4297,1,1415,2.3555033,20.025623,20.0168,0.21102816,0.2447,44.2477238,-5.690764,0.8842857,t17_f5_c3,19.9019,0.2798,False,False,False,bulk_1.0.0,0.0,1436193200615015000,0.99969184,402120106.0
3,ztf,59171.26555560017,1417265550615015002,1,1417265550615,20.443382,1,1417,2.2781725,20.015327,19.8531,0.13981003,0.206,44.2476383,-5.6907763,0.8971428,t17_f5_c3,19.6354,0.2143,False,False,False,bulk_1.0.0,0.0,1436193200615015000,0.999982,402120106.0
4,ztf,59174.25640049996,1420256400615015001,1,1420256400615,19.941,1,1420,2.53105,20.1456,19.5852,0.293527,0.2678,44.2478054,-5.6907323,0.462857,t17_f5_c3,20.0864,0.542,False,False,False,bulk_1.0.0,0.0,1436193200615015000,,
5,ztf,59176.29637729982,1422296370615015001,2,1422296370615,19.947407,1,1422,2.3709078,19.93514,19.7372,0.19067606,0.3078,44.2476117,-5.6907589,0.86714286,t17_f5_c3,20.1534,0.575,False,False,False,bulk_1.0.0,0.0,1436193200615015000,0.9992887,402120206.0
6,ztf,59176.34706019983,1422347060615015001,1,1422347060615,20.385384,1,1422,2.336646,20.032368,20.1871,0.17107089,0.3038,44.2477215,-5.690769,0.88857144,t17_f5_c3,20.2334,0.4036,False,False,False,bulk_1.0.0,0.0,1436193200615015000,0.99999475,402120106.0
7,ztf,59190.19320600014,1436193200615015000,2,1436193200615,20.512072,1,1436,2.261429,19.88805,19.6981,0.18093836,0.2148,44.2477325,-5.6908025,0.6628571,t17_f5_c3,19.5951,0.2469,False,False,False,bulk_1.0.0,0.0,1439233660615015001,0.96760166,402120206.0
8,ztf,59193.23366900021,1439233660615015001,2,1439233660615,20.302813,1,1439,2.372257,19.95403,19.831,0.17792758,0.2738,44.2476736,-5.690762,0.8371429,t17_f5_c3,19.5915,0.2787,False,False,False,bulk_1.0.0,0.0,1468212530615015005,0.9975349,402120206.0
9,ztf,59195.248356500175,1441248350615015001,1,1441248350615,20.3459,1,1441,2.33919,20.3872,20.3467,0.247301,0.3362,44.2477142,-5.6907671,0.792857,t17_f5_c3,20.1425,0.3549,False,False,False,bulk_1.0.0,0.0,1468212530615015005,,
10,ztf,59216.21504630009,1462215040615015001,2,1462215040615,19.7246,1,1462,2.59584,20.0474,19.8161,0.220137,0.456,44.2477385,-5.6907078,0.825714,t17_f5_c3,19.6039,0.4799,False,False,False,bulk_1.0.0,0.0,1478148760615015004,,
11,ztf,59220.214502300136,1466214500615015000,2,1466214500615,20.086336,1,1466,2.1213973,19.829342,20.0464,0.18563016,0.3542,44.2476966,-5.690836,0.93285716,t17_f5_c3,19.9876,0.4267,False,False,False,bulk_1.0.0,0.0,1478148760615015004,0.9998729,402120206.0
12,ztf,59222.212534700055,1468212530615015005,2,1468212530615,20.27543,1,1468,2.2648296,19.952007,20.1532,0.16270696,0.3948,44.2476763,-5.6907926,0.87142855,t17_f5_c3,20.1402,0.4956,False,False,False,bulk_1.0.0,0.0,1478148760615015004,0.9992913,402120206.0
13,ztf,59232.14876159979,1478148760615015004,2,1478148760615,20.467602,1,1478,2.1887808,20.168516,20.183,0.18605682,0.3541,44.2477369,-5.6908243,0.7871429,t17_f5_c3,20.2641,0.4834,True,False,False,bulk_1.0.0,0.0,0,0.97396815,402120206.0
