,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,drb,rfid
0,ztf,59150.37803239981,1396378035715015002,1,1396378035715,19.2041,1,1396,2.52984,19.3618,19.1741,0.245412,0.294,44.4436384,-20.7210759,0.292857,t17_f5_c3,19.1772,0.3788,False,False,False,bulk_1.0.0,0.0,1412382455715015003,,,,,
1,ztf,59150.37850689981,1396378500615015004,1,1396378500615,19.2439,1,1396,1.28166,19.6752,19.4059,0.264401,0.3424,44.4441607,-20.7211667,0.434286,t17_f5_c3,19.0239,0.3095,False,True,True,bulk_1.0.0,0.0,1404283590615015001,19.59601,0.24523221,0.24580297,,
2,ztf,59151.31486110017,1397314865715015000,1,1397314865715,18.9281,1,1397,1.55245,19.145,19.0559,0.272031,0.3092,44.4439068,-20.7212126,0.222857,t17_f5_c3,18.893,0.3419,False,False,False,bulk_1.0.0,0.0,1412382455715015003,,,,,
3,ztf,59151.3490046002,1397349000615015005,2,1397349000615,19.3725,1,1397,1.25837,19.5866,19.6751,0.252107,0.471,44.4438532,-20.7210099,0.477143,t17_f5_c3,19.137,0.3691,False,True,False,bulk_1.0.0,0.0,1404283590615015001,19.4599,0.22380841,0.224339,,
4,ztf,59152.37840279983,1398378400615015003,2,1398378400615,19.2184,1,1398,0.633431,19.4523,19.4722,0.236395,0.455,44.4440479,-20.7210751,0.608571,t17_f5_c3,18.9514,0.3623,False,True,False,bulk_1.0.0,0.0,1404283590615015001,19.339603,0.21264085,0.21308836,,
5,ztf,59154.31888889987,1400318885715015002,1,1400318885715,18.806255,1,1400,1.8030539,19.159056,19.0729,0.19696969,0.4006,44.4438721,-20.7210721,0.5285714,t17_f5_c3,19.4707,0.7421,False,False,False,bulk_1.0.0,0.0,1412382455715015003,,,,0.99962234,251120157.0
6,ztf,59155.27545139985,1401275450615015004,2,1401275450615,19.3218,1,1401,0.955917,19.529,19.224,0.244311,0.3552,44.4439442,-20.7210424,0.494286,t17_f5_c3,19.0214,0.3788,False,True,False,bulk_1.0.0,0.0,1404283590615015001,19.408495,0.21815081,0.21864599,,
7,ztf,59155.35711809993,1401357110615015002,1,1401357110615,19.162367,1,1401,1.7982947,19.13369,18.9592,0.18579964,0.2865,44.4439957,-20.7210043,0.62142855,t17_f5_c3,19.0385,0.3958,False,False,False,bulk_1.0.0,0.0,1404283590615015001,,,,0.99164736,300120106.0
8,ztf,59156.34318289999,1402343185715015003,1,1402343185715,19.350557,1,1402,1.6669283,19.01476,18.7769,0.14797959,0.2089,44.4439502,-20.7210113,0.6414286,t17_f5_c3,18.5515,0.2181,False,False,False,bulk_1.0.0,0.0,1417307175715015001,,,,0.9997753,251120157.0
9,ztf,59156.433252300136,1402433250615015005,1,1402433250615,18.9234,1,1402,1.3948,19.1219,19.0144,0.256403,0.3249,44.4441123,-20.7210688,0.515714,t17_f5_c3,18.7792,0.336,False,True,True,bulk_1.0.0,0.0,1404283590615015001,19.073639,0.2450371,0.24525547,,
10,ztf,59158.28359950008,1404283590615015001,1,1404283590615,19.3204,1,1404,1.8192512,18.94893,19.1213,0.17555852,0.2241,44.4439682,-20.7210768,0.63285714,t17_f5_c3,19.055,0.2707,False,False,False,bulk_1.0.0,0.0,1413320150615015007,,,,0.9887643,300120106.0
11,ztf,59158.29299770016,1404292995715015001,1,1404292995715,19.22646,1,1404,2.0695193,19.177532,19.1046,0.19776493,0.2252,44.443824,-20.7209939,0.30714285,t17_f5_c3,19.1359,0.2975,False,False,False,bulk_1.0.0,0.0,1417307175715015001,,,,0.976743,251120157.0
12,ztf,59158.37446760014,1404374460615015002,2,1404374460615,19.1727,1,1404,0.790329,19.5815,19.9232,0.304787,0.484,44.4440426,-20.7208911,0.374286,t17_f5_c3,20.0169,0.6781,False,True,False,bulk_1.0.0,0.0,1418238390615015007,19.455359,0.27092186,0.2713567,,
13,ztf,59158.37494210014,1404374945715015002,2,1404374945715,19.0991,1,1404,1.07771,19.0733,19.1698,0.224126,0.264,44.4440243,-20.7209818,0.41,t17_f5_c3,19.2654,0.3702,False,True,False,bulk_1.0.0,0.0,1412382455715015003,18.980087,0.2055261,0.2056874,,
14,ztf,59165.31151620019,1411311515715015002,1,1411311515715,20.324726,1,1411,1.6475925,19.144205,19.3403,0.10740438,0.1423,44.443955,-20.7210227,0.86714286,t17_f5_c3,19.3317,0.1804,False,False,False,bulk_1.0.0,0.0,1412382455715015003,,,,0.9999963,251120157.0
15,ztf,59165.311979200225,1411311970615015010,1,1411311970615,20.43364,1,1411,1.8390145,19.09354,19.0999,0.11074675,0.1118,44.4439847,-20.7209952,0.94142854,t17_f5_c3,19.1371,0.1474,False,False,False,bulk_1.0.0,0.0,1418238390615015007,,,,0.9999969,300120106.0
16,ztf,59165.3333101999,1411333310615015004,2,1411333310615,20.393265,1,1411,0.9300473,19.104708,19.1987,0.09854783,0.1439,44.4439515,-20.7210299,0.9514286,t17_f5_c3,19.0629,0.1624,False,True,False,bulk_1.0.0,0.0,1413320150615015007,19.02174,0.09071491,0.091297746,0.9999995,300120206.0
17,ztf,59165.333784699906,1411333785715015004,2,1411333785715,20.159006,1,1411,1.2895452,19.042776,18.9432,0.10724431,0.1204,44.4439626,-20.7209915,0.92714286,t17_f5_c3,19.0488,0.1693,False,True,False,bulk_1.0.0,0.0,1417307175715015001,18.952044,0.09832661,0.09864642,0.9999988,251120257.0
18,ztf,59166.29351849994,1412293515715015001,2,1412293515715,20.045494,1,1412,1.3131049,19.162012,19.2022,0.14721087,0.165,44.4439538,-20.7209933,0.66,t17_f5_c3,19.1012,0.1925,False,True,False,bulk_1.0.0,0.0,1412382455715015003,19.061222,0.13387293,0.13416031,0.9999864,251120257.0
19,ztf,59166.38245370006,1412382455715015003,1,1412382455715,19.926468,1,1412,1.6366355,19.117794,19.0356,0.12082806,0.1405,44.4439697,-20.7210097,0.8814286,t17_f5_c3,18.9946,0.1731,False,False,False,bulk_1.0.0,0.0,1415272235715015003,,,,0.999992,251120157.0
