,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid
0,ztf,59622.23672450008,1868236725215015000,1,1868236725215,19.557394,1,1868,3.1682642,19.286224,19.1421,0.18635143,0.2444,116.1706674,44.1464174,0.82285714,t17_f5_c3,0.99969184,18.8012,0.2296,707120152.0,True,False,False,correction_1.0.6,0.0,
1,ztf,59622.26456019981,1868264561515015010,1,1868264561515,19.67895,1,1868,2.8101559,19.329351,19.1125,0.16450188,0.2174,116.1707579,44.1464384,0.77428573,t17_f5_c3,0.99939257,19.3672,0.3525,748120115.0,True,False,False,correction_1.0.6,0.0,
2,ztf,59622.327673600055,1868327675215015002,2,1868327675215,19.223833,1,1868,2.8460758,18.882956,18.8946,0.17299552,0.2034,116.1706418,44.1463844,0.40857142,t17_f5_c3,0.9948919,18.6012,0.1995,707120252.0,True,False,False,correction_1.0.6,0.0,
3,ztf,59622.328877300024,1868328871515015012,2,1868328871515,19.302458,1,1868,3.5512652,19.09674,19.3762,0.16439636,0.2842,116.1705838,44.146426,0.5,t17_f5_c3,0.99921,19.3064,0.3429,748120215.0,True,False,False,correction_1.0.6,0.0,
4,ztf,59624.3424769002,1870342471515015010,2,1870342471515,19.552992,1,1870,3.6268568,19.046822,18.9271,0.14633885,0.2287,116.1706654,44.1464482,0.9342857,t17_f5_c3,0.99999917,18.9856,0.3103,748120215.0,True,False,False,correction_1.0.6,0.0,
5,ztf,59625.16313660005,1871163135215015009,2,1871163135215,19.331858,1,1871,3.025742,18.968046,18.9841,0.119252704,0.267,116.1707072,44.1464239,0.9285714,t17_f5_c3,0.9999977,19.3374,0.4748,707120252.0,True,False,False,correction_1.0.6,0.0,
6,ztf,59625.22936340002,1871229365215015000,1,1871229365215,19.3238,1,1871,3.35269,19.5908,19.6173,0.219595,0.4631,116.1706109,44.14646,0.782857,t17_f5_c3,,19.7225,0.6558,,False,False,False,correction_1.0.6,0.0,1.874307095215015e+18
7,ztf,59628.194236100186,1874194235215015000,1,1874194235215,19.7663,1,1874,3.10016,19.6429,19.7331,0.221964,0.3827,116.1707643,44.1464132,0.872857,t17_f5_c3,,19.8537,0.5495,,False,False,False,correction_1.0.6,0.0,1.874307095215015e+18
8,ztf,59628.30709489994,1874307095215015001,2,1874307095215,19.733139,1,1874,2.9864397,19.094736,19.1105,0.11256307,0.2209,116.1706141,44.1464265,0.9357143,t17_f5_c3,0.9999954,19.2004,0.3085,707120252.0,True,False,False,correction_1.0.6,0.0,
9,ztf,59629.32945600012,1875329451515015011,2,1875329451515,19.891312,1,1875,3.6507533,19.078434,19.2033,0.13773088,0.2071,116.1706404,44.1464563,0.92714286,t17_f5_c3,0.99987644,19.0806,0.2383,748120215.0,True,False,False,correction_1.0.6,0.0,
10,ztf,59629.38983799983,1875389831515015007,1,1875389831515,19.3186,1,1875,2.73755,19.5622,19.7899,0.256846,0.443,116.1705638,44.1464328,0.525714,t17_f5_c3,,19.8725,0.6141,,False,False,False,correction_1.0.6,0.0,1.882162461515015e+18
11,ztf,59636.162465299945,1882162461515015020,2,1882162461515,20.536873,1,1882,3.5466857,19.10541,19.1847,0.0891193,0.1389,116.170643,44.1464307,0.94285715,t17_f5_c3,0.99992824,19.3742,0.2132,748120215.0,True,False,False,correction_1.0.6,0.0,
12,ztf,59636.22160879988,1882221601515015026,1,1882221601515,20.8087,1,1882,2.84439,19.9075,19.4038,0.136982,0.1285,116.1706894,44.1464539,0.58,t17_f5_c3,,19.3725,0.1599,,False,False,False,correction_1.0.6,0.0,1.884217241515015e+18
13,ztf,59637.21431710012,1883214315215015001,1,1883214315215,20.2251,1,1883,2.83711,19.8412,19.6003,0.224082,0.1986,116.170589,44.1462975,0.698571,t17_f5_c3,,19.6724,0.2714,,False,False,False,correction_1.0.6,0.0,1.884217241515015e+18
14,ztf,59638.21724539995,1884217241515015013,2,1884217241515,19.53552,1,1884,3.4936495,19.153088,19.4854,0.17119351,0.3283,116.1706907,44.1464172,0.9014286,t17_f5_c3,0.9999994,19.485,0.4219,748120215.0,True,False,False,correction_1.0.6,0.0,
15,ztf,59639.15239580022,1885152395215015007,2,1885152395215,20.168915,1,1885,3.0000052,19.007986,19.1626,0.13032436,0.1573,116.1706838,44.1464229,0.92285717,t17_f5_c3,1.0,19.2564,0.2207,707120252.0,True,False,False,correction_1.0.6,0.0,
16,ztf,59639.173726900015,1885173725215015000,1,1885173725215,20.23121,1,1885,3.253966,19.83513,19.9016,0.17066476,0.2478,116.1705821,44.1464227,0.77,t17_f5_c3,0.9988575,19.9412,0.3297,707120152.0,True,False,False,correction_1.0.6,0.0,
17,ztf,59640.19525460014,1886195251515015023,1,1886195251515,20.76977,1,1886,2.7209635,19.874096,19.965,0.12504286,0.2201,116.1706937,44.1464168,0.81714284,t17_f5_c3,0.9999964,19.657,0.2129,748120115.0,True,False,False,correction_1.0.6,0.0,
18,ztf,59640.26387730008,1886263871515015027,2,1886263871515,20.589016,1,1886,3.6506338,19.104485,18.984,0.104531266,0.1118,116.1706706,44.1464569,0.9285714,t17_f5_c3,0.9999747,18.9779,0.1433,748120215.0,True,False,False,correction_1.0.6,0.0,
19,ztf,59671.208796299994,1917208795215025000,1,1917208795215,20.4066,1,1917,3.25906,20.2249,20.0056,0.277648,0.2638,116.1706992,44.1464469,0.557143,t17_f5_c3,,19.6808,0.2518,,False,False,False,correction_1.0.6,0.0,1.935177525215015e+18
20,ztf,59671.208796299994,1917208795215015000,1,1917208795215,20.4469,1,1917,3.25277,20.3093,20.4314,0.264721,0.3765,116.1707332,44.146451,0.738571,t17_f5_c3,,20.211,0.3957,,False,False,False,correction_1.0.6,0.0,1.920176641515015e+18
21,ztf,59671.28363429988,1917283631515025008,1,1917283631515,20.3222,1,1917,2.77929,20.4029,20.4365,0.193479,0.4139,116.1706424,44.1464342,0.815714,t17_f5_c3,,20.8023,0.7442,,False,False,False,correction_1.0.6,0.0,1.935177525215015e+18
22,ztf,59674.176643500105,1920176641515015015,1,1920176641515,20.618473,1,1920,2.849367,20.313082,20.6769,0.16237184,0.4585,116.1706696,44.1464548,0.8685714,t17_f5_c3,0.99999976,20.4792,0.4918,748120115.0,True,False,False,correction_1.0.6,0.0,
23,ztf,59675.1948032002,1921194805215015003,2,1921194805215,20.145199,1,1921,2.9716067,19.170143,18.9736,0.1287216,0.1467,116.1706781,44.1464114,0.8685714,t17_f5_c3,0.99999976,19.0252,0.198,707120252.0,True,False,False,correction_1.0.6,0.0,
24,ztf,59676.17378470022,1922173781515015012,2,1922173781515,20.172277,1,1922,3.6115317,19.177896,19.6084,0.103705324,0.2556,116.1707109,44.1464458,0.87857145,t17_f5_c3,0.9999552,19.3572,0.2618,748120215.0,True,False,False,correction_1.0.6,0.0,
25,ztf,59677.1521528,1923152155215015002,2,1923152155215,19.867817,1,1923,2.9138732,19.22694,19.4998,0.14145884,0.2968,116.1706689,44.1463997,0.9071429,t17_f5_c3,0.99999976,19.4133,0.3531,707120252.0,True,False,False,correction_1.0.6,0.0,
26,ztf,59678.22030089982,1924220301515015013,2,1924220301515,19.859615,1,1924,3.632882,19.325617,19.0951,0.1311809,0.2292,116.1706084,44.1464522,0.7557143,t17_f5_c3,0.99682736,19.2279,0.3334,748120215.0,True,False,False,correction_1.0.6,0.0,
27,ztf,59680.21848380007,1926218485215015001,2,1926218485215,19.0045,1,1926,2.98239,19.134,18.952,0.232256,0.3158,116.1709355,44.1464246,0.281429,t17_f5_c3,,18.9022,0.3878,,False,False,False,correction_1.0.6,0.0,1.929166201515015e+18
28,ztf,59683.166203700006,1929166201515015014,2,1929166201515,19.998714,1,1929,3.6802943,19.272568,19.161,0.14302696,0.2107,116.1707202,44.1464663,0.85714287,t17_f5_c3,0.99646986,18.8269,0.1998,748120215.0,True,False,False,correction_1.0.6,0.0,
29,ztf,59685.197233799845,1931197235215015001,2,1931197235215,19.660385,1,1931,3.032751,19.169872,18.8138,0.16644853,0.1858,116.170647,44.1464353,0.79,t17_f5_c3,0.9999536,18.6652,0.2086,707120252.0,True,False,False,correction_1.0.6,0.0,
30,ztf,59687.165289400145,1933165285215015000,2,1933165285215,20.032202,1,1933,3.0836468,19.33065,19.2574,0.13481843,0.205,116.1706672,44.1464463,0.93,t17_f5_c3,0.99999106,19.2283,0.2574,707120252.0,True,False,False,correction_1.0.6,0.0,
31,ztf,59688.183263900224,1934183261515015032,1,1934183261515,20.3718,1,1934,3.01691,20.6906,20.7909,0.314987,0.5616,116.1708097,44.1464928,0.714286,t17_f5_c3,,20.9633,0.8459,,False,False,False,correction_1.0.6,0.0,1.935177525215015e+18
32,ztf,59689.17752309982,1935177525215015003,2,1935177525215,19.83714,1,1935,2.971597,19.311127,19.4616,0.1819416,0.2358,116.1707221,44.1464053,0.72571427,t17_f5_c3,0.99997795,19.2672,0.2537,707120252.0,True,False,False,correction_1.0.6,0.0,
33,ztf,59693.18196759978,1939181965215015004,2,1939181965215,19.685917,1,1939,2.9375541,19.25642,18.9573,0.17870604,0.1587,116.1706398,44.1464107,0.44285715,t17_f5_c3,0.9861808,18.7681,0.1714,707120252.0,True,False,False,correction_1.0.6,0.0,
34,ztf,59695.20285880007,1941202855215015005,2,1941202855215,19.428095,1,1941,3.0710099,19.196651,18.8623,0.16612995,0.2363,116.1706279,44.146448,0.8314286,t17_f5_c3,0.99999154,18.9818,0.3392,707120252.0,True,False,False,correction_1.0.6,0.0,
35,ztf,59697.200428199954,1943200425215015000,1,1943200425215,20.4317,1,1943,3.43287,20.5438,20.8562,0.291315,0.6091,116.1705791,44.1464772,0.768571,t17_f5_c3,,20.0824,0.3856,,False,False,False,correction_1.0.6,0.0,1.946164501515015e+18
36,ztf,59700.16450229986,1946164501515015021,2,1946164501515,20.314426,1,1946,3.6104243,19.298182,19.4996,0.0990545,0.2198,116.1706789,44.1464453,0.9114286,t17_f5_c3,0.9999993,19.7196,0.347,748120215.0,True,False,False,correction_1.0.6,0.0,
37,ztf,59702.175775500014,1948175771515015013,2,1948175771515,20.113535,1,1948,3.5145977,19.52483,19.828,0.16361053,0.338,116.1706347,44.1464169,0.8842857,t17_f5_c3,0.9999999,19.8956,0.4633,748120215.0,True,False,False,correction_1.0.6,0.0,
38,ztf,59707.186759300064,1953186751515015006,2,1953186751515,19.6778,1,1953,3.87341,19.4947,20.3037,0.275945,0.5976,116.1705894,44.1465178,0.614286,t17_f5_c3,,20.4506,0.8804,,False,False,False,correction_1.0.6,0.0,1.953188961515015e+18
39,ztf,59707.1889698999,1953188961515015008,2,1953188961515,19.737446,1,1953,3.600853,19.467646,19.3566,0.17514175,0.2478,116.1706732,44.1464429,0.82714283,t17_f5_c3,0.9996841,19.3656,0.3215,748120215.0,True,False,False,correction_1.0.6,0.0,
