,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid
0,ztf,58978.38100690022,1224381005715015009,1,1224381005715,19.3226,1,1224,1.13327,19.6759,18.831816,19.3616,0.243548,0.1059132,0.11193126,0.4075,236.2869083,21.8783251,0.685714,t17_f5_c3,19.4594,0.5725,False,True,False,bulk_1.0.0,0.0,1239269745715015008,,
1,ztf,58980.400023099966,1226400025715015002,1,1226400025715,19.828,1,1226,0.9368,19.9345,18.943083,20.0141,0.221916,0.07949996,0.08904755,0.3901,236.2868525,21.8782107,0.854286,t17_f5_c3,19.8143,0.4161,False,True,False,bulk_1.0.0,0.0,1239269745715015008,,
2,ztf,58981.2894444,1227289445715015014,2,1227289445715,20.2837,1,1227,0.715113,19.9859,18.304556,20.088,0.231502,100.0,0.049205855,0.2914,236.2867912,21.8782737,0.951429,t17_f5_c3,19.9624,0.3296,False,True,False,bulk_1.0.0,0.0,1239269745715015008,,
3,ztf,58981.29589120019,1227295895715015010,1,1227295895715,20.498442,1,1227,0.79895717,19.837664,18.903183,19.8473,0.1807679,0.06594018,0.07644145,0.1732,236.2868095,21.8782054,0.7457143,t17_f5_c3,19.8212,0.2145,False,True,False,bulk_1.0.0,0.0,1239269745715015008,0.998772,583120157.0
4,ztf,58984.40394680016,1230403945715015005,2,1230403945715,20.546589,1,1230,1.015155,19.88644,18.28264,19.9807,0.17509635,100.0,0.039972093,0.2526,236.2868813,21.8782401,0.9128571,t17_f5_c3,19.7416,0.2571,False,True,False,bulk_1.0.0,0.0,1239269745715015008,0.9999635,583120257.0
5,ztf,58985.288067100104,1231288065715015014,2,1231288065715,20.540644,1,1231,0.8351016,19.790869,18.260069,20.3011,0.18833613,100.0,0.045984752,0.3316,236.2868284,21.8782751,0.87714285,t17_f5_c3,19.9111,0.2937,False,True,False,bulk_1.0.0,0.0,1239269745715015008,0.99997675,583120257.0
6,ztf,58985.311273099855,1231311275715015011,1,1231311275715,20.707392,1,1231,0.8355089,19.726402,18.854736,19.6485,0.13774733,0.04941315,0.06171866,0.1443,236.2868222,21.8782924,0.95857143,t17_f5_c3,19.6455,0.1822,False,True,False,bulk_1.0.0,0.0,1239269745715015008,0.99999255,583120157.0
7,ztf,58986.38309030002,1232383095715015021,1,1232383095715,20.868399,1,1232,0.7816069,19.572483,18.783062,19.6038,0.11381644,0.042750858,0.055009346,0.1309,236.2868066,21.8782854,0.9457143,t17_f5_c3,19.5264,0.1542,False,True,False,bulk_1.0.0,0.0,1239269745715015008,0.99949646,583120157.0
8,ztf,58987.246956000105,1233246955715015015,1,1233246955715,20.884998,1,1233,0.84513307,19.650654,18.82014,19.8016,0.14815977,0.058913473,0.06894855,0.1475,236.2868264,21.8782753,0.8857143,t17_f5_c3,19.9208,0.2076,False,True,False,bulk_1.0.0,0.0,1239269745715015008,0.99999607,583120157.0
9,ztf,58987.315555599984,1233315555715015019,2,1233315555715,20.842316,1,1233,0.92027664,19.72332,18.243185,19.956,0.13585924,100.0,0.034756415,0.1986,236.2868531,21.8782409,0.8057143,t17_f5_c3,19.765,0.2095,False,True,False,bulk_1.0.0,0.0,1239269745715015008,0.99901235,583120257.0
