,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid
0,ztf,59011.27923610015,1257279230015015023,1,1257279230015,20.717962,1,1257,7.038269,19.34988,19.3818,0.13821103,0.1134,266.9123007,23.4248611,0.7814286,t17_f5_c3,0.99999964,19.4815,0.1579,635120100.0,False,False,False,bulk_1.0.0,0.0,1266278411315015015
1,ztf,59011.30435189977,1257304351315015003,1,1257304351315,20.525888,1,1257,4.5914474,19.359219,19.3323,0.1034093,0.1304,266.9122791,23.4248528,0.89857143,t17_f5_c3,0.9999999,19.2573,0.1553,636120113.0,False,False,False,bulk_1.0.0,0.0,1266278411315015015
2,ztf,59011.31918979995,1257319180015015012,2,1257319180015,20.371782,1,1257,5.68311,19.590128,19.4309,0.12354966,0.18,266.9122197,23.4248566,0.7885714,t17_f5_c3,0.9999808,19.7111,0.2982,635120200.0,False,False,False,bulk_1.0.0,0.0,1266278411315015015
3,ztf,59011.321064800024,1257321061315015005,2,1257321061315,20.415201,1,1257,8.821903,19.39602,19.0906,0.121958725,0.1331,266.9123065,23.4248572,0.53571427,t17_f5_c3,0.9999764,18.9368,0.1478,636120213.0,False,False,False,bulk_1.0.0,0.0,1266278411315015015
4,ztf,59012.27393520018,1258273930015015020,2,1258273930015,20.711018,1,1258,5.7618713,19.591232,19.597,0.115321256,0.1531,266.9122636,23.4248343,0.80142856,t17_f5_c3,0.9996996,19.4321,0.1683,635120200.0,False,False,False,bulk_1.0.0,0.0,1266278411315015015
5,ztf,59012.274409700185,1258274401315015009,2,1258274401315,20.73482,1,1258,8.849207,19.556458,19.6306,0.09654331,0.1596,266.9123101,23.4248465,0.8385714,t17_f5_c3,0.99999964,19.4666,0.1754,636120213.0,False,False,False,bulk_1.0.0,0.0,1266278411315015015
6,ztf,59012.31158560002,1258311580015015023,1,1258311580015,20.844248,1,1258,7.1507926,19.67699,19.5452,0.16628075,0.1115,266.9122784,23.4248311,0.36857143,t17_f5_c3,0.9999979,19.5421,0.1415,635120100.0,False,False,False,bulk_1.0.0,0.0,1266278411315015015
7,ztf,59012.33162039984,1258331621315015015,1,1258331621315,20.875895,1,1258,4.5960503,19.608704,19.7212,0.10187868,0.1409,266.9123134,23.4248383,0.86142856,t17_f5_c3,0.9999998,19.5995,0.1607,636120113.0,False,False,False,bulk_1.0.0,0.0,1266278411315015015
8,ztf,59014.26008100016,1260260081315015006,2,1260260081315,20.335932,1,1260,8.908671,20.00058,19.9477,0.16909142,0.2519,266.9123762,23.4248592,0.6957143,t17_f5_c3,0.99999034,19.4808,0.2106,636120213.0,False,False,False,bulk_1.0.0,0.0,1266278411315015015
9,ztf,59014.260555599816,1260260550015015013,2,1260260550015,20.348604,1,1260,5.695259,20.003555,19.8993,0.15187533,0.239,266.9121863,23.4249084,0.7228571,t17_f5_c3,0.99999213,20.1524,0.3861,635120200.0,False,False,False,bulk_1.0.0,0.0,1266278411315015015
10,ztf,59014.35157410009,1260351570015015014,1,1260351570015,20.819836,1,1260,6.9680805,20.285048,19.9605,0.17540975,0.1702,266.9123301,23.4248513,0.5757143,t17_f5_c3,0.9999801,20.0603,0.2382,635120100.0,False,False,False,bulk_1.0.0,0.0,1266278411315015015
11,ztf,59014.35391200008,1260353911315015014,1,1260353911315,20.868282,1,1260,4.491606,20.261185,20.3375,0.16153163,0.2461,266.9123238,23.4248631,0.76,t17_f5_c3,0.9999999,20.3701,0.3244,636120113.0,False,False,False,bulk_1.0.0,0.0,1266278411315015015
12,ztf,59015.311134300195,1261311130015015027,1,1261311130015,20.7475,1,1261,7.06865,20.4809,20.3842,0.217236,0.2658,266.9122939,23.4248655,0.671429,t17_f5_c3,,20.2888,0.3119,,False,False,False,bulk_1.0.0,0.0,1266278411315015015
13,ztf,59015.31159720011,1261311591315015005,1,1261311591315,20.578777,1,1261,4.6450753,20.26332,20.0857,0.165974,0.2229,266.9123169,23.4248208,0.73,t17_f5_c3,0.9999777,19.9224,0.2457,636120113.0,False,False,False,bulk_1.0.0,0.0,1266278411315015015
14,ztf,59015.33256939985,1261332561315015014,2,1261332561315,20.548214,1,1261,9.096087,20.087126,19.7454,0.1530991,0.197,266.9123752,23.4247979,0.47142857,t17_f5_c3,0.99994254,19.5418,0.2092,636120213.0,False,False,False,bulk_1.0.0,0.0,1266278411315015015
15,ztf,59016.25630789995,1262256301315015006,2,1262256301315,19.880054,1,1262,9.046505,19.654222,19.4973,0.18168773,0.2948,266.9122874,23.4247752,0.5914286,t17_f5_c3,0.99996173,19.5479,0.3959,636120213.0,False,False,False,bulk_1.0.0,0.0,1266278411315015015
16,ztf,59016.25677079987,1262256770015015010,2,1262256770015,19.8066,1,1262,5.841,20.0034,20.2604,0.277091,0.5677,266.9123079,23.4248124,0.361429,t17_f5_c3,,20.492,0.9025,,False,False,False,bulk_1.0.0,0.0,1266278411315015015
17,ztf,59016.336412000004,1262336410015015020,1,1262336410015,20.683699,1,1262,7.1809773,20.42721,20.3123,0.17795774,0.2751,266.9122672,23.4248349,0.73285717,t17_f5_c3,0.9999959,20.5333,0.4309,635120100.0,False,False,False,bulk_1.0.0,0.0,1266278411315015015
18,ztf,59017.27863429999,1263278630015015025,2,1263278630015,20.71904,1,1263,5.569682,19.844694,19.8551,0.14405188,0.1839,266.9122242,23.4247917,0.79285717,t17_f5_c3,0.99999917,19.9848,0.2648,635120200.0,False,False,False,bulk_1.0.0,0.0,1266278411315015015
19,ztf,59017.33045140002,1263330451315015016,1,1263330451315,21.022696,1,1263,4.5817986,20.150074,20.2002,0.16205242,0.188,266.9122779,23.4248611,0.74857146,t17_f5_c3,0.99997437,20.2307,0.2469,636120113.0,False,False,False,bulk_1.0.0,0.0,1266278411315015015
20,ztf,59018.25981480023,1264259811315015018,2,1264259811315,20.732313,1,1264,8.920545,19.616764,19.5053,0.111004196,0.1423,266.9123354,23.4248373,0.7985714,t17_f5_c3,0.9999993,19.5579,0.1905,636120213.0,False,False,False,bulk_1.0.0,0.0,1266278411315015015
21,ztf,59018.260289399885,1264260280015015021,2,1264260280015,20.720839,1,1264,5.832973,19.697527,19.6294,0.11926295,0.1567,266.9122807,23.4248486,0.75,t17_f5_c3,0.9999871,19.6137,0.1975,635120200.0,False,False,False,bulk_1.0.0,0.0,1266278411315015015
22,ztf,59018.35368059995,1264353681315015008,1,1264353681315,20.952488,1,1264,4.630252,20.002386,20.288,0.12556638,0.2214,266.9122883,23.4248403,0.77,t17_f5_c3,0.9999637,20.2527,0.274,636120113.0,False,False,False,bulk_1.0.0,0.0,1266278411315015015
23,ztf,59019.27627310017,1265276270015015020,1,1265276270015,20.88244,1,1265,7.0096016,19.984417,20.0449,0.16806576,0.1772,266.9123059,23.4248934,0.7014286,t17_f5_c3,0.9999878,20.034,0.2242,635120100.0,False,False,False,bulk_1.0.0,0.0,1266278411315015015
24,ztf,59019.276736100204,1265276731315015011,1,1265276731315,20.7717,1,1265,4.6146946,20.038332,20.1268,0.13657251,0.2097,266.9122999,23.4248388,0.7185714,t17_f5_c3,0.99999213,20.1031,0.2623,636120113.0,False,False,False,bulk_1.0.0,0.0,1266278411315015015
25,ztf,59019.36167819984,1265361671315015024,2,1265361671315,20.628801,1,1265,8.840276,19.508728,19.6231,0.115205325,0.1579,266.9122932,23.4248417,0.8542857,t17_f5_c3,0.99999917,19.6564,0.2077,636120213.0,False,False,False,bulk_1.0.0,0.0,1266278411315015015
26,ztf,59020.267500000075,1266267500015015022,2,1266267500015,20.636036,1,1266,5.8051605,19.480127,19.3368,0.10864544,0.123,266.9122796,23.4248321,0.86285716,t17_f5_c3,0.99999994,19.4268,0.1703,635120200.0,False,False,False,bulk_1.0.0,0.0,1266278411315015015
