,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,drb,rfid
16,ztf,59317.17396989977,1563173961615015005,1,1563173961615,20.39367,1,1563,1.4162883,18.987411,,18.9349,0.0978503,,,0.0883,160.7537404,-17.4686273,0.86285716,t17_f5_c3,18.8822,0.107,True,False,True,correction_0.0.1,0.0,0.9999877,316120116.0
17,ztf,59317.19031250011,1563190312915015003,2,1563190312915,20.419224,1,1563,0.40353376,18.882872,18.627277,18.9154,0.09570874,0.07182353,0.07563342,0.0933,160.7538099,-17.4686259,0.9257143,t17_f5_c3,18.904,0.1172,True,True,False,correction_0.0.1,0.0,0.99999875,317120229.0
18,ztf,59320.16896989988,1566168962915015003,1,1566168962915,19.858425,1,1566,1.265696,19.19715,18.979967,19.3667,0.20124978,0.16199227,0.16476409,0.2323,160.7538052,-17.4685868,0.8414286,t17_f5_c3,19.2443,0.2659,True,True,False,correction_0.0.1,0.0,0.99999607,317120129.0
19,ztf,59320.16990739992,1566169901615015007,1,1566169901615,20.042389,1,1566,1.3211535,19.284498,19.156815,19.0754,0.15322597,0.13503467,0.13622563,0.1541,160.7537811,-17.4686123,0.73571426,t17_f5_c3,18.9884,0.1819,True,True,False,correction_0.0.1,0.0,0.9996996,316120116.0
20,ztf,59322.18034720002,1568180341615015007,1,1568180341615,19.6607,1,1568,1.0988475,19.381754,19.24284,19.1774,0.20854175,0.18246196,0.18349631,0.1909,160.7538684,-17.4686038,0.61285716,t17_f5_c3,19.3127,0.2768,True,True,False,correction_0.0.1,0.0,0.9688276,316120116.0
21,ztf,59322.189699099865,1568189692915015004,1,1568189692915,19.7263,1,1568,1.34985,19.4335,19.169472,19.3173,0.244055,0.18798633,0.19137123,0.2141,160.7537953,-17.4685612,0.71,t17_f5_c3,19.2369,0.2549,False,True,False,correction_0.0.1,0.0,,
22,ztf,59322.23182869982,1568231822915015002,2,1568231822915,19.793905,1,1568,0.44005138,19.121872,18.8116,19.2093,0.14699933,0.106829666,0.11046042,0.2068,160.7537468,-17.4686008,0.8842857,t17_f5_c3,19.1578,0.2525,True,True,False,correction_0.0.1,0.0,0.99998295,317120229.0
23,ztf,59322.23276619986,1568232761615015004,2,1568232761615,19.887457,1,1568,0.8341639,19.192583,18.832817,19.212,0.12549561,0.08880286,0.09009951,0.2039,160.753827,-17.4685566,0.89285713,t17_f5_c3,19.2366,0.2672,True,True,False,correction_0.0.1,0.0,0.9972303,316120216.0
24,ztf,59324.16903939983,1570169032915015006,1,1570169032915,19.7124,1,1570,1.17496,19.6877,19.363539,19.7995,0.240509,0.17320867,0.17842963,0.358,160.7538558,-17.4686173,0.315714,t17_f5_c3,19.7124,0.4241,False,True,False,correction_0.0.1,0.0,,
25,ztf,59324.210208300035,1570210202915015008,2,1570210202915,19.564657,1,1570,0.30048028,19.199053,18.869078,19.178,0.16779803,0.12022809,0.12382178,0.21,160.7537783,-17.4686419,0.7342857,t17_f5_c3,19.3881,0.3266,True,True,False,correction_0.0.1,0.0,0.99977434,317120229.0
26,ztf,59324.21067130007,1570210671615015000,2,1570210671615,19.64493,1,1570,0.60959387,19.353413,18.945822,19.4747,0.16014986,0.108718865,0.110024765,0.2766,160.7538197,-17.468629,0.6185714,t17_f5_c3,19.5749,0.3891,True,True,False,correction_0.0.1,0.0,0.99998915,316120216.0
