,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase
10,ztf,59298.39615740022,1544396150215015010,1,1544396150215,18.866787,1,1544,2.793319,18.706182,18.5755,0.14326032,0.2466,184.3181615,-13.5130105,0.59,t17_f5_c3,0.9900781,18.8568,0.4102,370120102.0,True,False,False,correction_0.0.1,0.0
11,ztf,59300.32148149982,1546321485615015024,1,1546321485615,18.3854,1,1546,2.70331,18.428,18.3155,0.219423,0.229,184.3183163,-13.513002,0.265714,t17_f5_c3,,18.2354,0.2734,,False,False,False,correction_0.0.1,0.0
12,ztf,59303.33451389987,1549334515615015002,2,1549334515615,18.857563,1,1549,3.0093884,18.570568,18.7163,0.15012343,0.3034,184.31824,-13.5130478,0.57714283,t17_f5_c3,0.99931395,18.4234,0.2977,320120256.0,True,False,False,correction_0.0.1,0.0
13,ztf,59303.35649310006,1549356495615015001,1,1549356495615,18.834942,1,1549,2.782837,18.534895,18.3583,0.18967831,0.215,184.3182714,-13.5129845,0.37142858,t17_f5_c3,0.99986374,18.1286,0.2235,320120156.0,True,False,False,correction_0.0.1,0.0
14,ztf,59305.31462959992,1551314625615015065,1,1551314625615,19.405588,1,1551,2.7777786,18.647526,18.5678,0.09710415,0.1449,184.3181319,-13.5130177,0.69857144,t17_f5_c3,0.9974247,18.7116,0.212,320120156.0,True,False,False,correction_0.0.1,0.0
15,ztf,59307.23141200002,1553231410215015012,2,1553231410215,20.068775,1,1553,1.6079954,18.711094,18.8191,0.0960369,0.1291,184.3181569,-13.5130503,0.9242857,t17_f5_c3,0.9999999,19.0437,0.202,370120202.0,True,False,False,correction_0.0.1,0.0
16,ztf,59307.294421299826,1553294425615015012,1,1553294425615,20.490387,1,1553,2.8212159,18.744139,18.7302,0.07523458,0.0726,184.3181641,-13.5129954,0.94142854,t17_f5_c3,0.9999983,18.6904,0.0886,320120156.0,True,False,False,correction_0.0.1,0.0
17,ztf,59307.2962962999,1553296290215015014,1,1553296290215,20.241602,1,1553,2.7663846,18.728806,18.7792,0.08456843,0.0924,184.3181595,-13.5130268,0.94285715,t17_f5_c3,0.9999996,18.8059,0.1203,370120102.0,True,False,False,correction_0.0.1,0.0
18,ztf,59309.27215280011,1555272155615015006,2,1555272155615,20.226984,1,1555,3.0998826,18.726826,18.8089,0.0945458,0.1008,184.31816,-13.5130231,0.91571426,t17_f5_c3,0.99999994,18.7774,0.1244,320120256.0,True,False,False,correction_0.0.1,0.0
19,ztf,59309.27543980023,1555275430215015012,2,1555275430215,20.22937,1,1555,1.5828985,18.680126,18.6758,0.08530729,0.0973,184.3181368,-13.5130295,0.93,t17_f5_c3,0.99999857,18.7364,0.1306,370120202.0,True,False,False,correction_0.0.1,0.0
20,ztf,59311.230682900175,1557230680215015003,1,1557230680215,18.5415,1,1557,2.65661,18.7852,18.4578,0.2457,0.3025,184.3181547,-13.5130929,0.458571,t17_f5_c3,,18.5454,0.4203,,False,False,False,correction_0.0.1,0.0
21,ztf,59312.30545140011,1558305455615015005,2,1558305455615,20.126066,1,1558,3.0793242,18.82052,18.7566,0.0811024,0.1003,184.3181657,-13.5130286,0.7385714,t17_f5_c3,0.9999537,18.6364,0.1143,320120256.0,True,False,False,correction_0.0.1,0.0
22,ztf,59312.331736099906,1558331735615015006,1,1558331735615,20.289957,1,1558,2.5497732,19.01835,18.9148,0.09960982,0.0969,184.3181783,-13.5130708,0.87,t17_f5_c3,0.9999976,18.8838,0.1197,320120156.0,True,False,False,correction_0.0.1,0.0
23,ztf,59313.25376159977,1559253760215015016,1,1559253760215,20.177198,1,1559,2.6456482,19.037132,18.8385,0.12543632,0.1084,184.3181925,-13.5130399,0.8485714,t17_f5_c3,0.9999521,18.8584,0.1404,370120102.0,True,False,False,correction_0.0.1,0.0
24,ztf,59313.2946295999,1559294620215015005,2,1559294620215,19.633165,1,1559,1.572753,18.90218,19.1194,0.122241564,0.229,184.3181324,-13.5130279,0.9028571,t17_f5_c3,0.99999803,19.0256,0.2691,370120202.0,True,False,False,correction_0.0.1,0.0
25,ztf,59314.273333299905,1560273335615015003,2,1560273335615,20.292475,1,1560,3.0650117,18.882616,18.8212,0.093734615,0.1004,184.3181888,-13.5130319,0.9042857,t17_f5_c3,0.9999963,18.7914,0.1241,320120256.0,True,False,False,correction_0.0.1,0.0
26,ztf,59316.31520830002,1562315205615015010,1,1562315205615,20.506538,1,1562,2.7551553,19.219898,19.3423,0.1013287,0.1197,184.3181648,-13.5130145,0.88,t17_f5_c3,0.99998665,19.1901,0.1323,320120156.0,True,False,False,correction_0.0.1,0.0
27,ztf,59317.2514698999,1563251460215025017,1,1563251460215,20.5412,1,1563,2.67682,19.3012,19.0849,0.121434,0.0984,184.3181803,-13.513042,0.775714,t17_f5_c3,,19.0601,0.1218,,False,False,False,correction_0.0.1,0.0
28,ztf,59317.2514698999,1563251460215015017,1,1563251460215,20.541216,1,1563,2.676818,19.301205,19.0849,0.121433556,0.0984,184.3181803,-13.513042,0.7757143,t17_f5_c3,0.99920255,19.0601,0.1218,370120102.0,True,False,False,correction_0.0.1,0.0
29,ztf,59319.253067099955,1565253065615015004,1,1565253065615,20.114357,1,1565,2.3237417,19.533983,19.5371,0.16648473,0.1583,184.3181733,-13.5131389,0.41857144,t17_f5_c3,0.9987023,19.4534,0.1868,320120156.0,True,False,False,correction_0.0.1,0.0
30,ztf,59321.24644679995,1567246440215015025,1,1567246440215,20.30134,1,1567,2.6426456,19.51984,19.4721,0.14357117,0.1705,184.3182066,-13.513022,0.76714283,t17_f5_c3,0.99482685,19.5716,0.2382,370120102.0,True,False,False,correction_0.0.1,0.0
31,ztf,59321.24690969987,1567246905615015004,1,1567246905615,20.44012,1,1567,2.8228817,19.390497,19.289,0.1104156,0.1267,184.3181722,-13.5129927,0.86,t17_f5_c3,0.9999841,19.0693,0.1319,320120156.0,True,False,False,correction_0.0.1,0.0
32,ztf,59321.2738541998,1567273850215015019,2,1567273850215,20.368275,1,1567,1.6512359,19.10574,19.3898,0.0787041,0.1705,184.3181674,-13.51303,0.88857144,t17_f5_c3,0.9999987,19.3413,0.2077,370120202.0,True,False,False,correction_0.0.1,0.0
33,ztf,59321.27431710018,1567274315615015006,2,1567274315615,20.30074,1,1567,3.0513885,19.082891,18.9678,0.09686017,0.1149,184.3181594,-13.5130368,0.8957143,t17_f5_c3,0.9999888,19.1329,0.1696,320120256.0,True,False,False,correction_0.0.1,0.0
34,ztf,59323.27743060002,1569277430215015007,1,1569277430215,19.858595,1,1569,2.4629498,19.4427,19.4346,0.17611563,0.2178,184.3182432,-13.5130593,0.54285717,t17_f5_c3,0.96997213,19.4605,0.2856,370120102.0,True,False,False,correction_0.0.1,0.0
35,ztf,59323.31462959992,1569314625615015003,2,1569314625615,19.984848,1,1569,3.1844766,19.049343,19.0072,0.12154701,0.1462,184.3182163,-13.5129981,0.81142855,t17_f5_c3,0.99985766,18.8247,0.1579,320120256.0,True,False,False,correction_0.0.1,0.0
36,ztf,59323.31510420004,1569315100215015009,2,1569315100215,19.927546,1,1569,1.6202425,19.143608,18.9727,0.13718602,0.1532,184.3181385,-13.5130119,0.54,t17_f5_c3,0.9987607,18.9324,0.1886,370120202.0,True,False,False,correction_0.0.1,0.0
37,ztf,59325.2719676001,1571271965615015004,2,1571271965615,19.799263,1,1571,2.9781415,19.015694,18.8694,0.1259588,0.1406,184.3182312,-13.5130563,0.56285715,t17_f5_c3,0.9999676,18.7514,0.1613,320120256.0,True,False,False,correction_0.0.1,0.0
38,ztf,59325.3270717999,1571327070215015007,1,1571327070215,19.6448,1,1571,2.91975,19.7349,19.6314,0.218727,0.3301,184.3181311,-13.512991,0.5,t17_f5_c3,,19.2614,0.3016,,False,False,False,correction_0.0.1,0.0
39,ztf,59325.328009299934,1571328005615015003,1,1571328005615,19.7015,1,1571,2.87966,19.572,19.0703,0.184296,0.1752,184.3182929,-13.5129542,0.045714,t17_f5_c3,,18.9316,0.1975,,False,False,False,correction_0.0.1,0.0
40,ztf,59334.190567099955,1580190560215015008,1,1580190560215,20.1355,1,1580,2.96395,20.386,20.7593,0.269937,0.6195,184.3180723,-13.5130594,0.581429,t17_f5_c3,,20.6291,0.7043,,False,False,False,correction_0.0.1,0.0
41,ztf,59334.210219900124,1580210215615015003,1,1580210215615,20.2773,1,1580,2.94977,20.495,20.5398,0.309039,0.4256,184.3181567,-13.5128932,0.398571,t17_f5_c3,,20.5495,0.5502,,False,False,False,correction_0.0.1,0.0
42,ztf,59334.33153939992,1580331530215015011,2,1580331530215,19.4978,1,1580,1.85459,19.5205,18.8889,0.238599,0.2074,184.3181847,-13.51296,0.11,t17_f5_c3,,18.8132,0.248,,False,False,False,correction_0.0.1,0.0
43,ztf,59334.33200229984,1580332005615015005,2,1580332005615,19.5289,1,1580,3.22397,19.2709,19.0707,0.152274,0.2219,184.3181844,-13.5129872,0.552857,t17_f5_c3,,19.1599,0.3087,,False,False,False,correction_0.0.1,0.0
44,ztf,59336.25174769992,1582251745615025001,1,1582251745615,20.4743,1,1582,2.89505,20.474,20.3706,0.289323,0.3009,184.3180923,-13.5129117,0.344286,t17_f5_c3,,20.437,0.4084,,False,False,False,correction_0.0.1,0.0
45,ztf,59336.25174769992,1582251745615015001,1,1582251745615,20.4743,1,1582,2.89505,20.474,20.3706,0.289323,0.3009,184.3180923,-13.5129117,0.344286,t17_f5_c3,,20.437,0.4084,,False,False,False,correction_0.0.1,0.0
46,ztf,59336.25174769992,1582251745615035001,1,1582251745615,20.4743,1,1582,2.89505,20.474,20.3706,0.289323,0.3009,184.3180923,-13.5129117,0.344286,t17_f5_c3,,20.437,0.4084,,False,False,False,correction_0.0.1,0.0
47,ztf,59336.313530100044,1582313535615035001,2,1582313535615,20.2054,1,1582,3.0918,19.6115,19.3625,0.169988,0.1621,184.3182597,-13.5130254,0.474286,t17_f5_c3,,19.3214,0.1986,,False,False,False,correction_0.0.1,0.0
48,ztf,59336.313530100044,1582313535615015001,2,1582313535615,20.205364,1,1582,3.091801,19.611506,19.3625,0.1699877,0.1621,184.3182597,-13.5130254,0.47428572,t17_f5_c3,0.9989431,19.3214,0.1986,320120256.0,True,False,False,correction_0.0.1,0.0
49,ztf,59336.313530100044,1582313535615025001,2,1582313535615,20.2054,1,1582,3.0918,19.6115,19.3625,0.169988,0.1621,184.3182597,-13.5130254,0.474286,t17_f5_c3,,19.3214,0.1986,,False,False,False,correction_0.0.1,0.0
50,ztf,59338.23201389983,1584232010215015009,2,1584232010215,20.101986,1,1584,1.8856845,19.653978,19.647,0.15185994,0.2532,184.3182247,-13.5130081,0.68285716,t17_f5_c3,0.9989895,19.5254,0.2894,370120202.0,True,False,False,correction_0.0.1,0.0
51,ztf,59339.2104282002,1585210425615015005,1,1585210425615,20.3054,1,1585,3.03759,20.4319,20.2596,0.319853,0.3279,184.3181814,-13.5129282,0.337143,t17_f5_c3,,20.161,0.3832,,False,False,False,correction_0.0.1,0.0
52,ztf,59339.25178240007,1585251785615015003,2,1585251785615,20.21175,1,1585,2.9326928,19.64661,19.8631,0.17905669,0.2822,184.3181505,-13.513071,0.76428574,t17_f5_c3,0.9999333,19.7512,0.3255,320120256.0,True,False,False,correction_0.0.1,0.0
53,ztf,59340.25151620014,1586251510215015025,2,1586251510215,20.276003,1,1586,1.5769393,19.61069,19.7151,0.14411086,0.2417,184.3181495,-13.5130556,0.6528571,t17_f5_c3,0.99946916,19.4135,0.2339,370120202.0,True,False,False,correction_0.0.1,0.0
54,ztf,59341.20969909988,1587209695615015031,2,1587209695615,20.251064,1,1587,3.0986862,19.798624,19.6874,0.16490515,0.2207,184.3182256,-13.5130223,0.6471428,t17_f5_c3,0.9999728,19.8724,0.3335,320120256.0,True,False,False,correction_0.0.1,0.0
55,ztf,59342.25230319984,1588252300215015017,2,1588252300215,20.301151,1,1588,1.6325071,19.712656,19.635,0.1675568,0.217,184.3181794,-13.5130817,0.80714285,t17_f5_c3,0.999876,19.5883,0.2649,370120202.0,True,False,False,correction_0.0.1,0.0
56,ztf,59343.21057870006,1589210575615015007,2,1589210575615,20.241146,1,1589,3.0531795,19.796814,19.6337,0.17002647,0.2281,184.3182026,-13.513035,0.62285715,t17_f5_c3,0.9999354,19.7797,0.3329,320120256.0,True,False,False,correction_0.0.1,0.0
57,ztf,59344.2535184999,1590253510215015014,1,1590253510215,20.4205,1,1590,2.63868,20.8681,20.6018,0.356333,0.4436,184.3181609,-13.5130929,0.272857,t17_f5_c3,,20.4623,0.4991,,False,False,False,correction_0.0.1,0.0
58,ztf,59345.172280100174,1591172285615015007,1,1591172285615,20.3399,1,1591,2.7506,20.5142,20.5965,0.244622,0.4622,184.3180972,-13.512863,0.561429,t17_f5_c3,,20.262,0.4354,,False,False,False,correction_0.0.1,0.0
59,ztf,59345.19020830002,1591190205615015008,2,1591190205615,20.211868,1,1591,2.8978136,19.821316,19.7828,0.19898191,0.2658,184.3182349,-13.5130792,0.5257143,t17_f5_c3,0.99586403,20.1956,0.4955,320120256.0,True,False,False,correction_0.0.1,0.0
60,ztf,59346.278182900045,1592278180215015013,2,1592278180215,20.073145,1,1592,1.6438491,19.672346,19.3817,0.15837266,0.2051,184.3181995,-13.5131282,0.5985714,t17_f5_c3,0.9998429,19.2536,0.2329,370120202.0,True,False,False,correction_0.0.1,0.0
61,ztf,59348.18918980006,1594189185615015006,2,1594189185615,20.21419,1,1594,2.9791062,19.870377,19.5762,0.17964084,0.2216,184.318224,-13.5130559,0.32714286,t17_f5_c3,0.9997268,19.6949,0.3155,320120256.0,True,False,False,correction_0.0.1,0.0
62,ztf,59348.189652800094,1594189650215015022,2,1594189650215,20.25596,1,1594,1.587286,20.079878,20.056,0.2165399,0.3485,184.3181471,-13.5130448,0.48857144,t17_f5_c3,0.9910339,20.1663,0.4926,370120202.0,True,False,False,correction_0.0.1,0.0
