,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid
0,ztf,58936.43700229982,1182437004515015014,2,1182437004515,20.564785,1,1182,3.0838563,18.998886,19.0041,0.10788552,0.1127,213.1308323,20.149414,0.86,t17_f5_c3,0.99989986,19.0841,0.15,580120245.0,False,False,False,bulk_1.0.0,0.0,1201421464515015009
1,ztf,58936.465138900094,1182465134515015012,1,1182465134515,20.660057,1,1182,3.3263643,18.955235,18.9529,0.08058946,0.0904,213.1308438,20.1494322,0.9514286,t17_f5_c3,0.9999813,18.9275,0.1091,580120145.0,False,False,False,bulk_1.0.0,0.0,1201421464515015009
2,ztf,58939.42121529998,1185421214515015010,2,1185421214515,18.9967,1,1185,2.54468,18.7464,18.4544,0.224208,0.2401,213.1308064,20.1492434,0.758571,t17_f5_c3,,18.4005,0.2915,,False,False,False,bulk_1.0.0,0.0,1201421464515015009
3,ztf,58939.45547450008,1185455474515015007,1,1185455474515,18.8098,1,1185,3.28937,18.8444,18.36,0.251206,0.2538,213.1309126,20.1493659,0.59,t17_f5_c3,,18.5013,0.3689,,False,False,False,bulk_1.0.0,0.0,1201421464515015009
4,ztf,58941.422673599795,1187422674515015008,2,1187422674515,20.404165,1,1187,2.9038687,18.802532,18.8422,0.10934932,0.0942,213.1308198,20.1493607,0.61714286,t17_f5_c3,0.9999505,18.7979,0.1121,580120245.0,False,False,False,bulk_1.0.0,0.0,1201421464515015009
5,ztf,58941.458449100144,1187458444515015021,1,1187458444515,20.467178,1,1187,3.5344913,19.098183,19.099,0.115742,0.0929,213.1308704,20.1494864,0.7342857,t17_f5_c3,0.99980265,19.0686,0.1117,580120145.0,False,False,False,bulk_1.0.0,0.0,1201421464515015009
6,ztf,58943.42221060023,1189422214515015006,1,1189422214515,19.924606,1,1189,3.2036145,18.92571,18.9066,0.10757144,0.1504,213.1308499,20.1493841,0.94142854,t17_f5_c3,0.9999957,18.8274,0.1775,580120145.0,False,False,False,bulk_1.0.0,0.0,1201421464515015009
7,ztf,58944.44131939998,1190441314515015004,1,1190441314515,19.538282,1,1190,3.3382835,19.043732,18.9222,0.15555522,0.1936,213.1309011,20.1493955,0.94,t17_f5_c3,0.99837506,18.6228,0.1877,580120145.0,False,False,False,bulk_1.0.0,0.0,1201421464515015009
8,ztf,58954.37849539984,1200378494515015007,1,1200378494515,20.447266,1,1200,3.3400385,19.676811,19.9652,0.14977482,0.2254,213.1308653,20.1494226,0.8685714,t17_f5_c3,0.9999838,20.0211,0.2966,580120145.0,False,False,False,bulk_1.0.0,0.0,1201421464515015009
9,ztf,58954.4421064998,1200442104515015007,2,1200442104515,20.058733,1,1200,2.9161716,19.218422,19.2045,0.14505926,0.1608,213.1308067,20.1493734,0.8057143,t17_f5_c3,0.9999974,19.1275,0.1883,580120245.0,False,False,False,bulk_1.0.0,0.0,1201421464515015009
10,ztf,58955.39964119997,1201399644515015007,1,1201399644515,20.499414,1,1201,3.4125323,19.728525,19.8078,0.13960233,0.1968,213.1308875,20.1494312,0.88285714,t17_f5_c3,0.9998547,19.8434,0.2543,580120145.0,False,False,False,bulk_1.0.0,0.0,1201421464515015009
11,ztf,58955.421469899826,1201421464515015009,2,1201421464515,20.259922,1,1201,3.1583388,19.252598,19.4133,0.120367676,0.1794,213.1308694,20.1494155,0.73142856,t17_f5_c3,0.9999691,19.264,0.196,580120245.0,False,False,False,bulk_1.0.0,0.0,1211328514515015017
12,ztf,58961.40641199984,1207406414515015003,2,1207406414515,20.003027,1,1207,3.1252575,19.366615,19.4211,0.16820674,0.1868,213.1308513,20.149416,0.6528571,t17_f5_c3,0.99925745,19.28,0.206,580120245.0,False,False,False,bulk_1.0.0,0.0,1211328514515015017
13,ztf,58964.28618060006,1210286184515015007,2,1210286184515,20.56944,1,1210,3.0592248,19.404043,19.4756,0.15116294,0.1665,213.1308303,20.1494068,0.58428574,t17_f5_c3,0.9994971,19.6831,0.2494,580120245.0,False,False,False,bulk_1.0.0,0.0,1211328514515015017
14,ztf,58965.328518500086,1211328514515015017,2,1211328514515,20.5482,1,1211,3.0024686,19.515661,19.3426,0.15294221,0.1445,213.1308766,20.1493555,0.8428571,t17_f5_c3,0.99979854,19.3089,0.1738,580120245.0,False,False,False,bulk_1.0.0,0.0,1213337834515015012
15,ztf,58967.337835600134,1213337834515015012,2,1213337834515,20.494104,1,1213,3.0636349,19.526485,19.5564,0.14003384,0.183,213.1308217,20.1494136,0.8157143,t17_f5_c3,0.9964076,19.3519,0.1886,580120245.0,False,False,False,bulk_1.0.0,0.0,1216360814515015007
16,ztf,58970.36081020022,1216360814515015007,2,1216360814515,20.490494,1,1216,3.0205743,19.531536,19.6236,0.13434777,0.2049,213.1308159,20.1494027,0.91571426,t17_f5_c3,0.99836755,19.659,0.2633,580120245.0,False,False,False,bulk_1.0.0,0.0,1219294464515015004
17,ztf,58973.29446760006,1219294464515015004,2,1219294464515,19.905918,1,1219,3.1103384,19.59367,19.7052,0.20374738,0.376,213.1308446,20.1494151,0.75,t17_f5_c3,0.9999945,19.4199,0.3682,580120245.0,True,False,False,bulk_1.0.0,0.0,0
