,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid
0,ztf,59621.511759299785,1867511755015015003,1,1867511755015,19.971083,1,1867,2.2639976,19.611103,19.5479,0.20019184,0.1973,279.2864708,64.5642118,0.47714287,t17_f5_c3,0.99915004,19.471,0.2339,826120150.0,True,False,False,correction_1.0.6,0.0,
1,ztf,59621.511759299785,1867511755015025002,1,1867511755015,19.9721,1,1867,2.22267,19.5999,19.606,0.19923,0.2079,279.286461,64.5642227,0.541429,t17_f5_c3,,19.5641,0.2546,,False,False,False,correction_1.0.6,0.0,1.876532486215015e+18
2,ztf,59621.51224539988,1867512246215025006,1,1867512246215,20.0032,1,1867,2.41613,19.5411,19.6966,0.179109,0.2093,279.2864861,64.5641705,0.604286,t17_f5_c3,,19.8182,0.297,,False,False,False,correction_1.0.6,0.0,1.876532486215015e+18
3,ztf,59621.51224539988,1867512246215015006,1,1867512246215,20.001282,1,1867,2.4371576,19.543587,19.7158,0.17673263,0.2134,279.2864943,64.5641653,0.6,t17_f5_c3,0.999383,19.8872,0.317,827120162.0,True,False,False,correction_1.0.6,0.0,
4,ztf,59621.53295140015,1867532956215015004,2,1867532956215,19.990961,1,1867,2.4676871,19.524578,19.3548,0.14829019,0.1822,279.286242,64.5641045,0.6357143,t17_f5_c3,0.9999306,19.2513,0.2095,827120262.0,True,False,False,correction_1.0.6,0.0,
5,ztf,59621.53295140015,1867532956215025003,2,1867532956215,19.9923,1,1867,2.46409,19.5314,19.3834,0.148942,0.1869,279.2862416,64.5641055,0.67,t17_f5_c3,,19.2902,0.2169,,False,False,False,correction_1.0.6,0.0,1.876532486215015e+18
6,ztf,59621.53390049981,1867533905015025005,2,1867533905015,19.9753,1,1867,2.47028,19.3695,19.2958,0.136399,0.179,279.2863498,64.5641551,0.791429,t17_f5_c3,,19.0381,0.179,,False,False,False,correction_1.0.6,0.0,1.876532486215015e+18
7,ztf,59621.53390049981,1867533905015015005,2,1867533905015,19.973917,1,1867,2.4448395,19.364983,19.2908,0.1344152,0.1784,279.2863421,64.5641619,0.79714286,t17_f5_c3,0.99418426,19.0256,0.1772,826120250.0,True,False,False,correction_1.0.6,0.0,
8,ztf,59625.499826400075,1871499826215015003,2,1871499826215,19.5298,1,1871,2.35205,19.5866,19.4862,0.249225,0.3407,279.2862773,64.5641371,0.681429,t17_f5_c3,,19.4811,0.4335,,False,False,False,correction_1.0.6,0.0,1.876532486215015e+18
9,ztf,59628.53203700017,1874532036215015004,2,1874532036215,19.5371,1,1874,2.16881,19.4794,19.7544,0.19003,0.4128,279.2861953,64.5641891,0.724286,t17_f5_c3,,19.4107,0.3846,,False,False,False,correction_1.0.6,0.0,1.876532486215015e+18
10,ztf,59630.53248840012,1876532486215015004,2,1876532486215,20.070751,1,1876,2.1896873,19.412113,19.5355,0.14331947,0.2631,279.2862818,64.5641829,0.87142855,t17_f5_c3,0.9999881,19.5458,0.3375,827120262.0,True,False,False,correction_1.0.6,0.0,
