,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext
0,ztf,58435.22105319984,681221052215015077,1,681221052215,20.188358,1,681,1.9336723,18.244705,18.4818,0.12570417,0.0954,12.4149573,46.4716519,0.43,t8_f5_c3,0.0,18.3981,0.0963,737120122.0,True,False,False,bulk_1.0.0,0.0,0.0,,,
1,ztf,58683.47322920011,929473222215010130,1,929473222215,19.679323,-1,929,0.34176582,16.389357,16.8004,0.10981859,0.0327,12.4157829,46.4718317,0.37571427,t17_f5_c3,0.00363994,16.8339,0.0405,737120122.0,True,True,True,bulk_1.0.0,0.0,0.0,14.512411,0.012070085,0.019493854
2,ztf,58751.40456019994,997404562215010019,1,997404562215,20.3743,-1,997,0.676846,17.2003,18.0663,0.151713,0.073,12.4159462,46.4718636,0.371429,t17_f5_c3,,18.0595,0.0801,,False,True,True,bulk_1.0.0,0.0,1.020132512215015e+18,14.415463,100.0,0.011670461
3,ztf,58764.131215299945,1010131212215010004,2,1010131212215,20.0293,-1,1010,0.403857,18.4193,17.7994,0.267629,0.1031,12.4155835,46.4717839,0.345714,t17_f5_c3,,17.7205,0.1056,,False,True,False,bulk_1.0.0,0.0,1.035260812215015e+18,13.050705,100.0,0.0019058777
4,ztf,58771.16170139983,1017161702215015005,1,1017161702215,19.060013,1,1017,1.1349678,17.473003,17.7693,0.15481596,0.1148,12.4153195,46.4716014,0.45142856,t17_f5_c3,0.04967406,17.7931,0.1456,737120122.0,False,True,True,bulk_1.0.0,0.0,1.035260812215015e+18,14.276288,100.0,0.008149473
5,ztf,58774.13251159992,1020132512215015008,2,1020132512215,19.83613,1,1020,0.41285348,15.830094,16.4688,0.14618729,0.0295,12.4155956,46.4716857,0.33142856,t17_f5_c3,0.20216265,16.451,0.0311,737120222.0,False,True,False,bulk_1.0.0,0.0,1.035260812215015e+18,12.962697,100.0,0.010421992
6,ztf,58774.16059029987,1020160592215015009,1,1020160592215,19.900547,1,1020,0.17379254,16.951624,17.5679,0.12969555,0.0483,12.4157893,46.4717104,0.5557143,t17_f5_c3,0.8262062,17.5497,0.0527,737120122.0,False,True,True,bulk_1.0.0,0.0,1.035260812215015e+18,14.241618,100.0,0.010688644
7,ztf,58777.1603472,1023160342215015006,1,1023160342215,20.149784,1,1023,1.0331042,17.006384,17.5361,0.12742136,0.0473,12.4153426,46.4716316,0.50714284,t17_f5_c3,0.09406674,17.5044,0.051,737120122.0,False,True,True,bulk_1.0.0,0.0,1.035260812215015e+18,14.246028,100.0,0.010025356
8,ztf,58789.260810200125,1035260812215015008,2,1035260812215,20.252443,1,1035,0.7753739,16.233356,16.3744,0.035143297,0.0262,12.4154379,46.4716894,0.35142857,t17_f5_c3,0.37165314,16.3633,0.0274,737120222.0,False,True,False,bulk_1.0.0,0.0,1.050221622215015e+18,12.986981,100.0,0.001767227
9,ztf,58804.18780090008,1050187802215015013,1,1050187802215,20.1577,1,1050,1.26824,16.9488,17.9394,0.156701,0.0672,12.4152348,46.4716542,0.247143,t17_f5_c3,,17.9309,0.0737,,False,True,True,bulk_1.0.0,0.0,1.050221622215015e+18,14.2413845,0.005034382,0.012945117
10,ztf,58804.22162039997,1050221622215015007,2,1050221622215,19.686588,1,1050,1.0345231,16.610758,17.0854,0.05091032,0.0522,12.4153221,46.4717165,0.29142857,t17_f5_c3,0.00267452,17.1085,0.0579,737120222.0,True,True,False,bulk_1.0.0,0.0,0.0,13.003132,100.0,0.0018355037
11,ztf,59044.36350690015,1290363502215015013,1,1290363502215,20.346886,1,1290,1.2847137,17.145605,17.7785,0.1337682,0.0559,12.4152624,46.4715849,0.30857143,t17_f5_c3,0.00387913,17.7525,0.0603,737120122.0,False,True,True,bulk_1.0.0,0.0,1.311476212215015e+18,14.256357,100.0,0.0093466025
12,ztf,59062.45135420002,1308451352215015024,1,1308451352215,20.4907,1,1308,1.39143,17.0565,17.932,0.28245,0.0617,12.415181,46.4716728,0.277143,t17_f5_c3,,17.9282,0.0679,,False,True,True,bulk_1.0.0,0.0,1.311476212215015e+18,14.249888,0.01757956,0.021295948
13,ztf,59065.47621530015,1311476212215015014,1,1311476212215,19.512077,1,1311,1.1194888,16.974628,17.5245,0.18559323,0.0677,12.4153084,46.4716427,0.29714286,t17_f5_c3,0.02311522,17.5245,0.0822,737120122.0,True,True,True,bulk_1.0.0,0.0,0.0,14.243495,0.00906825,0.015000609
14,ztf,59531.3645601999,1777364562215015008,1,1777364562215,20.318932,1,1777,1.3532372,17.242306,17.424,0.048697267,0.0415,12.4151882,46.4716902,0.32285714,t17_f5_c3,0.00701049,17.3901,0.0451,737120122.0,True,True,True,correction_1.0.6,0.0,,14.262841,100.0,0.003131257
