,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid
0,ztf,58790.31158560002,1036311585015015049,1,1036311585015,20.6383,1,1036,6.1115,20.2792,20.2088,0.226495,0.2709,49.9272656,35.654372,0.495714,t17_f5_c3,20.111,0.3192,False,False,False,bulk_1.0.0,0.0,1058322175015015070,,
1,ztf,58790.3188426001,1036318845015015036,1,1036318845015,20.6152,1,1036,6.30204,20.171,19.9776,0.226673,0.2188,49.9273583,35.6543723,0.52,t17_f5_c3,19.6619,0.2114,False,False,False,bulk_1.0.0,0.0,1058322175015015070,,
2,ztf,58790.35675929999,1036356755015015011,2,1036356755015,20.317,1,1036,5.32626,19.8854,19.7258,0.226051,0.2561,49.9271897,35.6544038,0.73,t17_f5_c3,19.9951,0.4247,False,False,False,bulk_1.0.0,0.0,1058322175015015070,,
3,ztf,58791.28704860015,1037287045015015060,1,1037287045015,20.647913,1,1037,6.18821,19.79332,19.5815,0.18816054,0.1544,49.9272761,35.6544286,0.5257143,t17_f5_c3,19.5829,0.1989,False,False,False,bulk_1.0.0,0.0,1058322175015015070,0.9981866,654120150.0
4,ztf,58791.299085599836,1037299085015015058,1,1037299085015,20.674479,1,1037,6.1135216,19.830582,19.6008,0.17837965,0.154,49.9272809,35.6543601,0.4542857,t17_f5_c3,19.6123,0.2001,False,False,False,bulk_1.0.0,0.0,1058322175015015070,0.9984698,654120150.0
5,ztf,58791.35706020007,1037357065015015017,2,1037357065015,20.354656,1,1037,5.5940533,19.47779,19.6399,0.17012759,0.2259,49.9272584,35.6544548,0.87,t17_f5_c3,19.5815,0.2775,False,False,False,bulk_1.0.0,0.0,1058322175015015070,0.9999935,654120250.0
6,ztf,58792.351967600174,1038351965015015042,1,1038351965015,20.639214,1,1038,6.0684094,19.46907,19.4328,0.14233364,0.135,49.927237,35.6543786,0.81285715,t17_f5_c3,19.3558,0.1616,False,False,False,bulk_1.0.0,0.0,1058322175015015070,0.9999976,654120150.0
7,ztf,58792.36049770005,1038360495015015019,2,1038360495015,20.333399,1,1038,5.4139686,19.001192,19.0419,0.10167693,0.1329,49.9271779,35.6544421,0.94285715,t17_f5_c3,19.0077,0.1663,False,False,False,bulk_1.0.0,0.0,1058322175015015070,0.999889,654120250.0
8,ztf,58793.369606500026,1039369605015015015,2,1039369605015,20.131123,1,1039,5.447892,18.83268,19.0135,0.0989276,0.1477,49.9272257,35.6544232,0.9042857,t17_f5_c3,18.9847,0.1857,False,False,False,bulk_1.0.0,0.0,1058322175015015070,0.99999976,654120250.0
9,ztf,58794.269467600156,1040269465015015012,1,1040269465015,20.091,1,1040,6.011319,18.81448,18.672,0.12414436,0.1152,49.9271979,35.6543854,0.87857145,t17_f5_c3,18.6268,0.1417,False,False,False,bulk_1.0.0,0.0,1058322175015015070,0.9999522,654120150.0
10,ztf,58795.26532409992,1041265325015015011,1,1041265325015,19.763655,1,1041,6.057439,18.514013,18.6362,0.107123055,0.1357,49.9271633,35.6544293,0.8914286,t17_f5_c3,18.6173,0.1711,False,False,False,bulk_1.0.0,0.0,1058322175015015070,0.99999833,654120150.0
11,ztf,58795.266701399814,1041266705015015014,1,1041266705015,19.878992,1,1041,6.1742964,18.556524,18.885,0.12875122,0.1632,49.9271986,35.6544478,0.89285713,t17_f5_c3,18.7363,0.1827,False,False,False,bulk_1.0.0,0.0,1058322175015015070,0.999995,654120150.0
12,ztf,58795.31218749983,1041312185015015013,2,1041312185015,20.031027,1,1041,5.413389,18.302101,18.4409,0.07630271,0.1024,49.9271912,35.6544337,0.93,t17_f5_c3,18.36,0.1223,False,False,False,bulk_1.0.0,0.0,1058322175015015070,0.9999999,654120250.0
13,ztf,58795.3307523001,1041330755015015010,2,1041330755015,19.976746,1,1041,5.4200377,18.301788,18.4511,0.08630138,0.1065,49.9271902,35.6544368,0.92714286,t17_f5_c3,18.4406,0.1355,False,False,False,bulk_1.0.0,0.0,1058322175015015070,0.999998,654120250.0
14,ztf,58796.31167820003,1042311675015015012,2,1042311675015,19.562819,1,1042,5.354065,18.157104,18.1915,0.092713036,0.1047,49.9271875,35.6544156,0.9128571,t17_f5_c3,18.1774,0.1328,False,False,False,bulk_1.0.0,0.0,1058322175015015070,0.9999999,654120250.0
15,ztf,58797.233078700025,1043233075015015010,1,1043233075015,19.371996,1,1043,6.0499473,18.353197,18.4532,0.121195845,0.1687,49.9271848,35.6544125,0.92,t17_f5_c3,18.5123,0.2286,False,False,False,bulk_1.0.0,0.0,1058322175015015070,0.9996802,654120150.0
