,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,rbversion
10,ztf,58898.50028940011,1144500284915015017,2,1144500284915,20.645876,1,1144,0.7297115,19.389652,17.36604,19.4705,0.2000432,0.027922168,0.031022629,0.157,213.313888,29.1104503,0.76857144,0.9323007,19.5591,0.213,628120249.0,False,True,False,bulk_1.0.0,0.0,1.147436924915015e+18,t17_f5_c3
11,ztf,58901.4369212999,1147436924915015024,2,1147436924915,20.179853,1,1147,0.8774357,19.55007,17.389416,19.6093,0.16058786,0.017059948,0.021950843,0.1985,213.313957,29.1105394,0.9285714,0.9987916,19.6153,0.2508,628120249.0,False,True,False,bulk_1.0.0,0.0,1.150497374915015e+18,t17_f5_c3
12,ztf,58904.422604199965,1150422604915015024,1,1150422604915,20.2632,1,1150,0.799667,19.9613,17.689075,20.0747,0.239192,0.026828332,0.029502392,0.2472,213.3139333,29.1105122,0.848571,,20.3308,0.3928,,False,True,True,bulk_1.0.0,0.0,1.150497374915015e+18,t17_f5_c3
13,ztf,58904.4973726999,1150497374915015022,2,1150497374915,20.2298,1,1150,0.5183653,19.284464,17.349045,19.4767,0.20339715,0.03151713,0.034211878,0.1878,213.3138337,29.1105104,0.9257143,0.9999978,19.4412,0.229,628120249.0,False,True,False,bulk_1.0.0,0.0,1.157461744915015e+18,t17_f5_c3
14,ztf,58908.530173600186,1154530174915015033,1,1154530174915,19.9932,1,1154,0.629076,18.9883,17.510412,18.9652,0.183873,0.04597299,0.04713709,0.1576,213.3138668,29.1104794,0.825714,,18.9684,0.1996,,False,True,True,bulk_1.0.0,0.0,1.1824665249150152e+18,t17_f5_c3
15,ztf,58911.46174769988,1157461744915015017,2,1157461744915,20.098131,1,1157,0.869845,19.135553,17.322525,19.0851,0.146774,0.024391346,0.027633607,0.1363,213.3139335,29.110449,0.93142855,0.9999857,19.0921,0.1729,628120249.0,False,True,False,bulk_1.0.0,0.0,1.1824665249150152e+18,t17_f5_c3
16,ztf,58914.509039400145,1160509034915015017,2,1160509034915,20.450453,1,1160,0.5635526,19.210089,17.336172,19.2083,0.14378804,0.021957554,0.025595058,0.1383,213.3138518,29.1105098,0.93142855,0.98465824,19.219,0.1753,628120249.0,False,True,False,bulk_1.0.0,0.0,1.1824665249150152e+18,t17_f5_c3
17,ztf,58936.466527800076,1182466524915015043,1,1182466524915,20.732733,1,1182,0.65212494,19.172188,17.554667,19.3162,0.14293544,0.03034077,0.03222045,0.1188,213.3138832,29.1104989,0.6185714,0.9984124,19.2906,0.1447,628120149.0,False,True,True,bulk_1.0.0,0.0,1.200456014915015e+18,t17_f5_c3
18,ztf,58937.38747690013,1183387474915015045,1,1183387474915,20.9294,1,1183,1.03594,19.3459,17.59147,19.1485,0.223126,0.04289562,0.044338223,0.0903,213.3139881,29.1104281,0.387143,,19.1394,0.1106,,False,True,True,bulk_1.0.0,0.0,1.200456014915015e+18,t17_f5_c3
19,ztf,58939.38222219981,1185382224915015014,2,1185382224915,19.338964,1,1185,0.5892607,19.067558,17.309393,19.6355,0.20487893,0.038489956,0.040572453,0.5049,213.3137619,29.1103896,0.9014286,0.99998784,19.3562,0.4993,628120249.0,False,True,False,bulk_1.0.0,0.0,1.200456014915015e+18,t17_f5_c3
20,ztf,58940.379166699946,1186379164915015058,1,1186379164915,20.172,1,1186,1.15365,19.433,17.60823,19.5209,0.22228,0.039800853,0.041399244,0.2169,213.314044,29.110484,0.731429,,19.6215,0.3005,,False,True,True,bulk_1.0.0,0.0,1.200456014915015e+18,t17_f5_c3
21,ztf,58941.42315969989,1187423154915015031,2,1187423154915,20.40898,1,1187,0.63233805,19.26902,17.346432,19.2179,0.17803684,0.027238775,0.030302204,0.1328,213.3138663,29.1104868,0.9085714,0.9996673,19.1234,0.1525,628120249.0,False,True,False,bulk_1.0.0,0.0,1.200456014915015e+18,t17_f5_c3
22,ztf,58943.423125000205,1189423124915015003,1,1189423124915,19.82783,1,1189,0.5434596,19.346813,17.591652,19.3061,0.17780511,0.033478435,0.035308518,0.2412,213.3138355,29.1104772,0.95,0.99997807,19.1734,0.2723,628120149.0,False,True,True,bulk_1.0.0,0.0,1.200456014915015e+18,t17_f5_c3
23,ztf,58944.44270829996,1190442704915015004,1,1190442704915,19.461493,1,1190,0.6788613,19.323265,17.586935,19.5242,0.20956846,0.040843997,0.042344168,0.3778,213.313821,29.1104001,0.91571426,0.9995498,19.8548,0.6555,628120149.0,False,True,True,bulk_1.0.0,0.0,1.200456014915015e+18,t17_f5_c3
24,ztf,58954.380335600115,1200380334915015032,1,1200380334915,20.4617,1,1200,1.82871,19.6667,,19.629,0.17791,,,0.1653,213.3142457,29.110403,0.574286,,19.5817,0.1985,,False,False,False,bulk_1.0.0,0.0,1.200456014915015e+18,t17_f5_c3
25,ztf,58954.45601850003,1200456014915015009,2,1200456014915,19.923195,1,1200,0.5435411,19.227198,17.339197,19.0532,0.17412122,0.027606525,0.030595094,0.1577,213.3138416,29.1105084,0.9442857,0.99946654,18.9615,0.1837,628120249.0,False,True,False,bulk_1.0.0,0.0,1.211305304915015e+18,t17_f5_c3
26,ztf,58955.40055559995,1201400554915015027,1,1201400554915,20.671421,1,1201,1.1819904,19.47379,17.615713,19.4768,0.1810133,0.030616404,0.032694876,0.1377,213.3140396,29.1104345,0.5714286,0.99727833,19.4093,0.1618,628120149.0,False,True,True,bulk_1.0.0,0.0,1.211305304915015e+18,t17_f5_c3
27,ztf,58962.307685200125,1208307684915015024,2,1208307684915,20.398602,1,1208,0.7370763,19.417631,17.37033,19.0794,0.14911436,0.018102754,0.022625567,0.1268,213.313906,29.1104797,0.8857143,0.9999987,19.0676,0.1575,628120249.0,False,True,False,bulk_1.0.0,0.0,1.211305304915015e+18,t17_f5_c3
28,ztf,58962.35562499985,1208355624915015041,1,1208355624915,20.576263,1,1208,1.4070148,19.64248,,19.7735,0.1763084,,,0.1843,213.3141278,29.1104896,0.75857145,0.99758697,19.7155,0.2191,628120149.0,False,False,False,bulk_1.0.0,0.0,1.211305304915015e+18,t17_f5_c3
29,ztf,58963.350254599936,1209350254915015014,1,1209350254915,20.7995,1,1209,0.32647935,19.569187,17.632334,19.6203,0.15648009,0.023563761,0.026285607,0.1471,213.3137613,29.1104921,0.9257143,0.99996316,19.6741,0.1923,628120149.0,False,True,True,bulk_1.0.0,0.0,1.211305304915015e+18,t17_f5_c3
30,ztf,58965.25755790016,1211257554915015009,1,1211257554915,20.799671,1,1211,0.2958006,19.573702,17.633091,19.6579,0.18109262,0.027984345,0.030314934,0.1504,213.3136995,29.1104606,0.9142857,0.9999757,19.6689,0.189,628120149.0,False,True,True,bulk_1.0.0,0.0,1.211305304915015e+18,t17_f5_c3
31,ztf,58965.30530089978,1211305304915015020,2,1211305304915,20.656351,1,1211,0.41327277,19.283207,17.348833,19.3141,0.13960339,0.019375114,0.023504239,0.1339,213.313751,29.11044,0.8457143,0.9996862,19.1925,0.1495,628120249.0,False,True,False,bulk_1.0.0,0.0,1.214371244915015e+18,t17_f5_c3
32,ztf,58968.29337960016,1214293374915015017,1,1214293374915,20.752472,1,1214,0.71334267,19.706503,17.65422,19.5963,0.13555941,0.016671766,0.020474669,0.148,213.3138721,29.1104286,0.86,0.9999211,19.5633,0.1795,628120149.0,False,True,True,bulk_1.0.0,0.0,1.214371244915015e+18,t17_f5_c3
33,ztf,58968.37124999985,1214371244915015034,2,1214371244915,20.628603,1,1214,0.40784898,19.23543,17.34064,19.327,0.10903468,0.013714551,0.0190392,0.1322,213.3137897,29.1104837,0.8971428,0.99573815,19.3179,0.1634,628120249.0,False,True,False,bulk_1.0.0,0.0,1.231296804915015e+18,t17_f5_c3
34,ztf,58968.37124999985,1214371244915015039,2,1214371244915,20.628603,1,1214,1.4324076,19.082823,,19.4822,0.114148796,,,0.1496,213.3141239,29.110457,0.45,0.992172,19.4986,0.1906,628120249.0,False,False,True,bulk_1.0.0,0.0,1.231296804915015e+18,t17_f5_c3
35,ztf,58971.294131900184,1217294134915015009,1,1217294134915,20.107237,1,1217,0.44446373,19.784903,17.665705,19.649,0.16249849,0.019703846,0.023076527,0.2678,213.3137465,29.1104342,0.93142855,0.9997475,19.2995,0.2474,628120149.0,False,True,True,bulk_1.0.0,0.0,1.231296804915015e+18,t17_f5_c3
36,ztf,58971.363645799924,1217363644915015008,2,1217363644915,20.087475,1,1217,0.26713604,19.463137,17.377115,19.434,0.17911887,0.022389317,0.026226021,0.2287,213.3137477,29.1105031,0.9342857,0.99993014,19.4029,0.2823,628120249.0,False,True,False,bulk_1.0.0,0.0,1.231296804915015e+18,t17_f5_c3
37,ztf,58974.29379629996,1220293794915015018,2,1220293794915,19.3912,1,1220,0.406493,19.3891,17.365953,19.3779,0.307298,0.0457197,0.04767618,0.3947,213.3137388,29.1104416,0.751429,,19.2036,0.4307,,False,True,False,bulk_1.0.0,0.0,1.231296804915015e+18,t17_f5_c3
38,ztf,58980.22317129979,1226223174915015065,1,1226223174915,21.0706,1,1226,2.17119,19.9183,,19.8774,0.179849,,,0.1495,213.3143547,29.1103886,0.332857,,19.8743,0.1832,,False,False,False,bulk_1.0.0,0.0,1.231296804915015e+18,t17_f5_c3
39,ztf,58980.27050929982,1226270504915015041,2,1226270504915,20.7523,1,1226,1.48347,19.6417,,19.5563,0.147219,,,0.1539,213.3141324,29.110412,0.488571,,19.6342,0.2058,,False,False,True,bulk_1.0.0,0.0,1.231296804915015e+18,t17_f5_c3
40,ztf,58985.29680560017,1231296804915015038,1,1231296804915,20.836468,1,1231,1.322937,19.826399,17.671503,19.9096,0.16468753,0.019139616,0.022630919,0.1868,213.314098,29.1104813,0.5914286,0.95464313,19.8417,0.2189,628120149.0,False,True,True,bulk_1.0.0,0.0,1.237249234915015e+18,t17_f5_c3
41,ztf,58991.24923609989,1237249234915015031,2,1237249234915,20.573122,1,1237,0.8181268,19.471407,17.37832,19.2428,0.1769194,0.02180377,0.02573601,0.1291,213.3139218,29.1104624,0.7457143,0.35245788,19.2931,0.1691,628120249.0,False,True,False,bulk_1.0.0,0.0,1.267240544915015e+18,t17_f5_c3
42,ztf,58991.30023150006,1237300234915015018,1,1237300234915,20.6299,1,1237,1.83598,19.8664,,19.8747,0.172341,,,0.189,213.3142372,29.1103765,0.515714,,19.955,0.2542,,False,False,False,bulk_1.0.0,0.0,1.267240544915015e+18,t17_f5_c3
43,ztf,58994.25569440005,1240255694915015031,1,1240255694915,20.882,1,1240,1.5776,19.9303,,20.2434,0.141138,,,0.2448,213.3141431,29.1103655,0.647143,,20.2393,0.3042,,False,False,False,bulk_1.0.0,0.0,1.267240544915015e+18,t17_f5_c3
44,ztf,59015.21873839991,1261218734915015011,2,1261218734915,20.5284,1,1261,1.09072,19.7185,17.410954,19.5373,0.224887,0.022856256,0.026850104,0.178,213.3140031,29.1104288,0.55,,19.4337,0.2034,,False,True,False,bulk_1.0.0,0.0,1.267240544915015e+18,t17_f5_c3
45,ztf,59018.205046299845,1264205044915015031,1,1264205044915,20.906,1,1264,1.68634,20.2103,,20.1886,0.223449,,,0.2315,213.3142112,29.110438,0.478571,,20.2816,0.3143,,False,False,False,bulk_1.0.0,0.0,1.267240544915015e+18,t17_f5_c3
46,ztf,59021.240544000175,1267240544915015035,2,1267240544915,20.67588,1,1267,0.80710393,19.772346,17.417244,19.6823,0.13882849,0.0071317772,0.015864916,0.1749,213.3138781,29.1104005,0.92142856,0.9989316,19.5816,0.1989,628120249.0,True,True,False,bulk_1.0.0,0.0,0.0,t17_f5_c3
47,ztf,59307.32262729993,1553322624915010005,1,1553322624915,20.7791,-1,1553,0.432275,20.0386,17.984486,20.7869,0.250303,0.034130048,0.037741534,0.4423,213.3135399,29.1105488,0.69,,20.7542,0.5401,,False,True,True,correction_0.0.1,0.0,,t17_f5_c3
48,ztf,59317.27894680016,1563278944915010018,1,1563278944915,20.923283,-1,1563,0.7436979,19.795895,18.026289,20.3397,0.20432408,0.036369424,0.04003843,0.2335,213.3134524,29.1104732,0.51428574,0.53873736,20.2937,0.2784,628120149.0,True,True,True,correction_0.0.1,0.0,,t17_f5_c3
49,ztf,59722.23748840019,1968237484915010003,1,1968237484915,20.5057,-1,1968,0.494536,19.4568,18.107225,20.0051,0.236788,0.065892465,0.06831713,0.2595,213.3135196,29.1105453,0.667143,,19.9299,0.3066,,False,True,True,correction_1.0.6,0.0,1.97229760491501e+18,t17_f5_c3
50,ztf,59722.295798600186,1968295794915010011,1,1968295794915,20.6147,-1,1968,0.553062,19.4622,18.105673,19.9292,0.192256,0.05208805,0.05511487,0.1983,213.3135092,29.1104975,0.764286,,19.9498,0.2542,,False,True,True,correction_1.0.6,0.0,1.97229760491501e+18,t17_f5_c3
51,ztf,59722.295798600186,1968295794915020011,1,1968295794915,20.614727,-1,1968,0.55306184,19.462183,18.105677,19.9292,0.1922561,0.052089233,0.055116016,0.1983,213.3135092,29.1104975,0.76428574,0.9037444,19.9498,0.2542,628120149.0,True,True,True,correction_1.0.6,0.0,,t17_f5_c3
52,ztf,59724.344768499956,1970344764915010004,1,1970344764915,20.6334,-1,1970,0.481402,19.588,18.072144,20.1474,0.245867,0.058303766,0.060863603,0.2799,213.3135258,29.1105667,0.631429,,20.284,0.4009,,False,True,True,correction_1.0.6,0.0,1.97229760491501e+18,t17_f5_c3
53,ztf,59726.297604199965,1972297604915010013,1,1972297604915,20.8918,-1,1972,0.446846,19.5471,18.08251,19.8504,0.202298,0.049449682,0.05249954,0.1632,213.3135354,29.110535,0.662857,,20.0494,0.2448,,False,True,False,1.1.2,0.0,1.97631084491501e+18,t17_f5_c3
54,ztf,59730.31084490009,1976310844915010010,1,1976310844915,20.824186,-1,1976,0.30386698,19.588991,18.071898,20.2429,0.17916134,0.04071372,0.044300318,0.2457,213.3135867,29.1105158,0.6242857,0.98445916,20.2825,0.3193,628120149.0,True,True,False,1.1.2,0.0,,t17_f5_c3
55,ztf,59734.30034720013,1980300344915010011,1,1980300344915,20.7552,-1,1980,0.581081,19.8821,18.01017,20.3735,0.251635,0.041732207,0.044874452,0.3031,213.3134932,29.1105242,0.747143,,20.3313,0.3668,,False,True,False,1.1.2,0.0,1.99722701491501e+18,t17_f5_c3
56,ztf,59736.27578700008,1982275784915010007,1,1982275784915,20.5759,-1,1982,0.476331,19.7993,18.025623,20.245,0.225234,0.040662315,0.04397068,0.3089,213.3135263,29.11053,0.884286,,20.3576,0.4337,,False,True,False,1.1.2,0.0,1.99722701491501e+18,t17_f5_c3
57,ztf,59751.227013899945,1997227014915010012,1,1997227014915,20.647026,-1,1997,0.595956,19.649132,18.057528,19.9945,0.17341903,0.036138147,0.040036373,0.2161,213.3134891,29.1105197,0.9042857,0.9978236,19.9692,0.2656,628120149.0,True,True,False,1.1.2,0.0,,t17_f5_c3
58,ztf,59756.264872699976,2002264874915010004,1,2002264874915,20.601448,-1,2002,0.29935586,19.34351,18.142237,19.5328,0.19061613,0.060229335,0.06304494,0.1543,213.3135859,29.1105676,0.88857144,0.9999453,19.4987,0.1887,628120149.0,True,True,False,1.1.2,0.0,,t17_f5_c3
59,ztf,59760.21912040003,2006219124915010008,1,2006219124915,20.753809,-1,2006,0.3267869,19.255611,18.172947,19.3512,0.1354613,0.04615377,0.049974635,0.1179,213.3135737,29.1105504,0.9142857,0.99991584,19.3624,0.1497,628120149.0,True,True,False,1.1.2,0.0,,t17_f5_c3
60,ztf,59762.202893500216,2008202894915010006,1,2008202894915,20.523628,-1,2008,0.2172557,19.191465,18.197603,19.308,0.16187137,0.06177095,0.06480748,0.14,213.313609,29.1105502,0.82857144,0.999967,19.2392,0.1666,628120149.0,True,True,False,1.1.2,0.0,,t17_f5_c3
61,ztf,59762.24537040014,2008245374915010004,2,2008245374915,20.384,-1,2008,0.425938,19.5896,17.72887,19.6796,0.271896,0.045205098,0.048990455,0.231,213.3135424,29.1104908,0.598571,,19.7136,0.302,,False,True,False,dev,0.0,2.01520549491501e+18,t17_f5_c3
62,ztf,59764.27505790023,2010275054915010003,2,2010275054915,20.2469,-1,2010,0.507086,19.7601,17.700808,20.2209,0.211987,0.025950149,0.031812094,0.4018,213.3135065,29.1105426,0.772857,,20.1365,0.4719,,False,True,False,dev,0.0,2.01520549491501e+18,t17_f5_c3
63,ztf,59766.19398149988,2012193984915010002,1,2012193984915,19.9978,-1,2012,0.438667,19.2903,18.160425,19.8082,0.240629,0.08285756,0.08499584,0.31,213.3135413,29.1105353,0.855714,,20.1536,0.5439,,False,True,False,dev,0.0,2.01520549491501e+18,t17_f5_c3
64,ztf,59769.20549769979,2015205494915010004,1,2015205494915,19.967264,-1,2015,0.22346775,19.127558,18.224283,19.3379,0.16626678,0.069513835,0.07235948,0.2277,213.3136069,29.110547,0.89857143,0.9998977,19.2517,0.269,628120149.0,True,True,False,dev,0.0,,t17_f5_c3
65,ztf,59769.259606500156,2015259604915010004,1,2015259604915,19.869993,-1,2015,0.17870936,19.3017,18.156425,19.8702,0.19511834,0.06527553,0.067949824,0.401,213.3136215,29.1105502,0.7871429,0.9998653,19.7097,0.4427,628120149.0,True,True,False,dev,0.0,,t17_f5_c3
66,ztf,59771.2120949002,2017212094915010003,1,2017212094915,19.2676,-1,2017,0.772336,19.2547,18.173285,18.9167,0.256687,0.09284787,0.09480637,0.2106,213.3134648,29.1104342,0.422857,,18.6929,0.2198,,False,True,False,dev,0.0,2.01725906491501e+18,t17_f5_c3
67,ztf,59771.259062500205,2017259064915010003,1,2017259064915,19.671576,-1,2017,0.35222864,19.247078,18.176113,19.3245,0.17994387,0.06429275,0.067104384,0.3083,213.3135672,29.110527,0.82285714,0.9997611,19.7816,0.6022,628120149.0,True,True,False,dev,0.0,,t17_f5_c3
68,ztf,59773.2026157002,2019202614915010000,2,2019202614915,19.676054,-1,2019,0.25940388,19.539198,17.738207,19.2962,0.20384137,0.0338103,0.03880573,0.3048,213.3135874,29.1105239,0.82,0.998063,19.1261,0.3338,628120249.0,True,True,False,dev,0.0,,t17_f5_c3
69,ztf,59773.22046299977,2019220464915010001,2,2019220464915,19.7361,-1,2019,0.100865,19.5783,17.730919,19.3903,0.19106,0.029269317,0.03485118,0.315,213.3136343,29.110541,0.655714,,19.1158,0.3131,,False,True,False,dev,0.0,2.02420006491501e+18,t17_f5_c3
70,ztf,59778.200069400016,2024200064915010001,2,2024200064915,20.31905,-1,2024,0.46669614,19.372566,17.773045,19.4248,0.13688332,0.024441998,0.031372003,0.1954,213.3135362,29.1104753,0.8214286,0.99991095,19.4433,0.2521,628120249.0,True,True,False,dev,0.0,,t17_f5_c3
