,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,drb,rfid
0,ztf,59461.258506900165,1707258501015015010,1,1707258501015,20.4912,1,1707,1.95926,20.4877,20.2098,0.294118,0.2811,342.6440752,1.0930898,0.398571,t17_f5_c3,19.9268,0.2774,False,False,False,correction_1.0.6,0.0,1.711333031015015e+18,,,,,
1,ztf,59461.299351899885,1707299351015015022,2,1707299351015,20.5423,1,1707,1.32228,20.6345,20.365,0.231553,0.3701,342.6440315,1.093116,0.494286,t17_f5_c3,20.0105,0.342,False,True,False,correction_1.0.6,0.0,1.711333031015015e+18,20.285067,0.16172774,0.16783285,,
2,ztf,59463.337465300225,1709337461015015013,1,1709337461015,20.4982,1,1709,1.99248,20.3145,20.4592,0.219939,0.3293,342.6440449,1.0930578,0.811429,t17_f5_c3,20.163,0.3211,False,False,False,correction_1.0.6,0.0,1.711333031015015e+18,,,,,
3,ztf,59465.33303239988,1711333031015015031,1,1711333031015,20.517504,1,1711,1.953771,20.036024,19.89,0.15945473,0.2087,342.6440637,1.0930774,0.8357143,t17_f5_c3,19.7908,0.2436,True,False,False,correction_1.0.6,0.0,,,,,0.9998574,496120110.0
4,ztf,59467.22716439981,1713227161015015021,1,1713227161015,20.422518,1,1713,1.8880702,19.967432,19.859,0.16239485,0.2181,342.6440792,1.0930587,0.86142856,t17_f5_c3,19.6189,0.2237,True,False,False,correction_1.0.6,0.0,,,,,0.9999815,496120110.0
5,ztf,59467.35776619986,1713357761015015018,2,1713357761015,20.482779,1,1713,1.3705536,20.004866,20.1898,0.19699422,0.3235,342.644031,1.0931378,0.7842857,t17_f5_c3,20.3374,0.4738,True,True,False,correction_1.0.6,0.0,,19.79558,0.15992394,0.16245714,0.9999962,496120210.0
6,ztf,59469.27045139996,1715270451015015017,1,1715270451015,20.496834,1,1715,1.8513982,19.980305,19.8194,0.17938842,0.1897,342.6440872,1.093052,0.7842857,t17_f5_c3,19.8905,0.2586,True,False,False,correction_1.0.6,0.0,,,,,0.9999491,496120110.0
7,ztf,59469.357499999925,1715357491015015027,2,1715357491015,20.571497,1,1715,1.1519446,20.064713,20.098,0.17111373,0.2872,342.6440568,1.0930759,0.6642857,t17_f5_c3,19.9441,0.3188,True,True,False,correction_1.0.6,0.0,,19.844692,0.13648929,0.13972583,0.99998856,496120210.0
8,ztf,59471.27252310002,1717272521015015012,1,1717272521015,20.1702,1,1717,2.12583,20.2067,20.1001,0.266956,0.3495,342.6440576,1.0931463,0.754286,t17_f5_c3,20.1846,0.4841,False,False,False,correction_1.0.6,0.0,1.731249601015015e+18,,,,,
9,ztf,59474.23524310021,1720235241015015020,2,1720235241015,19.7762,1,1720,1.02507,20.0073,19.9267,0.273028,0.5102,342.6440726,1.0930219,0.47,t17_f5_c3,19.9477,0.6679,False,True,False,correction_1.0.6,0.0,1.731249601015015e+18,19.797586,0.22324383,0.22507218,,
10,ztf,59480.28152780002,1726281521015015009,2,1726281521015,19.6973,1,1726,1.24266,20.1055,20.2048,0.251143,0.7061,342.6440503,1.0931041,0.448571,t17_f5_c3,19.9272,0.7027,False,True,False,correction_1.0.6,0.0,1.731249601015015e+18,19.877882,0.20129836,0.2036452,,
11,ztf,59485.249606499914,1731249601015015010,2,1731249601015,20.381187,1,1731,1.1970756,20.109032,20.4436,0.17579633,0.4587,342.6440842,1.0931271,0.8,t17_f5_c3,20.3916,0.5593,True,True,False,correction_1.0.6,0.0,,19.880745,0.1390672,0.14246073,0.99998045,496120210.0
