,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext
0,ztf,59156.29740739986,1402297400515015139,2,1402297400515,19.547655,1,1402,1.498171,19.979227,20.0941,0.21336849,0.7255,47.7292385,-12.5694708,0.49,t17_f5_c3,0.99652016,19.9316,0.8025,351120205.0,False,False,False,bulk_1.0.0,0.0,1424272590515015005,,,
1,ztf,59158.319583300035,1404319580515015003,1,1404319580515,19.453062,1,1404,1.6956574,19.394976,19.6107,0.16369244,0.3163,47.729383,-12.5694774,0.67285717,t17_f5_c3,0.99787414,19.6308,0.4131,351120105.0,False,False,False,bulk_1.0.0,0.0,1424272590515015005,,,
2,ztf,59158.36190970009,1404361900515015003,2,1404361900515,19.40237,1,1404,1.2535083,19.521029,19.6153,0.18292786,0.3298,47.7291338,-12.5694256,0.71,t17_f5_c3,0.9975153,19.4731,0.371,351120205.0,False,True,True,bulk_1.0.0,0.0,1424272590515015005,18.581133,0.059163492,0.07697002
3,ztf,59165.30870370008,1411308700515015014,1,1411308700515,20.488737,1,1411,1.5311154,18.80698,18.6875,0.084469795,0.0708,47.7293071,-12.5694702,0.94142854,t17_f5_c3,0.99999946,18.6457,0.0862,351120105.0,False,False,False,bulk_1.0.0,0.0,1439232260515015005,,,
4,ztf,59165.319062499795,1411319060515015008,2,1411319060515,20.57338,1,1411,1.5736969,18.87846,18.7732,0.07685763,0.0872,47.7293177,-12.5694525,0.9285714,t17_f5_c3,0.9998497,18.7704,0.1101,351120205.0,False,False,False,bulk_1.0.0,0.0,1439232260515015005,,,
5,ztf,59167.31546299998,1413315460515015010,2,1413315460515,20.073435,1,1413,1.5540162,18.897251,18.9292,0.11053384,0.1176,47.7292854,-12.569467,0.95,t17_f5_c3,0.9999998,18.9343,0.1503,351120205.0,False,False,False,bulk_1.0.0,0.0,1439232260515015005,,,
6,ztf,59169.276458300184,1415276450515015005,2,1415276450515,20.326984,1,1415,1.5727801,18.82885,18.7935,0.08088855,0.1009,47.7293059,-12.5694591,0.9514286,t17_f5_c3,0.9999444,18.6162,0.1089,351120205.0,False,False,False,bulk_1.0.0,0.0,1439232260515015005,,,
7,ztf,59169.33277780004,1415332770515015008,1,1415332770515,20.334658,1,1415,1.5195767,18.86115,18.8641,0.095068544,0.0902,47.7293069,-12.5694655,0.9442857,t17_f5_c3,0.9999976,18.8608,0.1142,351120105.0,False,False,False,bulk_1.0.0,0.0,1439232260515015005,,,
8,ztf,59171.3057754999,1417305770515015010,1,1417305770515,20.289577,1,1417,1.6072996,18.953056,18.9467,0.116020046,0.1095,47.7293413,-12.5694769,0.95857143,t17_f5_c3,0.99999964,18.9605,0.1409,351120105.0,False,False,False,bulk_1.0.0,0.0,1439232260515015005,,,
9,ztf,59171.32431709999,1417324310515015012,2,1417324310515,20.336864,1,1417,1.6127939,18.927505,18.9883,0.07825103,0.1285,47.7293205,-12.5694654,0.9614286,t17_f5_c3,0.9999976,19.0331,0.1703,351120205.0,False,False,False,bulk_1.0.0,0.0,1439232260515015005,,,
10,ztf,59174.33885420021,1420338850515015017,2,1420338850515,19.137161,1,1420,1.5672336,19.041765,18.9333,0.16721974,0.3568,47.7293137,-12.5694526,0.89428574,t17_f5_c3,0.9997875,18.9957,0.4846,351120205.0,False,False,False,bulk_1.0.0,0.0,1439232260515015005,,,
11,ztf,59176.29684029985,1422296840515015002,2,1422296840515,20.03135,1,1422,1.579124,19.166079,19.2304,0.111897424,0.1843,47.729342,-12.5694383,0.95428574,t17_f5_c3,0.9999976,19.3725,0.2683,351120205.0,False,False,False,bulk_1.0.0,0.0,1439232260515015005,,,
12,ztf,59176.33719909983,1422337190515015004,1,1422337190515,20.176085,1,1422,1.81626,19.42937,19.4644,0.14004266,0.1709,47.7293483,-12.5695382,0.9257143,t17_f5_c3,0.99999726,19.4523,0.2156,351120105.0,False,False,False,bulk_1.0.0,0.0,1439232260515015005,,,
13,ztf,59178.27259259997,1424272590515015005,2,1424272590515,19.876637,1,1424,1.6422886,19.425688,19.6799,0.18657444,0.3425,47.7293699,-12.5694401,0.91714287,t17_f5_c3,0.9981025,19.5236,0.3802,351120205.0,False,False,False,bulk_1.0.0,0.0,1439232260515015005,,,
14,ztf,59184.34537040023,1430345370515015005,2,1430345370515,19.365616,1,1430,1.535462,19.484285,19.8272,0.2080853,0.62,47.729213,-12.5694889,0.82285714,t17_f5_c3,0.99997723,19.7212,0.7227,351120205.0,False,False,False,bulk_1.0.0,0.0,1439232260515015005,,,
15,ztf,59188.277951399796,1434277950515015002,2,1434277950515,19.785343,1,1434,1.6858754,19.787529,19.87,0.18535723,0.3642,47.7293877,-12.5694417,0.9114286,t17_f5_c3,0.99988484,19.7285,0.4095,351120205.0,False,False,False,bulk_1.0.0,0.0,1439232260515015005,,,
16,ztf,59190.18237269996,1436182370515015005,2,1436182370515,20.140213,1,1436,1.6095996,19.657593,19.6796,0.14852014,0.2788,47.7293008,-12.5694739,0.9442857,t17_f5_c3,0.99995077,19.311,0.2541,351120205.0,False,False,False,bulk_1.0.0,0.0,1439232260515015005,,,
17,ztf,59190.28251159983,1436282510515015006,1,1436282510515,20.2773,1,1436,1.03416,20.6905,20.9165,0.310885,0.654,47.7292566,-12.5693359,0.731429,t17_f5_c3,,20.6969,0.6845,,False,True,True,bulk_1.0.0,0.0,1439232260515015005,19.46619,0.08574039,0.10066433
18,ztf,59193.23226850014,1439232260515015005,2,1439232260515,20.148277,1,1439,1.5049505,19.845623,19.9083,0.17258742,0.3166,47.7293132,-12.5694322,0.9257143,t17_f5_c3,0.9998778,20.1708,0.5149,351120205.0,False,False,False,bulk_1.0.0,0.0,1441227850515015005,,,
19,ztf,59195.227858799975,1441227850515015005,2,1441227850515,20.104528,1,1441,1.7803516,19.720163,19.6163,0.1905007,0.209,47.7293271,-12.5695146,0.9028571,t17_f5_c3,0.99998975,19.5982,0.2619,351120205.0,True,False,False,bulk_1.0.0,0.0,0,,,
