,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid
0,ztf,59425.36984949978,1671369844715015010,1,1671369844715,20.2282,1,1671,4.5908,19.8067,19.9732,0.219398,0.3279,275.8743807,69.5879858,0.757143,t17_f5_c3,19.777,0.3497,False,False,False,correction_1.0.6,0.0,1.674241133515015e+18,,
1,ztf,59428.20275459997,1674202753515015006,2,1674202753515,20.4633,1,1674,4.5059,20.2741,20.4215,0.240007,0.3898,275.8743384,69.5879307,0.682857,t17_f5_c3,19.9757,0.3282,False,False,False,correction_1.0.6,0.0,1.674241133515015e+18,,
2,ztf,59428.2411342999,1674241133515015010,1,1674241133515,20.58152,1,1674,2.4258537,19.849085,19.8108,0.14749567,0.1987,275.8743239,69.5878595,0.8542857,t17_f5_c3,19.7282,0.234,True,False,False,correction_1.0.6,0.0,,0.9999449,848120135.0
3,ztf,59428.242083299905,1674242084715015015,1,1674242084715,20.740362,1,1674,4.8426123,19.701668,19.6507,0.13774098,0.1544,275.8744784,69.5879184,0.89857143,t17_f5_c3,19.6477,0.1947,True,False,False,correction_1.0.6,0.0,,0.9999907,849120147.0
4,ztf,59430.239131900016,1676239134715015019,2,1676239134715,20.670992,1,1676,4.758651,19.909245,19.9534,0.13401935,0.2295,275.8744063,69.5879159,0.86142856,t17_f5_c3,19.8716,0.2689,True,False,False,correction_1.0.6,0.0,,0.9999878,849120247.0
5,ztf,59430.2405555998,1676240553515015010,2,1676240553515,20.539886,1,1676,4.363388,20.02119,20.3076,0.15935913,0.3302,275.8743016,69.5879771,0.8314286,t17_f5_c3,19.8788,0.2815,True,False,False,correction_1.0.6,0.0,,0.9999666,848120235.0
6,ztf,59430.28478009999,1676284784715015021,1,1676284784715,20.790924,1,1676,4.856118,19.833208,19.847,0.14297931,0.1794,275.8744789,69.5879132,0.8528572,t17_f5_c3,19.7029,0.1991,True,False,False,correction_1.0.6,0.0,,0.9996444,849120147.0
7,ztf,59430.285717600025,1676285713515015011,1,1676285713515,20.737787,1,1676,2.3981473,19.840216,19.9765,0.14172545,0.2086,275.8743486,69.5879187,0.8528572,t17_f5_c3,19.7386,0.2127,True,False,False,correction_1.0.6,0.0,,0.999986,848120135.0
8,ztf,59435.19849540014,1681198493515015007,1,1681198493515,20.716503,1,1681,2.3471997,19.98047,20.4447,0.16760102,0.3221,275.8742625,69.5878656,0.79,t17_f5_c3,20.3946,0.3907,True,False,False,correction_1.0.6,0.0,,0.9999958,848120135.0
9,ztf,59435.22487269994,1681224874715015019,1,1681224874715,20.832504,1,1681,4.7247167,19.844307,19.7458,0.14088212,0.1619,275.874384,69.5879319,0.8542857,t17_f5_c3,19.9358,0.2434,True,False,False,correction_1.0.6,0.0,,0.9999893,849120147.0
10,ztf,59435.24601850007,1681246013515015012,2,1681246013515,20.6185,1,1681,4.51481,19.9301,20.6066,0.153892,0.4199,275.874416,69.5879575,0.502857,t17_f5_c3,20.0546,0.319,False,False,False,correction_1.0.6,0.0,1.681246954715015e+18,,
11,ztf,59435.246956000105,1681246954715015011,2,1681246954715,20.704494,1,1681,4.7269354,19.760403,19.7878,0.13581276,0.1976,275.8744168,69.5879301,0.8642857,t17_f5_c3,19.7722,0.2449,True,False,False,correction_1.0.6,0.0,,0.99971986,849120247.0
12,ztf,59438.181631899904,1684181633515015016,2,1684181633515,20.30315,1,1684,4.642387,19.770151,20.1096,0.17000172,0.334,275.8744317,69.5879099,0.85714287,t17_f5_c3,20.2669,0.4893,True,False,False,correction_1.0.6,0.0,,0.9995699,848120235.0
