,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid
0,ztf,59423.32843750017,1669328433715015009,1,1669328433715,19.5692,1,1669,2.76652,19.723,19.8086,0.240681,0.4821,278.781225,41.762836,0.502857,t17_f5_c3,19.5546,0.4905,False,False,False,correction_1.0.6,0.0,1.6712618437150152e+18,,
1,ztf,59425.26184030017,1671261843715015047,1,1671261843715,20.68318,1,1671,2.7910683,19.67399,19.6324,0.12729658,0.1513,278.781246,41.7628774,0.7542857,t17_f5_c3,19.5858,0.1852,True,False,False,correction_1.0.6,0.0,,0.99999726,726120137.0
2,ztf,59427.30086810002,1673300863715015027,1,1673300863715,20.652948,1,1673,2.832923,19.621262,19.7024,0.14067668,0.1594,278.7812533,41.7628682,0.8442857,t17_f5_c3,20.0006,0.2675,True,False,False,correction_1.0.6,0.0,,0.9999733,726120137.0
3,ztf,59427.33130790014,1673331303715015020,2,1673331303715,20.630295,1,1673,1.7725308,19.63399,19.5254,0.13585314,0.1553,278.7812217,41.7628516,0.82285714,t17_f5_c3,19.6045,0.214,True,False,False,correction_1.0.6,0.0,,0.99987197,726120237.0
4,ztf,59429.24487269996,1675244873715015028,2,1675244873715,20.697763,1,1675,1.6731465,19.695026,19.7509,0.12299569,0.1743,278.7812544,41.7628522,0.83428574,t17_f5_c3,19.7628,0.2257,True,False,False,correction_1.0.6,0.0,,0.99958104,726120237.0
5,ztf,59429.31047450006,1675310473715015038,1,1675310473715,20.722466,1,1675,2.9327526,19.888582,19.769,0.14844458,0.1637,278.7812987,41.7629032,0.6542857,t17_f5_c3,19.8298,0.2215,True,False,False,correction_1.0.6,0.0,,0.99999774,726120137.0
6,ztf,59434.25961809978,1680259613715015024,1,1680259613715,20.728127,1,1680,2.8885655,20.145697,20.0461,0.1850533,0.2068,278.7812829,41.7628966,0.6357143,t17_f5_c3,19.892,0.2303,True,False,False,correction_1.0.6,0.0,,0.99999416,726120137.0
7,ztf,59434.34706019983,1680347063715015012,2,1680347063715,20.694798,1,1680,1.713438,19.929726,20.0801,0.15202183,0.2442,278.7812308,41.7628634,0.57285714,t17_f5_c3,20.066,0.3092,True,False,False,correction_1.0.6,0.0,,0.87203604,726120237.0
8,ztf,59436.257083300035,1682257083715015009,1,1682257083715,20.6298,1,1682,2.68529,20.2879,19.7934,0.205283,0.1836,278.7811886,41.762816,0.325714,t17_f5_c3,19.7532,0.2266,False,False,False,correction_1.0.6,0.0,1.682371933715015e+18,,
9,ztf,59436.371932900045,1682371933715015025,2,1682371933715,20.464102,1,1682,1.6491213,19.941284,19.9248,0.158844,0.265,278.7812515,41.7628733,0.70285714,t17_f5_c3,20.0721,0.3889,True,False,False,correction_1.0.6,0.0,,0.99998116,726120237.0
10,ztf,59439.219826399814,1685219823715015012,2,1685219823715,20.364557,1,1685,1.5962521,19.994164,20.1505,0.21102361,0.3287,278.7812718,41.762876,0.70285714,t17_f5_c3,20.1487,0.4211,True,False,False,correction_1.0.6,0.0,,0.998055,726120237.0
11,ztf,59439.260312499944,1685260313715015014,1,1685260313715,20.4572,1,1685,2.99881,20.4641,20.2703,0.225499,0.3187,278.7813239,41.7628983,0.607143,t17_f5_c3,20.3958,0.4588,False,False,False,correction_1.0.6,0.0,1.700280483715015e+18,,
12,ztf,59441.289791699965,1687289793715015027,1,1687289793715,20.4583,1,1687,2.73671,20.396,20.075,0.229924,0.2607,278.7812158,41.7628276,0.358571,t17_f5_c3,19.6078,0.2181,False,False,False,correction_1.0.6,0.0,1.700280483715015e+18,,
13,ztf,59452.20247690007,1698202473715015035,2,1698202473715,19.923,1,1698,1.80663,20.0374,20.3836,0.271839,0.6777,278.781172,41.7629185,0.361429,t17_f5_c3,20.0628,0.6483,False,False,False,correction_1.0.6,0.0,1.700280483715015e+18,,
14,ztf,59454.214213000145,1700214213715015028,1,1700214213715,20.6594,1,1700,3.02606,20.7809,20.8193,0.277201,0.446,278.7813308,41.7628768,0.494286,t17_f5_c3,20.8405,0.5842,False,False,False,correction_1.0.6,0.0,1.700280483715015e+18,,
15,ztf,59454.28048609989,1700280483715015016,2,1700280483715,20.42394,1,1700,1.66766,20.222363,20.4649,0.21477528,0.4458,278.7812462,41.762883,0.48857144,t17_f5_c3,20.6165,0.6582,True,False,False,correction_1.0.6,0.0,,0.9932152,726120237.0
16,ztf,59458.18299769983,1704182993715015034,1,1704182993715,20.8236,1,1704,2.70806,21.0716,20.4293,0.297572,0.26,278.7812077,41.7628651,0.204286,t17_f5_c3,20.1793,0.2657,False,False,False,correction_1.0.6,0.0,1.704226033715015e+18,,
17,ztf,59458.22603010014,1704226033715015010,2,1704226033715,20.680754,1,1704,1.4726526,20.201065,20.1566,0.17240296,0.2519,278.7813168,41.7628877,0.7014286,t17_f5_c3,20.2047,0.338,True,False,False,correction_1.0.6,0.0,,0.9997496,726120237.0
18,ztf,59460.244930599816,1706244933715015021,2,1706244933715,20.649775,1,1706,1.5372832,20.298876,20.2922,0.20531102,0.3023,278.7813118,41.7628483,0.5557143,t17_f5_c3,20.2095,0.3598,True,False,False,correction_1.0.6,0.0,,0.99925834,726120237.0
19,ztf,59462.21563659981,1708215633715015010,2,1708215633715,20.59361,1,1708,1.7111354,20.128471,20.1856,0.17302017,0.2837,278.7812625,41.7628112,0.69,t17_f5_c3,20.2021,0.3697,True,False,False,correction_1.0.6,0.0,,0.9998721,726120237.0
20,ztf,59464.300219899975,1710300213715015009,2,1710300213715,20.4621,1,1710,1.60843,20.3376,19.7557,0.238366,0.2225,278.7812708,41.7628672,0.172857,t17_f5_c3,19.4758,0.2209,False,False,False,correction_1.0.6,0.0,1.7121599337150152e+18,,
21,ztf,59464.300219899975,1710300213715025009,2,1710300213715,20.4621,1,1710,1.60843,20.3376,19.7557,0.238366,0.2225,278.7812708,41.7628672,0.172857,t17_f5_c3,19.4758,0.2209,False,False,False,correction_1.0.6,0.0,1.714243853715015e+18,,
22,ztf,59466.15993059985,1712159933715015041,2,1712159933715,20.7102,1,1712,1.7148517,20.258547,20.1164,0.20573772,0.2462,278.7812634,41.762808,0.41428572,t17_f5_c3,20.0173,0.2885,True,False,False,correction_1.0.6,0.0,,0.99989796,726120237.0
23,ztf,59468.20085649984,1714200853715015025,1,1714200853715,20.6291,1,1714,2.77769,21.0289,21.502,0.262648,0.8709,278.7812253,41.7628181,0.435714,t17_f5_c3,21.108,0.7795,False,False,False,correction_1.0.6,0.0,1.714243853715015e+18,,
24,ztf,59468.2438542,1714243853715015029,2,1714243853715,20.571556,1,1714,1.8080719,20.161999,20.1606,0.21011478,0.2969,278.781217,41.7628241,0.54,t17_f5_c3,19.9911,0.3263,True,False,False,correction_1.0.6,0.0,,0.99536586,726120237.0
25,ztf,59470.18129630014,1716181293715015039,2,1716181293715,20.6021,1,1716,1.4847583,20.272812,20.527,0.18785213,0.405,278.7812954,41.762915,0.51,t17_f5_c3,20.2231,0.3935,True,False,False,correction_1.0.6,0.0,,0.99977916,726120237.0
