,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,rbversion
10,ztf,58695.31196760014,941311960615015011,1,941311960615,20.4651,1,941,0.861914,17.5688,14.93546,17.7987,0.13793,0.0081068445,0.012198956,0.05,283.4228049,66.1496018,0.337143,,17.7919,0.0563,,False,True,False,bulk_1.0.0,0.0,9.61299680615015e+17,t17_f5_c3
11,ztf,58696.28405090002,942284050615010001,2,942284050615,20.627674,-1,942,0.32506326,17.577368,14.782769,17.7424,0.05736596,100.0,0.004373355,0.0458,283.4220967,66.1497658,0.43571427,0.46866608,17.7634,0.0529,849120206.0,False,True,False,bulk_1.0.0,0.0,9.7029696061501e+17,t17_f5_c3
12,ztf,58696.28405090002,942284050615010002,2,942284050615,20.6277,-1,942,0.278228,17.5073,14.7883005,17.6153,0.311767,0.015063226,0.025481837,0.0432,283.422176,66.1496724,0.334286,,17.5921,0.0473,,False,True,False,bulk_1.0.0,0.0,9.61299680615015e+17,t17_f5_c3
13,ztf,58707.229131899774,953229130615015001,1,953229130615,19.709631,1,953,0.9141263,18.395561,14.987889,18.4238,0.15872562,100.0,0.00687984,0.12,283.4228131,66.1495839,0.55714285,0.8679861,18.3974,0.1429,849120106.0,False,True,False,bulk_1.0.0,0.0,9.61299680615015e+17,t17_f5_c3
14,ztf,58711.21386570018,957213860615015003,1,957213860615,19.743053,1,957,0.7406185,18.063635,14.9711895,18.2202,0.15973932,100.0,0.009256224,0.1102,283.4227207,66.1496123,0.3942857,0.27040163,18.345,0.1522,849120106.0,False,True,False,bulk_1.0.0,0.0,9.84189750615015e+17,t17_f5_c3
15,ztf,58715.29968750011,961299680615015002,1,961299680615,20.145842,1,961,1.2126647,18.216137,14.9794655,18.645,0.16300768,100.0,0.008270649,0.1238,283.4231285,66.1496642,0.32714286,0.12485036,18.5993,0.1415,849120106.0,False,True,False,bulk_1.0.0,0.0,9.84189750615015e+17,t17_f5_c3
16,ztf,58721.29920140002,967299200615010009,1,967299200615,20.03399,-1,967,0.29876572,17.421412,15.163906,17.5202,0.104690775,0.006689807,0.013088992,0.0506,283.4221072,66.1497269,0.51428574,0.4564727,17.5006,0.0586,849120106.0,False,True,False,bulk_1.0.0,0.0,9.7029696061501e+17,t17_f5_c3
17,ztf,58724.29696760001,970296960615010003,2,970296960615,20.42199,-1,970,0.66894895,17.718678,14.772715,17.6954,0.11747897,100.0,0.0077906707,0.0506,283.4221352,66.1499075,0.5114286,0.18458933,17.7009,0.058,849120206.0,False,True,False,bulk_1.0.0,0.0,9.72297990615015e+17,t17_f5_c3
18,ztf,58726.29799770005,972297990615015006,1,972297990615,20.513412,1,972,0.61599237,18.047237,14.970233,18.1344,0.085343435,100.0,0.0050161253,0.0638,283.4227354,66.1497455,0.8914286,0.8486161,18.124,0.0714,849120106.0,False,True,False,bulk_1.0.0,0.0,9.84189750615015e+17,t17_f5_c3
19,ztf,58738.18975690007,984189750615015002,1,984189750615,19.353926,1,984,0.80027354,18.268663,14.982071,18.3028,0.117296405,100.0,0.0056839143,0.1265,283.4225495,66.1495349,0.8414286,0.804103,18.1851,0.1404,849120106.0,False,True,False,bulk_1.0.0,0.0,1.01314148061501e+18,t17_f5_c3
20,ztf,58743.342523099855,989342520615010008,2,989342520615,19.2422,-1,989,0.092132,17.6791,14.775391,17.7925,0.113861,100.0,0.00785039,0.0934,283.4223538,66.1497453,0.787143,,17.8143,0.1176,,False,True,False,bulk_1.0.0,0.0,1.009242020615015e+18,t17_f5_c3
21,ztf,58744.24196759984,990241960615010002,1,990241960615,19.7121,-1,990,0.617357,18.3117,15.0904875,18.6707,0.145069,100.0,0.0074660233,0.1497,283.4219492,66.1498321,0.747143,,18.5921,0.17,,False,True,False,bulk_1.0.0,0.0,1.009242020615015e+18,t17_f5_c3
22,ztf,58745.14582179999,991145820615015011,1,991145820615,20.6152,1,991,0.926431,18.2201,14.979667,18.3486,0.179163,100.0,0.009058885,0.0759,283.4228401,66.1495888,0.348571,,18.3713,0.0878,,False,True,False,bulk_1.0.0,0.0,1.009242020615015e+18,t17_f5_c3
23,ztf,58745.18512730021,991185120615015006,1,991185120615,20.536955,1,991,0.891215,18.131027,14.974983,18.1354,0.10560528,100.0,0.005771224,0.0633,283.4228354,66.1496033,0.6857143,0.32906127,18.0908,0.0688,849120106.0,False,True,False,bulk_1.0.0,0.0,1.01314148061501e+18,t17_f5_c3
24,ztf,58746.2364236,992236420615015000,1,992236420615,19.7292,1,992,0.85882,18.3374,14.985303,18.1485,0.133375,100.0,0.0060846475,0.0725,283.4226774,66.1499258,0.67,,18.1272,0.0831,,False,True,False,bulk_1.0.0,0.0,1.009242020615015e+18,t17_f5_c3
25,ztf,58754.26984950015,1000269840615015004,1,1000269840615,20.555,1,1000,1.53783,18.4799,,18.3773,0.093326,,,0.0724,283.423344,66.1496401,0.711429,,18.3435,0.0773,,False,False,True,bulk_1.0.0,0.0,1.009242020615015e+18,t17_f5_c3
26,ztf,58757.290648099966,1003290640615015001,2,1003290640615,19.8384,1,1003,0.709247,18.6325,14.674281,18.5682,0.157428,100.0,0.0041095526,0.1356,283.4219813,66.1495764,0.375714,,18.4475,0.1433,,False,True,False,bulk_1.0.0,0.0,1.009242020615015e+18,t17_f5_c3
27,ztf,58758.139050900005,1004139050615015004,1,1004139050615,20.4042,1,1004,1.0109,18.2999,14.983563,18.4683,0.171177,100.0,0.008070693,0.0886,283.422696,66.1495001,0.4,,18.5323,0.1075,,False,True,False,bulk_1.0.0,0.0,1.009242020615015e+18,t17_f5_c3
28,ztf,58758.22538190009,1004225380615010003,2,1004225380615,20.2546,-1,1004,0.522594,17.3899,14.798482,17.582,0.168687,100.0,0.015506518,0.0486,283.4220995,66.1498526,0.365714,,17.617,0.0581,,False,True,False,bulk_1.0.0,0.0,1.009242020615015e+18,t17_f5_c3
29,ztf,58759.18831019988,1005188310615015016,2,1005188310615,20.22456,1,1005,0.5765918,18.085743,14.655884,18.2117,0.17233929,100.0,0.0073188134,0.0878,283.4226954,66.149755,0.24714285,0.20177495,18.1389,0.0947,849120206.0,False,True,False,bulk_1.0.0,0.0,1.01314148061501e+18,t17_f5_c3
30,ztf,58763.24202550016,1009242020615015004,1,1009242020615,19.756298,1,1009,0.33312726,17.960356,14.96493,18.4579,0.12246743,100.0,0.0077597927,0.1184,283.4225045,66.1497857,0.6514286,0.74105453,18.4842,0.1464,849120106.0,True,True,False,bulk_1.0.0,0.0,0.0,t17_f5_c3
31,ztf,58767.14148150012,1013141480615010003,2,1013141480615,19.388533,-1,1013,0.69438,17.756704,14.770239,17.6521,0.08555218,100.0,0.0054656896,0.0737,283.4225158,66.149557,0.8685714,0.9468268,17.6788,0.0925,849120206.0,True,True,False,bulk_1.0.0,0.0,0.0,t17_f5_c3
32,ztf,58804.17740740022,1050177400615015003,1,1050177400615,19.663582,1,1050,0.79884624,18.017673,14.9684725,18.2168,0.1258541,100.0,0.0075890454,0.0908,283.4225331,66.1495328,0.80142856,0.84111387,18.217,0.1083,849120106.0,False,True,False,bulk_1.0.0,0.0,1.06613793061501e+18,t17_f5_c3
33,ztf,58812.098217600025,1058098210615010008,2,1058098210615,19.649622,-1,1058,0.7534238,17.365173,14.800783,17.552,0.07517751,100.0,0.0070848716,0.0561,283.422815,66.1496947,0.85142857,0.5661805,17.5537,0.0673,849120206.0,False,True,False,bulk_1.0.0,0.0,1.06613793061501e+18,t17_f5_c3
34,ztf,58820.13793980004,1066137930615010002,1,1066137930615,18.074781,-1,1066,0.076929964,17.660341,15.137418,18.2038,0.1837258,0.014249704,0.017988743,0.4162,283.4222527,66.1497397,0.6628571,0.8706636,18.083,0.4742,849120106.0,False,True,False,bulk_1.0.0,0.0,1.077110280615015e+18,t17_f5_c3
35,ztf,58829.08131940011,1075081310615010042,2,1075081310615,18.360388,-1,1075,0.2750635,16.844765,14.865605,16.9679,0.05291154,100.0,0.008548433,0.0977,283.4224567,66.1496875,0.66714287,0.9982033,16.9646,0.1241,849120206.0,False,True,False,bulk_1.0.0,0.0,1.077110280615015e+18,t17_f5_c3
36,ztf,58831.11028939998,1077110280615015007,1,1077110280615,19.499031,1,1077,0.69071585,17.904865,14.9613285,18.3058,0.14931615,0.0033673646,0.009924118,0.1104,283.4227207,66.1496379,0.67,0.5403234,18.4092,0.1484,849120106.0,True,True,False,bulk_1.0.0,0.0,0.0,t17_f5_c3
37,ztf,58890.48858800018,1136488580615015002,2,1136488580615,18.679995,1,1136,1.2426457,17.707558,14.636839,18.1965,0.14060965,100.0,0.008312425,0.1345,283.4231176,66.1498437,0.50285715,0.3909608,18.1064,0.1536,849120206.0,False,True,False,bulk_1.0.0,0.0,1.13954684061501e+18,t17_f5_c3
38,ztf,58893.54684029985,1139546840615010008,2,1139546840615,20.124868,-1,1139,0.2756033,17.700222,14.77395,17.8773,0.17632914,100.0,0.0119073475,0.0667,283.4224003,66.1497959,0.5757143,0.4958775,17.8819,0.0792,849120206.0,True,True,False,bulk_1.0.0,0.0,0.0,t17_f5_c3
39,ztf,58893.54684029985,1139546840615010007,2,1139546840615,20.124868,-1,1139,0.050930742,17.833267,14.765527,17.9466,0.079387955,100.0,0.004706069,0.0685,283.422285,66.1497453,0.5257143,0.5907337,18.0093,0.0869,849120206.0,True,True,False,bulk_1.0.0,0.0,0.0,t17_f5_c3
40,ztf,58972.47105319984,1218471050615010013,1,1218471050615,20.7271,-1,1218,0.398201,17.972,15.111211,18.3619,0.162933,0.0046604695,0.01168674,0.0667,283.4222199,66.1498437,0.382857,,18.3984,0.0772,,False,True,False,bulk_1.0.0,0.0,1.23842706061501e+18,t17_f5_c3
41,ztf,58978.43023149995,1224430230615010003,1,1224430230615,19.4777,-1,1224,0.463985,17.9194,15.115084,17.8298,0.145064,0.0021099744,0.010960576,0.0905,283.4222108,66.1498623,0.428571,,17.8545,0.1155,,False,True,False,bulk_1.0.0,0.0,1.232402090615015e+18,t17_f5_c3
42,ztf,58980.42263890011,1226422630615015000,1,1226422630615,19.84416,1,1226,0.74675846,18.150288,14.976027,18.2266,0.15939194,100.0,0.008565683,0.0917,283.4223045,66.1495264,0.46857142,0.54701346,18.25,0.1134,849120106.0,False,True,False,bulk_1.0.0,0.0,1.232402090615015e+18,t17_f5_c3
43,ztf,58981.303611100186,1227303610615015004,1,1227303610615,20.099953,1,1227,0.7778885,18.092249,14.972828,18.1615,0.1085917,100.0,0.0061380174,0.0666,283.4227623,66.1498577,0.76428574,0.99817246,18.1277,0.0743,849120106.0,False,True,False,bulk_1.0.0,0.0,1.232402090615015e+18,t17_f5_c3
44,ztf,58986.40209490014,1232402090615015008,1,1232402090615,20.76481,1,1232,0.75730366,18.231096,14.98022,18.3136,0.19771586,0.0027928543,0.00990127,0.067,283.4227067,66.1495985,0.41285715,0.50299877,18.3658,0.0783,849120106.0,False,True,False,bulk_1.0.0,0.0,1.255289490615015e+18,t17_f5_c3
45,ztf,58987.434375000186,1233434370615015005,1,1233434370615,20.894184,1,1233,0.6750208,18.135868,14.975247,18.24,0.076598935,100.0,0.004168447,0.0544,283.4224935,66.1495625,0.67142856,0.7493986,18.2022,0.0587,849120106.0,False,True,False,bulk_1.0.0,0.0,1.255289490615015e+18,t17_f5_c3
46,ztf,58987.434375000186,1233434370615015006,1,1233434370615,20.894184,1,1233,0.82840616,18.161188,14.97661,18.1045,0.11424363,100.0,0.006081359,0.0513,283.4226838,66.1495601,0.6642857,0.8163631,18.0921,0.0553,849120106.0,False,True,False,bulk_1.0.0,0.0,1.23842706061501e+18,t17_f5_c3
47,ztf,58992.4270601999,1238427060615010008,2,1238427060615,20.5634,-1,1238,0.358111,17.6777,14.775487,17.6303,0.060815,100.0,0.0041988036,0.0419,283.4223217,66.1498297,0.775714,,17.6481,0.0476,,False,True,False,bulk_1.0.0,0.0,1.255289490615015e+18,t17_f5_c3
48,ztf,58992.4270601999,1238427060615010007,2,1238427060615,20.563448,-1,1238,0.26165614,17.493124,14.789468,17.7667,0.10352403,100.0,0.008581805,0.0446,283.4223789,66.1497959,0.8257143,0.66550136,17.7832,0.0518,849120206.0,False,True,False,bulk_1.0.0,0.0,1.255289490615015e+18,t17_f5_c3
49,ztf,58997.41299769981,1243412990615015000,1,1243412990615,20.7089,1,1243,1.11253,18.3967,14.987939,18.1387,0.174076,100.0,0.0075376243,0.0552,283.4230109,66.1496038,0.385714,,18.1244,0.0604,,False,True,False,bulk_1.0.0,0.0,1.255289490615015e+18,t17_f5_c3
50,ztf,59009.28949069977,1255289490615015004,1,1255289490615,19.748236,1,1255,0.63826495,18.314358,14.984241,18.2996,0.11200973,100.0,0.005214456,0.0922,283.4227491,66.149726,0.8685714,0.9500038,18.2541,0.1064,849120106.0,False,True,False,bulk_1.0.0,0.0,1.25537027061501e+18,t17_f5_c3
51,ztf,59009.37027780013,1255370270615010005,2,1255370270615,20.007637,-1,1255,0.13718152,18.186321,14.747805,18.1696,0.18177556,100.0,0.0076582404,0.0865,283.4222655,66.149766,0.43714285,0.1709032,18.1307,0.0989,849120206.0,True,True,False,bulk_1.0.0,0.0,0.0,t17_f5_c3
52,ztf,59188.14143519988,1434141430615015005,1,1434141430615,19.718552,1,1434,1.6439279,18.406015,,18.1383,0.09710147,,,0.0785,283.4234128,66.1498562,0.6157143,0.31414336,18.1112,0.0916,849120106.0,True,False,True,bulk_1.0.0,0.0,0.0,t17_f5_c3
53,ztf,59190.14000000013,1436139990615010037,2,1436139990615,18.169235,-1,1436,0.041966263,16.831808,14.867713,16.8402,0.11851876,100.0,0.019415518,0.1163,283.4223257,66.1497268,0.5214286,0.57677585,16.9592,0.1651,849120206.0,True,True,False,bulk_1.0.0,0.0,0.0,t17_f5_c3
54,ztf,59322.4306481001,1568430640615015004,1,1568430640615,20.250217,1,1568,1.2553036,18.1133,14.974007,18.2544,0.119110696,100.0,0.006610485,0.07,283.4231592,66.1496617,0.60714287,0.10760415,18.2655,0.081,849120106.0,True,True,False,correction_0.0.1,0.0,,t17_f5_c3
55,ztf,59373.416134300176,1619416130615010010,2,1619416130615,20.4886,-1,1619,0.1783,17.6958,14.774248,17.7672,0.101107,100.0,0.006857414,0.0474,283.4221816,66.1497285,0.815714,,17.7765,0.0535,,False,True,False,correction_0.0.1,0.0,,t17_f5_c3
56,ztf,59373.42807869986,1619428070615010014,1,1619428070615,20.544918,-1,1619,0.034776174,17.88243,15.1179285,18.1166,0.12519377,100.0,0.009812566,0.0543,283.4222868,66.1497424,0.8428571,0.95067906,18.1355,0.0624,849120106.0,True,True,False,correction_0.0.1,0.0,,t17_f5_c3
57,ztf,59390.261979199946,1636261970615015001,1,1636261970615,19.41349,1,1636,0.8547458,18.845028,15.003961,18.8555,0.18772313,100.0,0.00545872,0.2295,283.4228853,66.1496839,0.68285716,0.9009223,18.8922,0.2967,849120106.0,True,True,False,correction_0.0.1,0.0,,t17_f5_c3
58,ztf,59540.18434030004,1786184340615010013,2,1786184340615,19.252037,-1,1786,0.60817945,17.464067,14.791912,17.4103,0.054859802,100.0,0.004681574,0.0609,283.4227172,66.1497023,0.92,0.9982711,17.363,0.0721,849120206.0,True,True,False,correction_1.0.6,0.0,,t17_f5_c3
