,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid
0,ztf,59107.33560189977,1353335605615015009,1,1353335605615,20.0439,1,1353,1.37831,20.1997,19.434198,20.2983,0.31351,0.14992142,0.15489988,0.5092,1.2109362,-13.9757838,0.624286,t17_f5_c3,20.1492,0.5687,False,True,False,bulk_1.0.0,0.0,1357408475615015017,,
1,ztf,59109.31909719994,1355319095615015006,1,1355319095615,20.0385,1,1355,0.913679,20.4793,19.56338,20.4556,0.283677,0.11386547,0.12202699,0.5544,1.2108881,-13.9756592,0.765714,t17_f5_c3,20.5561,0.7787,False,True,False,bulk_1.0.0,0.0,1357408475615015017,,
2,ztf,59111.333171300124,1357333175615015021,1,1357333175615,20.2599,1,1357,1.26889,20.5626,19.59843,20.8425,0.253597,0.09399195,0.10434624,0.6219,1.2109097,-13.9757626,0.661429,t17_f5_c3,20.377,0.5191,False,True,False,bulk_1.0.0,0.0,1357408475615015017,,
3,ztf,59111.408472199924,1357408475615015017,2,1357408475615,19.818617,1,1357,0.92363346,19.995846,18.850983,19.836,0.19961698,0.058376648,0.06954286,0.356,1.210824,-13.9756876,0.81857145,t17_f5_c3,19.5674,0.3561,False,True,False,bulk_1.0.0,0.0,1363335715615015020,0.9962455,294120256.0
4,ztf,59112.30024310015,1358300245615015019,1,1358300245615,20.6373,1,1358,0.948571,20.6263,19.624191,20.6605,0.248814,0.08729441,0.098862335,0.4206,1.2108931,-13.9756677,0.772857,t17_f5_c3,20.419,0.4311,False,True,False,bulk_1.0.0,0.0,1363335715615015020,,
5,ztf,59113.29356480017,1359293565615015018,2,1359293565615,20.2854,1,1359,0.674722,20.4364,18.985094,20.0605,0.23729,0.04535917,0.06233866,0.3244,1.2108382,-13.9756099,0.818571,t17_f5_c3,20.2068,0.4739,False,True,False,bulk_1.0.0,0.0,1363335715615015020,,
6,ztf,59114.31247689994,1360312475615015019,2,1360312475615,20.3478,1,1360,0.924741,20.5256,19.007828,20.4302,0.229638,0.036238704,0.056745946,0.428,1.2107726,-13.9756959,0.891429,t17_f5_c3,20.3117,0.4901,False,True,False,bulk_1.0.0,0.0,1363335715615015020,,
7,ztf,59114.3354282002,1360335425615015014,1,1360335425615,20.4771,1,1360,0.941931,20.476,19.561958,20.4111,0.23917,0.093279965,0.103059985,0.3528,1.2108614,-13.9756832,0.814286,t17_f5_c3,20.5666,0.5199,False,True,False,bulk_1.0.0,0.0,1363335715615015020,,
8,ztf,59117.3135532001,1363313555615015011,1,1363313555615,20.5846,1,1363,1.12598,20.731,19.66459,21.2678,0.296587,0.100081176,0.11106784,0.7511,1.2108568,-13.9757415,0.661429,t17_f5_c3,20.8048,0.6281,False,True,False,bulk_1.0.0,0.0,1363335715615015020,,
9,ztf,59117.33571759984,1363335715615015020,2,1363335715615,20.52595,1,1363,0.7114815,20.324898,18.954676,20.1242,0.18271841,0.03076332,0.051724132,0.2829,1.2108892,-13.9755922,0.92142856,t17_f5_c3,19.7382,0.253,True,True,False,bulk_1.0.0,0.0,0,0.99998033,294120256.0
