,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext
0,ztf,58962.36403940013,1208364033715015002,1,1208364033715,20.287926,1,1208,1.6500067,19.80068,20.1406,0.21617028,0.3319,255.528814,78.2919867,0.94714284,t17_f5_c3,0.99999666,19.9993,0.3679,864120137.0,False,False,False,bulk_1.0.0,0.0,1218458653715015000,,,
1,ztf,58963.387013900094,1209387013715015001,1,1209387013715,20.639734,1,1209,1.83063,19.583515,19.7192,0.16782092,0.2051,255.5289126,78.292061,0.79714286,t17_f5_c3,0.999429,19.5567,0.2218,864120137.0,False,False,False,bulk_1.0.0,0.0,1218458653715015000,,,
2,ztf,58963.43635419989,1209436353715015002,1,1209436353715,20.266285,1,1209,1.8028619,19.55096,19.7902,0.17269672,0.2335,255.5289894,78.2920601,0.93714285,t17_f5_c3,0.99995995,19.6233,0.2527,864120137.0,False,False,False,bulk_1.0.0,0.0,1218458653715015000,,,
3,ztf,58964.3908218001,1210390823715015001,1,1210390823715,20.634148,1,1210,1.817391,19.438644,19.6018,0.14738326,0.1825,255.528717,78.2920305,0.88,t17_f5_c3,0.99997115,19.5419,0.2165,864120137.0,False,False,False,bulk_1.0.0,0.0,1218458653715015000,,,
4,ztf,58965.41305560013,1211413053715015001,1,1211413053715,20.637987,1,1211,1.677089,19.368631,19.7576,0.12992683,0.2057,255.5288246,78.2919952,0.80285716,t17_f5_c3,0.99999917,19.909,0.2961,864120137.0,False,False,False,bulk_1.0.0,0.0,1218458653715015000,,,
5,ztf,58965.443136599846,1211443133715015004,2,1211443133715,20.487915,1,1211,1.7717739,19.46746,19.6702,0.108497836,0.223,255.5287594,78.2920537,0.79714286,t17_f5_c3,0.9999983,19.4124,0.2191,864120237.0,False,False,False,bulk_1.0.0,0.0,1218458653715015000,,,
6,ztf,58966.38571760012,1212385713715015003,2,1212385713715,20.49391,1,1212,1.6491808,19.471622,19.8318,0.11762563,0.2596,255.5289234,78.2920341,0.74857146,t17_f5_c3,0.9999933,19.9335,0.3538,864120237.0,False,False,False,bulk_1.0.0,0.0,1218458653715015000,,,
7,ztf,58967.26164350007,1213261643715015001,1,1213261643715,20.346548,1,1213,1.7844461,19.47666,19.556,0.1393362,0.2084,255.5288279,78.2920339,0.96,t17_f5_c3,0.99999475,19.4675,0.2425,864120137.0,False,False,False,bulk_1.0.0,0.0,1218458653715015000,,,
8,ztf,58967.3958101999,1213395813715015001,2,1213395813715,20.436405,1,1213,1.6440061,19.42895,19.5392,0.14228418,0.204,255.5290148,78.2920507,0.8971428,t17_f5_c3,0.99994826,19.5062,0.2465,864120237.0,False,False,False,bulk_1.0.0,0.0,1218458653715015000,,,
9,ztf,58968.40045139985,1214400453715015000,2,1214400453715,20.5922,1,1214,1.7929,19.4727,20.297,0.136273,0.3725,255.5287777,78.2920668,0.664286,t17_f5_c3,,20.2293,0.434,,False,False,False,bulk_1.0.0,0.0,1218458653715015000,,,
10,ztf,58968.44579860009,1214445793715015000,1,1214445793715,20.778421,1,1214,1.7659607,19.31093,19.3943,0.11607792,0.1359,255.5289693,78.2920406,0.9628571,t17_f5_c3,0.99999607,19.3521,0.1629,864120137.0,False,False,False,bulk_1.0.0,0.0,1218458653715015000,,,
11,ztf,58970.30269679986,1216302693715015000,1,1216302693715,20.056578,1,1216,1.6463616,19.39471,19.4238,0.13662145,0.2168,255.5288772,78.2919895,0.9671429,t17_f5_c3,0.999999,19.5306,0.3035,864120137.0,False,False,False,bulk_1.0.0,0.0,1218458653715015000,,,
12,ztf,58970.382685199846,1216382683715015000,2,1216382683715,20.448242,1,1216,1.5900735,19.338964,19.3766,0.11900815,0.1756,255.5290197,78.2920343,0.8957143,t17_f5_c3,0.9998197,19.2369,0.1922,864120237.0,False,False,False,bulk_1.0.0,0.0,1218458653715015000,,,
13,ztf,58971.37178240018,1217371783715015000,2,1217371783715,20.121376,1,1217,1.5013559,19.25967,19.7199,0.1304087,0.2952,255.5288636,78.2919634,0.8414286,t17_f5_c3,0.99999714,19.7737,0.3897,864120237.0,False,False,False,bulk_1.0.0,0.0,1218458653715015000,,,
14,ztf,58971.43002310023,1217430023715015000,1,1217430023715,20.540878,1,1217,1.6812632,19.338614,19.4967,0.12837878,0.1611,255.5289057,78.292011,0.95428574,t17_f5_c3,0.9999989,19.3475,0.176,864120137.0,False,False,False,bulk_1.0.0,0.0,1218458653715015000,,,
15,ztf,58972.45865740022,1218458653715015000,1,1218458653715,20.670837,1,1218,1.8000116,19.49678,19.886,0.16160299,0.2227,255.5289375,78.2920531,0.83285713,t17_f5_c3,0.9999249,19.8017,0.2585,864120137.0,False,False,False,bulk_1.0.0,0.0,1219449353715015000,,,
16,ztf,58973.34577549994,1219345773715015001,2,1219345773715,19.944181,1,1219,1.7169045,19.389898,19.9961,0.14573932,0.4508,255.5287688,78.2920356,0.8242857,t17_f5_c3,0.99940366,19.9107,0.5283,864120237.0,False,False,False,bulk_1.0.0,0.0,1219449353715015000,,,
17,ztf,58973.44935189979,1219449353715015000,1,1219449353715,19.884274,1,1219,1.7376505,19.502098,19.3699,0.12946682,0.2377,255.528918,78.2920286,0.9685714,t17_f5_c3,0.9999924,19.3937,0.3096,864120137.0,False,False,False,bulk_1.0.0,0.0,1233327213715015000,,,
18,ztf,58974.47416670015,1220474163715015000,1,1220474163715,19.904543,1,1220,1.6704358,19.370916,19.3156,0.13670395,0.251,255.5290041,78.2920189,0.9657143,t17_f5_c3,0.99999774,19.1121,0.2657,864120137.0,False,False,False,bulk_1.0.0,0.0,1233327213715015000,,,
