,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,drb,rfid
0,ztf,58997.395868100226,1243395862315015067,1,1243395862315,21.0289,1,1243,1.68217,19.5174,19.0892,0.117522,0.0809,254.4204257,39.0488539,0.532857,t17_f5_c3,19.2893,0.1175,False,False,False,bulk_1.0.0,0.0,1251222462315015005,,,,,
1,ztf,58998.34839119995,1244348392315015085,1,1244348392315,21.05787,1,1244,1.2197123,19.173103,19.126,0.11287592,0.0833,254.4206278,39.0489436,0.6685714,t17_f5_c3,19.089,0.0947,False,True,True,bulk_1.0.0,0.0,1257281122315015075,17.065735,100.0,0.01620519,0.37317672,723120123.0
2,ztf,58999.2668980998,1245266892315015006,1,1245266892315,20.27418,1,1245,1.2412564,18.95974,19.0382,0.12149295,0.1162,254.4206486,39.0489858,0.9357143,t17_f5_c3,18.9545,0.1334,False,True,True,bulk_1.0.0,0.0,1257281122315015075,17.032404,100.0,0.020588115,0.9836581,723120123.0
3,ztf,59000.30193290021,1246301932315015008,1,1246301932315,20.304548,1,1246,1.0391959,18.637562,18.5506,0.0715989,0.0797,254.4207334,39.048987,0.96,t17_f5_c3,18.5735,0.1011,False,True,True,bulk_1.0.0,0.0,1257281122315015075,16.970634,100.0,0.0154218,0.9993135,723120123.0
4,ztf,59000.41204860015,1246412042315015016,1,1246412042315,20.042114,1,1246,1.2909808,18.655218,18.4278,0.11877828,0.0933,254.4206173,39.0489733,0.8528572,t17_f5_c3,18.4768,0.1211,False,True,True,bulk_1.0.0,0.0,1257281122315015075,16.974413,100.0,0.02525892,0.92826796,723120123.0
5,ztf,59001.28121529985,1247281212315015010,2,1247281212315,20.390594,1,1247,1.1300614,18.671333,18.5983,0.10106998,0.0979,254.4206922,39.0489882,0.71428573,t17_f5_c3,18.647,0.1252,False,True,False,bulk_1.0.0,0.0,1257281122315015075,16.25491,100.0,0.010915729,0.96420896,723120223.0
6,ztf,59001.389398099855,1247389392315015021,1,1247389392315,20.521097,1,1247,0.9827836,18.430311,18.3813,0.082569785,0.0633,254.4207537,39.0489816,0.9285714,t17_f5_c3,18.3714,0.0771,False,True,True,bulk_1.0.0,0.0,1257281122315015075,16.92253,100.0,0.02059248,0.9273602,723120123.0
7,ztf,59002.40638889978,1248406382315015014,1,1248406382315,18.524397,1,1248,0.8875262,18.180458,17.9905,0.174986,0.2428,254.4207754,39.0489573,0.83,t17_f5_c3,17.8012,0.2611,False,True,True,bulk_1.0.0,0.0,1257281122315015075,16.854633,0.041756205,0.051602803,0.95039093,723120123.0
8,ztf,59004.28413189994,1250284132315015003,2,1250284132315,19.904623,1,1250,0.9368284,18.225307,18.1461,0.09262484,0.0954,254.4207412,39.0489477,0.79,t17_f5_c3,18.144,0.1198,False,True,False,bulk_1.0.0,0.0,1257281122315015075,16.196915,100.0,0.014301125,0.997548,723120223.0
9,ztf,59005.2224653,1251222462315015005,1,1251222462315,19.464827,1,1251,0.9483028,17.949593,17.9003,0.06557139,0.0995,254.4207818,39.0489902,0.93857145,t17_f5_c3,17.8818,0.1247,False,True,True,bulk_1.0.0,0.0,1257281122315015075,16.781305,100.0,0.022356264,0.9995065,723120123.0
