,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,drb,rfid
0,ztf,59248.27144679986,1494271445715015003,1,1494271445715,20.0498,1,1494,1.88135,20.2088,20.3359,0.261853,0.4006,125.3707884,-20.8806709,0.468571,t17_f5_c3,20.1488,0.4325,False,False,False,correction_0.0.1,0.0,,
1,ztf,59248.358576400205,1494358575715015008,2,1494358575715,19.7342,1,1494,1.56974,19.9519,20.5748,0.258433,0.723,125.370754,-20.8806364,0.552857,t17_f5_c3,20.0904,0.5942,False,False,False,correction_0.0.1,0.0,,
2,ztf,59251.31653939979,1497316535715015010,2,1497316535715,19.930737,1,1497,1.8611513,19.909754,19.8932,0.16337076,0.3313,125.3707762,-20.8807238,0.62,t17_f5_c3,19.905,0.4292,True,False,False,correction_0.0.1,0.0,0.9999975,262120257.0
3,ztf,59253.25126159983,1499251265715015006,1,1499251265715,20.1961,1,1499,2.03335,19.9926,20.0946,0.262004,0.308,125.3707829,-20.8807138,0.481429,t17_f5_c3,20.0902,0.3925,False,False,False,correction_0.0.1,0.0,,
4,ztf,59255.29283560021,1501292835715015012,2,1501292835715,20.019958,1,1501,1.946378,19.805363,19.6465,0.19547684,0.2465,125.3707617,-20.880741,0.5542857,t17_f5_c3,19.6393,0.3136,True,False,False,correction_0.0.1,0.0,0.9999986,262120257.0
5,ztf,59257.25225690007,1503252255715015004,2,1503252255715,20.275278,1,1503,2.1278977,19.793026,19.6913,0.19181708,0.1946,125.3708118,-20.8807974,0.57714283,t17_f5_c3,19.558,0.22,True,False,False,correction_0.0.1,0.0,0.9999996,262120257.0
