,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid
0,ztf,58863.434375000186,1109434372015015044,1,1109434372015,19.8907,1,1109,0.943846,19.8358,17.162281,19.7261,0.225774,100.0,0.019242706,0.3151,163.3532185,75.9390291,0.837143,t17_f5_c3,19.401,0.2956,False,True,False,bulk_1.0.0,0.0,1126222922015015009,,
1,ztf,58864.409814800136,1110409812015015010,1,1110409812015,20.3158,1,1110,1.15282,19.6658,17.146708,19.6557,0.184319,100.0,0.018110616,0.2371,163.3527216,75.9389914,0.881429,t17_f5_c3,19.437,0.2429,False,True,False,bulk_1.0.0,0.0,1126222922015015009,,
2,ztf,58866.361516200006,1112361512015015007,2,1112361512015,20.3703,1,1112,1.15483,18.9842,16.211107,18.9682,0.106745,100.0,0.0083006285,0.126,163.3530129,75.9390772,0.884286,t17_f5_c3,18.8143,0.1322,False,True,False,bulk_1.0.0,0.0,1126222922015015009,,
3,ztf,58867.36351849977,1113363512015015004,2,1113363512015,20.1683,1,1113,1.06729,18.6914,16.185284,18.5674,0.126991,100.0,0.012627756,0.0936,163.3530715,75.9390606,0.87,t17_f5_c3,18.5553,0.1125,False,True,False,bulk_1.0.0,0.0,1126222922015015009,,
4,ztf,58871.19488430023,1117194882015015009,1,1117194882015,20.1093,1,1117,1.13608,18.7049,17.004614,18.6242,0.113012,100.0,0.023605324,0.085,163.3528422,75.9390197,0.86,t17_f5_c3,18.6556,0.1083,False,True,False,bulk_1.0.0,0.0,1126222922015015009,,
5,ztf,58871.30585649982,1117305852015015002,2,1117305852015,20.015,1,1117,0.785893,18.301,16.139544,18.2633,0.073255,100.0,0.010005858,0.0712,163.3532847,75.938998,0.924286,t17_f5_c3,18.2355,0.0842,False,True,False,bulk_1.0.0,0.0,1126222922015015009,,
6,ztf,58872.215185199864,1118215182015015007,1,1118215182015,20.5548,1,1118,1.28151,18.5021,16.959011,18.5919,0.070821,100.0,0.01709726,0.0748,163.352638,75.9390233,0.96,t17_f5_c3,18.5211,0.0861,False,True,False,bulk_1.0.0,0.0,1126222922015015009,,
7,ztf,58873.26048609987,1119260482015015005,2,1119260482015,20.4207,1,1119,1.11619,18.131,16.114693,18.1236,0.061944,100.0,0.009671108,0.059,163.3528622,75.9390152,0.901429,t17_f5_c3,18.1003,0.0692,False,True,False,bulk_1.0.0,0.0,1126222922015015009,,
8,ztf,58873.371655100025,1119371652015015011,1,1119371652015,20.7109,1,1119,1.12645,18.5015,16.958866,18.4852,0.087122,100.0,0.021041399,0.0582,163.3528531,75.9390117,0.957143,t17_f5_c3,18.4846,0.0701,False,True,False,bulk_1.0.0,0.0,1126222922015015009,,
9,ztf,58874.262083299924,1120262082015015008,2,1120262082015,20.2951,1,1120,1.01114,18.1202,16.112999,18.1096,0.056278,100.0,0.008860512,0.0671,163.3528617,75.9389567,0.904286,t17_f5_c3,18.1089,0.0811,False,True,False,bulk_1.0.0,0.0,1126222922015015009,,
10,ztf,58874.36982640019,1120369822015015016,1,1120369822015,20.9511,1,1120,1.08538,18.5246,16.964401,18.5564,0.076195,100.0,0.01810702,0.0552,163.3529634,75.939025,0.848571,t17_f5_c3,18.5252,0.0638,False,True,False,bulk_1.0.0,0.0,1126222922015015009,,
11,ztf,58875.18427080009,1121184272015015007,1,1121184272015,20.093,1,1121,1.25441,18.5862,16.978725,18.4727,0.095021,100.0,0.021618705,0.0692,163.352613,75.9390017,0.747143,t17_f5_c3,18.4303,0.0814,False,True,False,bulk_1.0.0,0.0,1126222922015015009,,
12,ztf,58875.258506900165,1121258502015015008,2,1121258502015,20.5247,1,1121,1.10027,18.2638,16.134386,18.1628,0.072902,100.0,0.010255907,0.0559,163.3529006,75.9390244,0.928571,t17_f5_c3,18.1453,0.0648,False,True,False,bulk_1.0.0,0.0,1126222922015015009,,
13,ztf,58876.21549770003,1122215492015025011,1,1122215492015,20.5506,1,1122,1.25299,18.5461,16.969471,18.5701,0.075554,100.0,0.01768503,0.0729,163.3526302,75.9390035,0.962857,t17_f5_c3,18.544,0.0872,False,True,False,bulk_1.0.0,0.0,1126222922015015009,,
14,ztf,58876.264328700025,1122264322015015005,2,1122264322015,20.409,1,1122,0.966015,18.2164,16.127592,18.1812,0.09824,100.0,0.014347127,0.0626,163.3530526,75.939011,0.914286,t17_f5_c3,18.148,0.073,False,True,False,bulk_1.0.0,0.0,1126222922015015009,,
15,ztf,58877.22333330009,1123223332015015004,1,1123223332015,20.194,1,1123,1.10702,18.6699,16.99721,18.5729,0.128368,100.0,0.02750302,0.0799,163.3528642,75.9390093,0.817143,t17_f5_c3,18.5139,0.0933,False,True,False,bulk_1.0.0,0.0,1126222922015015009,,
16,ztf,58877.28131939983,1123281312015015004,2,1123281312015,20.076,1,1123,1.19152,18.2606,16.133936,18.1736,0.083129,100.0,0.0117243035,0.0661,163.3526642,75.9389817,0.885714,t17_f5_c3,18.1384,0.0775,False,True,False,bulk_1.0.0,0.0,1126222922015015009,,
17,ztf,58878.26349540008,1124263492015015005,1,1124263492015,19.5057,1,1124,0.896324,18.6634,16.995813,18.6696,0.13269,100.0,0.028562978,0.0816,163.3533263,75.9390289,0.514286,t17_f5_c3,18.6324,0.0976,False,True,False,bulk_1.0.0,0.0,1126222922015015009,,
18,ztf,58878.278252299875,1124278252015015009,2,1124278252015,19.8283,1,1124,0.567377,18.2079,16.126347,18.1694,0.106571,100.0,0.015668152,0.0646,163.3532656,75.9388365,0.801429,t17_f5_c3,18.1269,0.0752,False,True,False,bulk_1.0.0,0.0,1126222922015015009,,
19,ztf,58879.212245400064,1125212242015015003,1,1125212242015,19.8284,1,1125,1.18763,18.8172,17.02713,18.7676,0.137542,100.0,0.026448894,0.1098,163.3528417,75.9390399,0.781429,t17_f5_c3,18.7542,0.1355,False,True,False,bulk_1.0.0,0.0,1126222922015015009,,
20,ztf,58879.320439800154,1125320432015015006,2,1125320432015,19.465694,1,1125,1.7128874,18.16231,,18.2816,0.12570441,,,0.0706,163.3523981,75.9391485,0.5857143,t17_f5_c3,18.1646,0.0774,False,False,True,bulk_1.0.0,0.0,1126222922015015009,0.939097,860120220.0
21,ztf,58880.22292819992,1126222922015015009,2,1126222922015,20.229609,1,1126,0.9989628,18.248535,16.132225,18.1939,0.08061867,100.0,0.011479206,0.0709,163.3530196,75.9390081,0.9,t17_f5_c3,18.1892,0.0861,False,True,False,bulk_1.0.0,0.0,1126262092015015003,0.99922615,860120220.0
22,ztf,58880.26209490001,1126262092015015003,1,1126262092015,20.103214,1,1126,0.9731968,18.839096,17.031307,18.7224,0.095334776,100.0,0.018035807,0.0998,163.3530037,75.9389929,0.95,t17_f5_c3,18.7107,0.1231,False,True,False,bulk_1.0.0,0.0,1129240192015015004,0.9993577,860120120.0
