,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid
0,ztf,58936.45418980019,1182454180715015001,2,1182454180715,20.625298,1,1182,1.9201577,19.460714,19.7678,0.09508188,0.1856,221.0093244,30.3538008,0.8814286,t17_f5_c3,0.99999833,19.9433,0.2782,676120207.0,False,False,False,bulk_1.0.0,0.0,1201401520715015003
1,ztf,58936.467442099936,1182467440715015002,1,1182467440715,20.804945,1,1182,2.2556162,19.190956,19.08,0.09366742,0.0818,221.0093595,30.3537951,0.94857144,t17_f5_c3,0.99996334,18.9127,0.0889,676120107.0,False,False,False,bulk_1.0.0,0.0,1201401520715015003
2,ztf,58939.454097200185,1185454090715015000,1,1185454090715,19.332973,1,1185,2.3043354,19.206583,19.6385,0.18564881,0.5287,221.0093742,30.3538312,0.6514286,t17_f5_c3,0.99967444,19.1942,0.4509,676120107.0,False,False,False,bulk_1.0.0,0.0,1201401520715015003
3,ztf,58941.4241204001,1187424120715015002,2,1187424120715,20.610313,1,1187,1.9919906,19.217846,19.2468,0.108842365,0.1078,221.0093446,30.3537903,0.9457143,t17_f5_c3,0.999991,19.3056,0.1444,676120207.0,False,False,False,bulk_1.0.0,0.0,1201401520715015003
4,ztf,58941.47712960001,1187477120715015001,1,1187477120715,20.652218,1,1187,2.0401628,19.141241,19.0444,0.10650115,0.0744,221.0092823,30.353797,0.80142856,t17_f5_c3,0.9999965,18.9797,0.0884,676120107.0,False,False,False,bulk_1.0.0,0.0,1201401520715015003
5,ztf,58943.42358799977,1189423580715015003,1,1189423580715,20.129356,1,1189,2.2021313,19.170391,18.8536,0.1297035,0.1206,221.0093258,30.3537652,0.7185714,t17_f5_c3,0.99991864,18.8713,0.1567,676120107.0,False,False,False,bulk_1.0.0,0.0,1201401520715015003
6,ztf,58943.4662269,1189466220715015001,2,1189466220715,20.338875,1,1189,1.9772264,19.118658,19.0559,0.09733818,0.1293,221.0093478,30.3538077,0.9342857,t17_f5_c3,0.9999955,19.0127,0.1589,676120207.0,False,False,False,bulk_1.0.0,0.0,1201401520715015003
7,ztf,58944.37582179997,1190375820715015001,2,1190375820715,19.783737,1,1190,2.0073032,19.156155,19.3452,0.13997717,0.2544,221.0093332,30.3537592,0.91714287,t17_f5_c3,0.99998593,19.4727,0.3668,676120207.0,False,False,False,bulk_1.0.0,0.0,1201401520715015003
8,ztf,58944.474108799826,1190474100715015001,1,1190474100715,19.83588,1,1190,2.2963188,19.156698,19.344,0.12256697,0.2283,221.0093555,30.3537611,0.8842857,t17_f5_c3,0.99999046,19.3434,0.2926,676120107.0,False,False,False,bulk_1.0.0,0.0,1201401520715015003
9,ztf,58954.38262729999,1200382620715015002,1,1200382620715,20.44177,1,1200,2.21735,19.881327,19.913,0.17146246,0.1842,221.0093398,30.3537725,0.6557143,t17_f5_c3,0.9999153,20.0513,0.2668,676120107.0,False,False,False,bulk_1.0.0,0.0,1201401520715015003
