,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid
0,ztf,59637.360324100126,1883360320715015006,1,1883360320715,20.4854,1,1883,4.6683,20.446,20.3563,0.257865,0.3152,202.8430506,37.2486102,0.704286,t17_f5_c3,20.2315,0.3569,False,False,False,correction_1.0.6,0.0,1.885320680715015e+18,,
1,ztf,59639.31047450006,1885310470715015005,2,1885310470715,20.0164,1,1885,4.1489,20.0537,19.7027,0.241395,0.2209,202.8428948,37.2486318,0.175714,t17_f5_c3,19.5108,0.2359,False,False,False,correction_1.0.6,0.0,1.885320680715015e+18,,
2,ztf,59639.32068290003,1885320680715015004,1,1885320680715,20.2709,1,1885,4.700896,20.12664,20.0784,0.19695182,0.2447,202.8430783,37.2486466,0.46142858,t17_f5_c3,20.0123,0.293,True,False,False,correction_1.0.6,0.0,,0.9615401,717120107.0
3,ztf,59641.34136570012,1887341360715015012,1,1887341360715,20.8215,1,1887,4.5658154,19.366629,19.4378,0.088390276,0.1187,202.8430257,37.2486407,0.93142855,t17_f5_c3,19.4508,0.1513,True,False,False,correction_1.0.6,0.0,,0.9999982,717120107.0
4,ztf,59641.363622699864,1887363620715015006,2,1887363620715,20.66128,1,1887,3.7259128,19.467571,19.2965,0.12170174,0.1218,202.8430415,37.2486563,0.82714283,t17_f5_c3,19.3001,0.1541,True,False,False,correction_1.0.6,0.0,,0.9999944,717120207.0
5,ztf,59672.32856479986,1918328560715025009,1,1918328560715,20.952,1,1918,4.62965,18.9434,18.8628,0.065444,0.0635,202.84305,37.2486425,0.962857,t17_f5_c3,18.8872,0.0806,False,False,False,correction_1.0.6,0.0,1.936303720715015e+18,,
6,ztf,59672.32856479986,1918328560715015009,1,1918328560715,20.934418,1,1918,4.6324787,18.95141,18.872,0.063890554,0.0651,202.8430506,37.2486416,0.96428573,t17_f5_c3,18.8895,0.0822,True,False,False,correction_1.0.6,0.0,,0.9999999,717120107.0
7,ztf,59675.223495400045,1921223490715015007,2,1921223490715,20.488672,1,1921,3.699356,18.478003,18.353,0.06544064,0.0639,202.8430539,37.24864,0.9057143,t17_f5_c3,18.2083,0.0706,True,False,False,correction_1.0.6,0.0,,0.99999917,717120207.0
8,ztf,59675.325682899915,1921325680715015009,1,1921325680715,20.790323,1,1921,4.640254,19.10671,18.964,0.07766754,0.0765,202.8430509,37.2486353,0.9514286,t17_f5_c3,18.9403,0.0939,True,False,False,correction_1.0.6,0.0,,0.9999101,717120107.0
9,ztf,59677.322511599865,1923322510715015006,1,1923322510715,20.185814,1,1923,4.8423643,19.294102,19.1371,0.113384776,0.1172,202.8431189,37.2486181,0.64428574,t17_f5_c3,19.1028,0.1441,True,False,False,correction_1.0.6,0.0,,0.9999881,717120107.0
10,ztf,59677.38508100016,1923385080715015000,2,1923385080715,20.421577,1,1923,3.6922395,18.51383,18.5989,0.08822254,0.0738,202.8430548,37.2486499,0.93142855,t17_f5_c3,18.5482,0.0887,True,False,False,correction_1.0.6,0.0,,0.99999976,717120207.0
11,ztf,59679.22513889987,1925225130715015003,2,1925225130715,20.252651,1,1925,3.644158,18.63181,18.6644,0.077597946,0.0947,202.8430724,37.2486473,0.9357143,t17_f5_c3,18.7391,0.1285,True,False,False,correction_1.0.6,0.0,,0.9999998,717120207.0
12,ztf,59679.2646643999,1925264660715015006,1,1925264660715,20.19863,1,1925,4.844464,19.496807,19.5988,0.14992742,0.203,202.8431091,37.2485938,0.8528572,t17_f5_c3,19.3811,0.2122,True,False,False,correction_1.0.6,0.0,,0.99999756,717120107.0
13,ztf,59682.22336809989,1928223360715015001,1,1928223360715,19.574,1,1928,4.79367,19.853,19.4669,0.245058,0.3103,202.8431325,37.2487,0.634286,t17_f5_c3,19.3019,0.3418,False,False,False,correction_1.0.6,0.0,1.928320350715015e+18,,
14,ztf,59682.32035879977,1928320350715015003,2,1928320350715,19.843605,1,1928,3.731039,18.777725,18.9671,0.10709836,0.1693,202.8430415,37.2486464,0.92285717,t17_f5_c3,18.8315,0.191,True,False,False,correction_1.0.6,0.0,,0.9999373,717120207.0
15,ztf,59684.38084489992,1930380840715015005,2,1930380840715,19.715984,1,1930,3.6837614,18.735119,18.9408,0.082803994,0.207,202.8430519,37.2486861,0.9085714,t17_f5_c3,18.7748,0.2276,True,False,False,correction_1.0.6,0.0,,0.9999699,717120207.0
16,ztf,59687.38474539993,1933384740715015003,2,1933384740715,19.791393,1,1933,3.7001183,19.091852,18.9678,0.12442929,0.1977,202.843052,37.2486493,0.8842857,t17_f5_c3,18.7392,0.2053,True,False,False,correction_1.0.6,0.0,,0.99976385,717120207.0
17,ztf,59690.3037268999,1936303720715015007,1,1936303720715,20.597609,1,1936,4.565241,20.297483,20.039,0.20638455,0.2176,202.8430053,37.2485969,0.7128571,t17_f5_c3,20.0075,0.2681,True,False,False,correction_1.0.6,0.0,,0.9999132,717120107.0
18,ztf,59690.329074100126,1936329070715015002,2,1936329070715,20.360823,1,1936,3.7095542,19.200867,19.3396,0.14181976,0.157,202.8430471,37.2486585,0.8842857,t17_f5_c3,19.2621,0.1859,True,False,False,correction_1.0.6,0.0,,0.98923707,717120207.0
19,ztf,59694.28300930001,1940283000715015003,2,1940283000715,20.443254,1,1940,3.6286132,19.37987,19.5386,0.10166332,0.1805,202.8430789,37.2486425,0.9,t17_f5_c3,19.6268,0.2484,True,False,False,correction_1.0.6,0.0,,0.9999895,717120207.0
