,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid
0,ztf,59128.318946800195,1374318941115015009,1,1374318941115,19.412947,1,1374,2.1646416,18.92647,18.5334,0.12988815,0.1618,22.1010361,-5.9716078,0.70285714,t17_f5_c3,0.9999793,18.4412,0.1903,399120111.0,False,False,False,bulk_1.0.0,0.0,1382348631115015015
1,ztf,59128.38707179995,1374387071115015007,2,1374387071115,19.281332,1,1374,2.160757,19.326014,19.0141,0.17433,0.3668,22.10109,-5.9716184,0.76285714,t17_f5_c3,0.9999974,19.0334,0.4791,399120211.0,False,False,False,bulk_1.0.0,0.0,1382348631115015015
2,ztf,59130.29900459992,1376299001115015017,2,1376299001115,20.402035,1,1376,2.1141856,19.081005,19.0002,0.08832998,0.1258,22.101031,-5.9716005,0.9457143,t17_f5_c3,0.9999752,18.8625,0.1405,399120211.0,False,False,False,bulk_1.0.0,0.0,1382348631115015015
3,ztf,59130.36668979982,1376366681115015008,1,1376366681115,20.005875,1,1376,2.079749,18.853605,18.9033,0.10128258,0.119,22.1010365,-5.9715836,0.94714284,t17_f5_c3,0.99999857,18.8779,0.148,399120111.0,False,False,False,bulk_1.0.0,0.0,1382348631115015015
4,ztf,59134.27543980023,1380275431115015021,1,1380275431115,20.333904,1,1380,2.1069472,18.796974,18.9446,0.123685434,0.0903,22.101006,-5.9715936,0.93857145,t17_f5_c3,0.9999486,18.9053,0.1099,399120111.0,False,False,False,bulk_1.0.0,0.0,1382348631115015015
5,ztf,59134.321330999956,1380321331115015015,2,1380321331115,20.293467,1,1380,2.1816623,18.85484,18.7487,0.09408718,0.0962,22.1010285,-5.9716182,0.9557143,t17_f5_c3,0.9999999,18.8162,0.1292,399120211.0,False,False,False,bulk_1.0.0,0.0,1382348631115015015
6,ztf,59136.33162039984,1382331621115015013,2,1382331621115,20.30137,1,1382,2.0901413,18.826996,18.9659,0.081066206,0.111,22.1010306,-5.971596,0.7942857,t17_f5_c3,0.99998623,18.8971,0.1317,399120211.0,False,False,False,bulk_1.0.0,0.0,1382348631115015015
7,ztf,59136.34863429982,1382348631115015015,1,1382348631115,20.772224,1,1382,2.0856879,18.828121,18.7556,0.06420002,0.0704,22.1010028,-5.9715877,0.95714283,t17_f5_c3,0.9999999,18.73,0.0863,399120111.0,False,False,False,bulk_1.0.0,0.0,1396275521115015006
8,ztf,59138.321053199936,1384321051115015012,2,1384321051115,20.299532,1,1384,2.1005132,18.880367,18.7866,0.07995449,0.1,22.101029,-5.9715986,0.9628571,t17_f5_c3,0.99999976,18.8545,0.1342,399120211.0,False,False,False,bulk_1.0.0,0.0,1396275521115015006
9,ztf,59138.370231499895,1384370231115015012,1,1384370231115,20.370558,1,1384,2.059783,18.849619,18.9141,0.09159522,0.0914,22.1010309,-5.9715786,0.94857144,t17_f5_c3,0.99999994,18.9636,0.1207,399120111.0,False,False,False,bulk_1.0.0,0.0,1396275521115015006
