,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid
0,ztf,58979.24255790003,1225242552715015005,1,1225242552715,20.1893,1,1225,13.0945,20.4535,20.5157,0.341819,0.5075,243.1204562,45.9600704,0.578571,t17_f5_c3,20.7526,0.8106,False,False,False,bulk_1.0.0,0.0,1247387522715015012,,
1,ztf,58979.346493099816,1225346492715015006,2,1225346492715,20.2263,1,1225,2.22129,20.6263,19.7965,0.340092,0.3117,243.1205025,45.9600575,0.16,t17_f5_c3,19.8388,0.4159,False,False,False,bulk_1.0.0,0.0,1247387522715015012,,
2,ztf,58980.27829860011,1226278292715015013,2,1226278292715,20.573793,1,1226,2.2693057,20.260082,20.4686,0.15297347,0.3583,243.1205032,45.9600876,0.78571427,t17_f5_c3,20.0978,0.3268,False,False,False,bulk_1.0.0,0.0,1247387522715015012,0.99878037,761120227.0
3,ztf,58980.40997690009,1226409972715015006,1,1226409972715,19.9464,1,1226,13.257,19.9254,19.796,0.242074,0.2936,243.1205227,45.9600753,0.628571,t17_f5_c3,20.3199,0.6099,False,False,False,bulk_1.0.0,0.0,1247387522715015012,,
4,ztf,58981.28569439985,1227285692715015013,2,1227285692715,20.457905,1,1227,2.3839824,19.94591,19.8163,0.1423125,0.1927,243.120418,45.9600387,0.7114286,t17_f5_c3,19.8142,0.2461,False,False,False,bulk_1.0.0,0.0,1247387522715015012,0.99999744,761120227.0
5,ztf,58981.30153940013,1227301532715015019,1,1227301532715,20.548891,1,1227,13.158624,19.784212,19.8172,0.16153586,0.1532,243.1204836,45.9600656,0.63,t17_f5_c3,19.8726,0.2057,False,False,False,bulk_1.0.0,0.0,1247387522715015012,0.99999356,761120127.0
6,ztf,58985.3067361,1231306732715015014,1,1231306732715,20.827192,1,1231,13.043852,19.289713,19.1026,0.11871727,0.0773,243.1204405,45.9600551,0.8485714,t17_f5_c3,19.1207,0.0995,False,False,False,bulk_1.0.0,0.0,1247387522715015012,0.9999996,761120127.0
7,ztf,58985.38660879992,1231386602715015013,2,1231386602715,20.816778,1,1231,2.2774487,19.565805,19.5376,0.10343415,0.1324,243.1204954,45.9600814,0.9028571,t17_f5_c3,19.521,0.1664,False,False,False,bulk_1.0.0,0.0,1247387522715015012,0.99994326,761120227.0
8,ztf,58986.29753470002,1232297532715015014,2,1232297532715,20.848024,1,1232,2.2664502,19.449196,19.3632,0.09437316,0.1148,243.1204908,45.9600737,0.8442857,t17_f5_c3,19.3648,0.1465,False,False,False,bulk_1.0.0,0.0,1247387522715015012,0.99999154,761120227.0
9,ztf,58986.38546299981,1232385462715015016,1,1232385462715,20.941463,1,1232,13.170564,19.214806,19.2865,0.11082451,0.0877,243.1204822,45.9600881,0.85571426,t17_f5_c3,19.1714,0.1001,False,False,False,bulk_1.0.0,0.0,1247387522715015012,0.9999871,761120127.0
10,ztf,58987.32579859998,1233325792715015009,2,1233325792715,21.03241,1,1233,2.340846,19.457148,19.405,0.09994388,0.0984,243.1204719,45.9600929,0.8428571,t17_f5_c3,19.3027,0.114,False,False,False,bulk_1.0.0,0.0,1247387522715015012,0.999946,761120227.0
11,ztf,58987.4130092999,1233413002715015016,1,1233413002715,21.108328,1,1233,13.137524,19.22156,19.1902,0.091054514,0.067,243.1204676,45.9600955,0.9142857,t17_f5_c3,19.2136,0.086,False,False,False,bulk_1.0.0,0.0,1247387522715015012,1.0,761120127.0
12,ztf,58991.282569400035,1237282562715015013,2,1237282562715,20.748598,1,1237,2.335526,19.390327,19.6006,0.11231676,0.1465,243.1204788,45.9600954,0.87142855,t17_f5_c3,19.662,0.1978,False,False,False,bulk_1.0.0,0.0,1247387522715015012,0.9997174,761120227.0
13,ztf,58991.32910879981,1237329102715015022,1,1237329102715,20.923756,1,1237,13.15793,19.300714,19.2875,0.09097586,0.088,243.1204787,45.9600862,0.9257143,t17_f5_c3,19.3267,0.1156,False,False,False,bulk_1.0.0,0.0,1247387522715015012,1.0,761120127.0
14,ztf,58992.27427079994,1238274272715015014,2,1238274272715,20.92726,1,1238,2.3578556,19.447987,19.5471,0.0832875,0.1231,243.1204735,45.9601036,0.91714287,t17_f5_c3,19.4459,0.143,False,False,False,bulk_1.0.0,0.0,1247387522715015012,0.99998605,761120227.0
15,ztf,58993.258206000086,1239258202715015012,1,1239258202715,20.77852,1,1239,13.141239,19.429504,19.3791,0.098317266,0.1025,243.1204784,45.9600663,0.91571426,t17_f5_c3,19.42,0.1352,False,False,False,bulk_1.0.0,0.0,1247387522715015012,0.9999994,761120127.0
16,ztf,58994.26590280002,1240265902715015017,1,1240265902715,20.906033,1,1240,13.098102,19.47136,19.5505,0.108908296,0.1142,243.1204466,45.9601085,0.86142856,t17_f5_c3,19.7897,0.1804,False,False,False,bulk_1.0.0,0.0,1247387522715015012,0.9999999,761120127.0
17,ztf,58994.30700229993,1240307002715015007,2,1240307002715,20.852495,1,1240,2.3192027,19.536686,19.5022,0.10489351,0.128,243.1204804,45.9600942,0.86,t17_f5_c3,19.3696,0.1446,False,False,False,bulk_1.0.0,0.0,1247387522715015012,0.9999522,761120227.0
18,ztf,58995.26116900006,1241261162715015012,2,1241261162715,20.8423,1,1241,2.3235536,19.553299,19.3803,0.096464105,0.1171,243.1204772,45.9600903,0.83285713,t17_f5_c3,19.2424,0.1315,False,False,False,bulk_1.0.0,0.0,1247387522715015012,0.9998909,761120227.0
19,ztf,58996.28153940011,1242281532715015011,2,1242281532715,20.827942,1,1242,2.3244638,19.651382,19.4146,0.11847118,0.1203,243.1204811,45.9600956,0.73285717,t17_f5_c3,19.4011,0.1514,False,False,False,bulk_1.0.0,0.0,1247387522715015012,0.99951863,761120227.0
20,ztf,58996.32045139978,1242320452715015030,1,1242320452715,20.921795,1,1242,13.126744,19.708542,19.5956,0.12220268,0.1174,243.1204574,45.9601057,0.7757143,t17_f5_c3,19.7164,0.1666,False,False,False,bulk_1.0.0,0.0,1247387522715015012,0.99989295,761120127.0
21,ztf,58997.30998839997,1243309982715015011,2,1243309982715,20.864796,1,1243,2.277898,19.656042,19.6139,0.12834366,0.1379,243.1204974,45.960093,0.7228571,t17_f5_c3,19.5374,0.1641,False,False,False,bulk_1.0.0,0.0,1247387522715015012,0.99993336,761120227.0
22,ztf,58997.38687499985,1243386872715015013,1,1243386872715,20.91681,1,1243,13.135085,19.70923,19.6786,0.1181282,0.1234,243.1204732,45.9600556,0.81857145,t17_f5_c3,19.8584,0.1848,False,False,False,bulk_1.0.0,0.0,1247387522715015012,0.9999976,761120127.0
23,ztf,58998.303101900034,1244303102715015006,2,1244303102715,20.8156,1,1244,2.2850301,19.791014,19.6486,0.1292064,0.1505,243.1204985,45.9600915,0.7557143,t17_f5_c3,19.5795,0.1804,False,False,False,bulk_1.0.0,0.0,1247387522715015012,0.999984,761120227.0
24,ztf,58998.34885419998,1244348852715015021,1,1244348852715,20.993034,1,1244,13.056694,19.81379,19.6338,0.13971266,0.1091,243.1204325,45.9600874,0.7271429,t17_f5_c3,19.5072,0.1236,False,False,False,bulk_1.0.0,0.0,1247387522715015012,0.99996233,761120127.0
25,ztf,58999.26501160022,1245265012715015008,1,1245265012715,20.209307,1,1245,13.25484,19.756325,19.7887,0.19438948,0.2159,243.1205351,45.9600296,0.5742857,t17_f5_c3,19.8621,0.296,False,False,False,bulk_1.0.0,0.0,1247387522715015012,0.99985343,761120127.0
26,ztf,58999.3020601999,1245302062715015006,2,1245302062715,20.297861,1,1245,2.2397282,19.880352,19.8444,0.16450866,0.2133,243.1204875,45.9600477,0.8385714,t17_f5_c3,19.6527,0.2293,False,False,False,bulk_1.0.0,0.0,1247387522715015012,0.9999937,761120227.0
27,ztf,59000.281122699846,1246281122715015010,1,1246281122715,20.244738,1,1246,13.172209,19.840742,19.7548,0.17704459,0.2381,243.1204605,45.9601484,0.77428573,t17_f5_c3,19.7141,0.2942,False,False,False,bulk_1.0.0,0.0,1247387522715015012,0.9999844,761120127.0
28,ztf,59000.411574100144,1246411572715015011,1,1246411572715,20.00806,1,1246,13.240962,19.75209,19.6941,0.21197978,0.2717,243.1205009,45.960115,0.7842857,t17_f5_c3,19.7166,0.3554,False,False,False,bulk_1.0.0,0.0,1247387522715015012,0.9999956,761120127.0
29,ztf,59001.38752309978,1247387522715015012,1,1247387522715,20.25081,1,1247,13.260367,19.810093,19.9708,0.16956401,0.2935,243.1205062,45.9601191,0.8242857,t17_f5_c3,20.018,0.3934,False,False,False,bulk_1.0.0,0.0,1263305392715015020,0.999877,761120127.0
