,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid
0,ztf,59423.200705999974,1669200703415015010,1,1669200703415,20.431849,1,1669,2.2863257,20.03556,20.1086,0.18516567,0.2883,220.7901414,69.9228409,0.70857143,t17_f5_c3,0.9998481,20.1332,0.3775,845120134.0,True,False,False,correction_1.0.6,0.0,
1,ztf,59427.21700230008,1673217003415015006,2,1673217003415,20.230032,1,1673,3.3274446,19.801498,19.7473,0.12850413,0.2578,220.7901105,69.9228715,0.80285716,t17_f5_c3,0.9999993,19.6504,0.3023,845120234.0,True,False,False,correction_1.0.6,0.0,
2,ztf,59427.28303240007,1673283033415015002,1,1673283033415,20.0803,1,1673,2.07851,20.093,19.7562,0.246748,0.2628,220.7901894,69.9229174,0.274286,t17_f5_c3,,19.7716,0.3417,,False,False,False,correction_1.0.6,0.0,1.687180003415015e+18
3,ztf,59441.18000000017,1687180003415015006,2,1687180003415,20.013832,1,1687,3.2219596,19.117588,19.3239,0.15249297,0.2205,220.7898623,69.9228871,0.86714286,t17_f5_c3,0.9987254,19.3703,0.2948,845120234.0,True,False,False,correction_1.0.6,0.0,
4,ztf,59441.240590299945,1687240593415015002,1,1687240593415,19.815344,1,1687,2.27611,19.242208,19.3158,0.17146024,0.2268,220.7903928,69.9228966,0.8471429,t17_f5_c3,0.9998789,19.1418,0.2478,845120134.0,True,False,False,correction_1.0.6,0.0,
5,ztf,59449.18075230019,1695180753415015001,2,1695180753415,19.634924,1,1695,3.2907174,18.91507,19.0626,0.12759387,0.2399,220.7899312,69.922871,0.9071429,t17_f5_c3,0.99999547,19.0177,0.2954,845120234.0,True,False,False,correction_1.0.6,0.0,
6,ztf,59449.21686339984,1695216863415015002,1,1695216863415,19.255346,1,1695,2.0045838,19.151484,19.0218,0.18801256,0.3166,220.7900979,69.9229221,0.75714284,t17_f5_c3,0.999931,18.9507,0.3809,845120134.0,True,False,False,correction_1.0.6,0.0,
7,ztf,59452.2161921002,1698216193415015001,2,1698216193415,20.05704,1,1698,3.1525657,18.892115,18.8109,0.11489924,0.1333,220.7899516,69.9229125,0.78571427,t17_f5_c3,0.99999416,18.8471,0.1764,845120234.0,True,False,False,correction_1.0.6,0.0,
8,ztf,59455.185057899915,1701185053415015001,2,1701185053415,20.294525,1,1701,3.1690521,18.908669,18.7904,0.09170996,0.1061,220.790024,69.9229115,0.89428574,t17_f5_c3,0.9986815,18.742,0.1295,845120234.0,True,False,False,correction_1.0.6,0.0,
9,ztf,59455.21861110022,1701218613415015004,1,1701218613415,20.259823,1,1701,2.0439398,19.246267,19.5076,0.109527506,0.1867,220.7900372,69.9229008,0.9014286,t17_f5_c3,0.9999997,19.7152,0.2888,845120134.0,True,False,False,correction_1.0.6,0.0,
10,ztf,59458.17960650008,1704179603415015009,1,1704179603415,20.349394,1,1704,2.153502,19.28641,19.2364,0.12222619,0.127,220.7902891,69.9229144,0.8857143,t17_f5_c3,0.99914956,19.2965,0.171,845120134.0,True,False,False,correction_1.0.6,0.0,
11,ztf,59458.20184030011,1704201843415015004,2,1704201843415,20.24444,1,1704,3.2097497,18.88828,19.1863,0.094577454,0.1472,220.7899615,69.9228967,0.91571426,t17_f5_c3,0.9999831,19.0336,0.1636,845120234.0,True,False,False,correction_1.0.6,0.0,
12,ztf,59550.53501159977,1796535013415015000,2,1796535013415,20.367298,1,1796,2.9985876,20.267735,19.9332,0.18925458,0.2721,220.7900163,69.922961,0.5314286,t17_f5_c3,0.9999832,19.7266,0.2884,845120234.0,True,False,False,correction_1.0.6,0.0,
