,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,drb,rfid
13,ztf,58860.22849539993,1106228490915015003,2,1106228490915,19.40502,1,1106,2.0026124,19.003916,18.9991,0.1251541,0.2434,97.3748381,59.8210282,0.8371429,t17_f5_c3,19.0806,0.3365,False,False,True,bulk_1.0.0,0.0,1113216130915015001,,,,0.99984753,813120209.0
14,ztf,58860.23315969994,1106233150915015001,2,1106233150915,19.47726,1,1106,1.8915906,18.94712,18.9292,0.121664844,0.2241,97.3749935,59.8210336,0.82857144,t17_f5_c3,18.697,0.2324,False,False,True,bulk_1.0.0,0.0,1113216130915015001,,,,0.9999955,813120209.0
15,ztf,58861.115891200025,1107115890915015005,1,1107115890915,20.123478,1,1107,2.2847104,18.938265,18.9753,0.13039747,0.0981,97.3750017,59.8210373,0.79142857,t17_f5_c3,18.9426,0.1214,False,False,False,bulk_1.0.0,0.0,1113216130915015001,,,,0.99999726,813120109.0
16,ztf,58861.13791669998,1107137910915015003,2,1107137910915,19.673353,1,1107,1.8111979,18.910105,18.9465,0.11139599,0.1363,97.3749428,59.8210652,0.62857145,t17_f5_c3,18.906,0.1681,False,False,True,bulk_1.0.0,0.0,1113216130915015001,,,,0.999951,813120209.0
17,ztf,58861.207395799924,1107207390915015003,2,1107207390915,19.600945,1,1107,1.8616055,18.984179,19.2084,0.10501402,0.2334,97.3749641,59.8210473,0.8442857,t17_f5_c3,19.4382,0.3697,False,False,True,bulk_1.0.0,0.0,1113216130915015001,,,,0.9999887,813120209.0
18,ztf,58863.1759722,1109175970915015020,1,1109175970915,18.5316,1,1109,2.15275,18.9527,18.4884,0.270869,0.3708,97.374983,59.821071,0.484286,t17_f5_c3,18.2365,0.3776,False,False,False,bulk_1.0.0,0.0,1113216130915015001,,,,,
19,ztf,58863.220324099995,1109220320915015002,2,1109220320915,18.5525,1,1109,1.96516,18.8061,19.1811,0.270092,0.7045,97.3750664,59.8210029,0.524286,t17_f5_c3,19.1302,0.8634,False,False,True,bulk_1.0.0,0.0,1113216130915015001,,,,,
20,ztf,58864.16687500011,1110166870915015004,1,1110166870915,20.623428,1,1110,2.1788688,18.921772,19.1014,0.06945912,0.0968,97.3749214,59.8210529,0.93285716,t17_f5_c3,19.1217,0.1254,False,False,False,bulk_1.0.0,0.0,1113216130915015001,,,,0.9999956,813120109.0
21,ztf,58864.171203699894,1110171200915015008,1,1110171200915,20.51461,1,1110,2.2247465,18.916037,18.9568,0.07035359,0.0854,97.3749367,59.8210422,0.94285715,t17_f5_c3,18.9584,0.1087,False,False,False,bulk_1.0.0,0.0,1113216130915015001,,,,0.99999857,813120109.0
22,ztf,58864.22836809978,1110228360915015005,2,1110228360915,20.545753,1,1110,1.8472806,18.9329,19.0332,0.09588943,0.0999,97.3749588,59.8210527,0.9185714,t17_f5_c3,18.9916,0.1224,False,False,True,bulk_1.0.0,0.0,1113216130915015001,,,,0.999964,813120209.0
23,ztf,58867.21613429999,1113216130915015001,1,1113216130915,20.587978,1,1113,2.2800312,18.992348,18.9722,0.06606683,0.0884,97.3750068,59.821037,0.93714285,t17_f5_c3,19.0608,0.1218,False,False,False,bulk_1.0.0,0.0,1128146070915015001,,,,0.99999994,813120109.0
24,ztf,58867.26533559989,1113265330915015001,2,1113265330915,20.375671,1,1113,1.8658643,19.01616,19.1252,0.084303655,0.1253,97.3749272,59.821052,0.91714287,t17_f5_c3,19.0437,0.1486,False,False,True,bulk_1.0.0,0.0,1128146070915015001,,,,0.9999959,813120209.0
25,ztf,58873.19340279978,1119193400915015005,2,1119193400915,20.45567,1,1119,1.7596279,19.177162,19.4244,0.10738251,0.1518,97.3749869,59.8210751,0.8842857,t17_f5_c3,19.3814,0.1864,False,False,True,bulk_1.0.0,0.0,1128146070915015001,,,,0.99982464,813120209.0
26,ztf,58876.200705999974,1122200700915025005,1,1122200700915,20.6434,1,1122,2.22878,19.5047,19.3606,0.09881,0.12,97.3749451,59.821043,0.901429,t17_f5_c3,19.2355,0.1366,False,False,False,bulk_1.0.0,0.0,1128146070915015001,,,,,
27,ztf,58876.200705999974,1122200700915015003,1,1122200700915,20.564201,1,1122,2.2127142,19.535004,19.4078,0.08668516,0.1339,97.3749472,59.821048,0.8442857,t17_f5_c3,19.283,0.1525,True,False,False,bulk_1.0.0,0.0,0,,,,0.99999905,813120109.0
28,ztf,58878.158993099816,1124158990915015001,2,1124158990915,19.6512,1,1124,1.76989,19.5625,19.5645,0.20917,0.209,97.3751174,59.8210538,0.327143,t17_f5_c3,19.5484,0.2641,False,False,True,bulk_1.0.0,0.0,1128146070915015001,,,,,
29,ztf,58882.14607639983,1128146070915015001,2,1128146070915,20.099827,1,1128,1.9379871,19.620539,19.4256,0.14042313,0.1968,97.3749741,59.8210239,0.73142856,t17_f5_c3,19.3727,0.2401,False,False,True,bulk_1.0.0,0.0,1144157660915015004,,,,0.9999994,813120209.0
30,ztf,58883.1958217998,1129195820915015001,2,1129195820915,19.3933,1,1129,2.03178,19.5593,19.3017,0.220384,0.2946,97.3750064,59.8209905,0.365714,t17_f5_c3,19.4655,0.4402,False,False,True,bulk_1.0.0,0.0,1144157660915015004,,,,,
31,ztf,58898.15766200004,1144157660915015004,2,1144157660915,20.554808,1,1144,1.9572077,20.271404,20.0062,0.15457074,0.2442,97.3749721,59.8210176,0.5485714,t17_f5_c3,20.1437,0.3547,True,False,True,bulk_1.0.0,0.0,0,,,,0.9998812,813120209.0
