,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext
0,ztf,58936.47762730019,1182477625615015011,1,1182477625615,20.858017,1,1182,2.5168364,19.493553,19.4978,0.12693438,0.121,245.6597707,58.3404052,0.7557143,t17_f5_c3,0.99999976,19.476,0.1522,795120156.0,False,False,False,bulk_1.0.0,0.0,1189494545615015004,,,
1,ztf,58936.51646990003,1182516465615015010,2,1182516465615,20.45361,1,1182,1.2730153,19.194168,19.2347,0.11036846,0.141,245.6598367,58.340401,0.95714283,t17_f5_c3,0.991565,19.2265,0.1805,795120256.0,False,True,False,bulk_1.0.0,0.0,1200508035615015002,18.688059,0.047984682,0.06924702
2,ztf,58940.47148150019,1186471485615015017,1,1186471485615,20.233894,1,1186,2.5219214,19.300137,19.2978,0.15345967,0.1694,245.6598132,58.3403996,0.82857144,t17_f5_c3,0.9999987,19.5752,0.2797,795120156.0,False,False,False,bulk_1.0.0,0.0,1200508035615015002,,,
3,ztf,58941.43292819988,1187432925615015004,2,1187432925615,20.247429,1,1187,1.3125044,18.9828,19.0388,0.11090165,0.1034,245.659927,58.3403952,0.74857146,t17_f5_c3,0.99933624,18.8782,0.1146,795120256.0,False,True,False,bulk_1.0.0,0.0,1200508035615015002,18.550718,0.060112324,0.07449128
4,ztf,58941.496875000186,1187496875615015024,1,1187496875615,20.797768,1,1187,2.4972095,19.176712,19.3361,0.11565017,0.0942,245.6597551,58.3403997,0.85714287,t17_f5_c3,1.0,19.5687,0.1483,795120156.0,False,False,False,bulk_1.0.0,0.0,1200508035615015002,,,
5,ztf,58943.457592600025,1189457595615015007,1,1189457595615,20.21079,1,1189,2.5272923,19.118504,19.1161,0.117840394,0.1314,245.6599472,58.3403716,0.89857143,t17_f5_c3,0.99999946,18.9878,0.1497,795120156.0,False,False,False,bulk_1.0.0,0.0,1200508035615015002,,,
6,ztf,58943.49454860017,1189494545615015004,2,1189494545615,20.364399,1,1189,1.2879817,18.89899,18.9062,0.079373434,0.1059,245.6598296,58.3403981,0.95,t17_f5_c3,0.99993026,18.9151,0.1373,795120256.0,False,True,False,bulk_1.0.0,0.0,1200508035615015002,18.493717,0.035266794,0.05464696
7,ztf,58944.49508100003,1190495085615015008,1,1190495085615,20.296928,1,1190,2.6237602,19.168533,19.2475,0.099485524,0.1421,245.6599214,58.3404072,0.9185714,t17_f5_c3,0.99999994,19.1284,0.1633,795120156.0,False,False,False,bulk_1.0.0,0.0,1200508035615015002,,,
8,ztf,58944.507916700095,1190507915615015005,2,1190507915615,20.365635,1,1190,1.3667128,18.917162,19.0656,0.09720196,0.1234,245.6597964,58.3403768,0.9085714,t17_f5_c3,0.9999738,19.1289,0.1683,795120256.0,False,True,False,bulk_1.0.0,0.0,1200508035615015002,18.506195,0.051465597,0.066571526
9,ztf,58953.44497689977,1199444975615015007,2,1199444975615,20.357233,1,1199,1.1261026,19.188644,19.2489,0.10844611,0.1475,245.6598695,58.3404451,0.95714283,t17_f5_c3,0.99400795,19.398,0.2179,795120256.0,False,True,False,bulk_1.0.0,0.0,1200508035615015002,18.68459,0.04658731,0.068169795
