,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,drb,rfid
0,ztf,59622.26646990003,1868266464815015008,1,1868266464815,19.422,1,1868,2.71773,19.6963,19.9812,0.279047,0.5129,136.1532322,43.5407511,0.551429,t17_f5_c3,19.6161,0.4709,False,False,False,correction_1.0.6,0.0,1.868488716115015e+18,,,,,
1,ztf,59622.26695600012,1868266956115015009,1,1868266956115,19.4615,1,1868,3.51731,19.79,19.7889,0.294269,0.4042,136.1531954,43.5407382,0.478571,t17_f5_c3,19.5175,0.4043,False,False,False,correction_1.0.6,0.0,1.868488716115015e+18,,,,,
2,ztf,59622.36812500004,1868368124815015008,2,1868368124815,19.287,1,1868,0.106645,19.4334,19.5818,0.248413,0.3842,136.1533668,43.540809,0.424286,t17_f5_c3,19.2824,0.3745,False,True,False,correction_1.0.6,0.0,1.868488716115015e+18,19.3799,0.23624125,0.2364694,,
3,ztf,59622.48871529987,1868488716115015011,2,1868488716115,19.433466,1,1868,6.9724574,19.396105,19.2748,0.18695568,0.2464,136.1533171,43.5406875,0.48714286,t17_f5_c3,19.0263,0.2516,True,False,True,correction_1.0.6,0.0,,,,,0.99960774,710120261.0
4,ztf,59624.26332180016,1870263326115015005,1,1870263326115,19.4071,1,1870,2.99093,19.9373,20.3073,0.3558,0.8379,136.1533352,43.540846,0.451429,t17_f5_c3,20.0878,0.8803,False,False,False,correction_1.0.6,0.0,1.870366756115015e+18,,,,,
5,ztf,59624.36675930023,1870366756115015020,2,1870366756115,19.388226,1,1870,7.029092,19.46768,19.1269,0.17735046,0.2699,136.153267,43.5407103,0.5442857,t17_f5_c3,18.9658,0.299,True,False,True,correction_1.0.6,0.0,,,,,0.98496395,710120261.0
6,ztf,59629.34361110022,1875343614815015010,2,1875343614815,19.431759,1,1875,0.49202642,19.62704,19.399,0.21270871,0.3082,136.1533087,43.5407044,0.28714284,t17_f5_c3,19.2254,0.3374,True,True,False,correction_1.0.6,0.0,,19.563398,0.2002214,0.2005987,0.9994148,709120248.0
7,ztf,59629.34409719985,1875344096115015013,2,1875344096115,19.7514,1,1875,6.656434,19.833029,19.98,0.20457861,0.4289,136.1533563,43.5407978,0.6557143,t17_f5_c3,19.7399,0.4419,True,False,True,correction_1.0.6,0.0,,,,,0.999993,710120261.0
8,ztf,59636.22502310015,1882225024815015014,1,1882225024815,20.484,1,1882,2.6535,20.7049,20.7322,0.260488,0.4699,136.1532857,43.5407447,0.527143,t17_f5_c3,20.6788,0.5737,False,False,False,correction_1.0.6,0.0,1.882350436115015e+18,,,,,
9,ztf,59636.22549769981,1882225496115015009,1,1882225496115,20.5048,1,1882,3.02893,20.9024,20.7279,0.273455,0.4477,136.1533278,43.5408364,0.464286,t17_f5_c3,20.8176,0.624,False,False,False,correction_1.0.6,0.0,1.882350436115015e+18,,,,,
10,ztf,59636.35043979995,1882350436115015013,2,1882350436115,20.233362,1,1882,6.7361293,19.764803,19.6935,0.19735526,0.2134,136.1533734,43.5407472,0.45714286,t17_f5_c3,19.774,0.2941,True,False,True,correction_1.0.6,0.0,,,,,0.99648774,710120261.0
11,ztf,59640.24956020014,1886249564815015016,2,1886249564815,20.240423,1,1886,0.5426,20.29161,20.5347,0.18824925,0.4644,136.153241,43.5407265,0.80285716,t17_f5_c3,20.2699,0.467,True,True,False,correction_1.0.6,0.0,,20.176994,0.16800174,0.16938968,0.9999368,709120248.0
