,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext
0,ztf,58758.13489580015,1004134894815015000,1,1004134894815,20.228848,1,1004,2.3508508,19.294249,19.6494,0.19040775,0.2281,240.9869562,65.6711904,0.79714286,t17_f5_c3,0.9999799,19.7599,0.3189,823120148.0,False,False,False,bulk_1.0.0,0.0,1004187231415015013,,,
1,ztf,58758.158969900105,1004158966015015000,2,1004158966015,19.77163,1,1004,0.70601183,19.032427,19.0782,0.132709,0.1785,240.9866175,65.6712023,0.82285714,t17_f5_c3,0.9994526,19.0141,0.2118,824120260.0,False,True,False,bulk_1.0.0,0.0,1004186786015015001,18.421062,0.053051773,0.07557095
2,ztf,58758.15942130005,1004159421415015005,2,1004159421415,19.663166,1,1004,2.1309638,19.300425,19.271,0.21168321,0.245,240.9867014,65.6712047,0.80142856,t17_f5_c3,0.99013734,19.2279,0.2978,847120214.0,False,False,True,bulk_1.0.0,0.0,1004186786015015001,,,
3,ztf,58758.186782400124,1004186786015015001,1,1004186786015,19.954012,1,1004,2.288873,19.187864,19.1689,0.15464747,0.1607,240.9870081,65.6711756,0.73571426,t17_f5_c3,0.996016,19.1714,0.2037,824120160.0,False,False,False,bulk_1.0.0,0.0,1004187231415015013,,,
4,ztf,58758.18723380007,1004187231415015013,1,1004187231415,19.887718,1,1004,1.0398685,19.179743,19.1191,0.15307683,0.1738,240.9869718,65.6712049,0.9028571,t17_f5_c3,0.99998635,19.1932,0.236,847120114.0,False,True,True,bulk_1.0.0,0.0,1014167896015015001,18.78411,0.1034853,0.106329955
5,ztf,58760.151435200125,1006151436015015002,2,1006151436015,20.000217,1,1006,0.5984866,18.756983,18.8612,0.10030046,0.1479,240.986795,65.6711746,0.92285717,t17_f5_c3,0.99777454,18.7149,0.163,824120260.0,False,True,False,bulk_1.0.0,0.0,1014167896015015001,18.255768,0.04312672,0.063214496
6,ztf,58760.15188660007,1006151881415015010,2,1006151881415,19.767323,1,1006,2.2951121,18.711552,18.6673,0.11329318,0.1446,240.9867919,65.6711767,0.9042857,t17_f5_c3,0.99898934,18.4751,0.1534,847120214.0,False,False,True,bulk_1.0.0,0.0,1014167896015015001,,,
7,ztf,58760.17967589991,1006179676015015002,1,1006179676015,19.928226,1,1006,2.318703,18.589302,18.4263,0.1264959,0.0884,240.986894,65.6711208,0.4842857,t17_f5_c3,0.9999882,18.354,0.1045,824120160.0,False,False,False,bulk_1.0.0,0.0,1014167896015015001,,,
8,ztf,58760.18012729986,1006180121415015023,1,1006180121415,19.817205,1,1006,0.85907245,18.69101,18.5643,0.086457364,0.1134,240.986902,65.6711628,0.9557143,t17_f5_c3,0.999998,18.5491,0.1418,847120114.0,False,True,True,bulk_1.0.0,0.0,1014167896015015001,18.42274,0.06521896,0.06752965
9,ztf,58761.15041670017,1007150416015015002,2,1007150416015,19.94235,1,1007,0.51497203,18.604565,18.4734,0.09353411,0.1123,240.9868925,65.6711363,0.9514286,t17_f5_c3,0.99991643,18.4437,0.1377,824120260.0,False,True,False,bulk_1.0.0,0.0,1014167896015015001,18.157244,0.045345258,0.06195008
10,ztf,58761.150868100114,1007150861415015006,2,1007150861415,19.863422,1,1007,2.4652507,18.590942,18.5471,0.11714441,0.1349,240.9868931,65.6711508,0.67142856,t17_f5_c3,0.99884,18.4726,0.1594,847120214.0,False,False,True,bulk_1.0.0,0.0,1014167896015015001,,,
11,ztf,58761.178692100104,1007178696015015005,1,1007178696015,19.795515,1,1007,2.218895,18.467085,18.4539,0.13022281,0.1009,240.986869,65.6711997,0.9142857,t17_f5_c3,0.99999267,18.5831,0.144,824120160.0,False,False,False,bulk_1.0.0,0.0,1014167896015015001,,,
12,ztf,58761.17914350005,1007179141415015012,1,1007179141415,19.63985,1,1007,0.93826944,18.430325,18.4919,0.10748848,0.1193,240.9869958,65.6711575,0.9085714,t17_f5_c3,0.999995,18.5038,0.1532,847120114.0,False,True,True,bulk_1.0.0,0.0,1014167896015015001,18.214016,0.08687846,0.08807211
13,ztf,58762.15013890015,1008150136015015001,2,1008150136015,19.970148,1,1008,0.532976,18.48935,18.3478,0.07382629,0.0989,240.986894,65.6711414,0.97,t17_f5_c3,0.99999833,18.3656,0.1266,824120260.0,False,True,False,bulk_1.0.0,0.0,1014167896015015001,18.079582,0.031906717,0.05061795
14,ztf,58762.150590300094,1008150591415015018,2,1008150591415,19.820683,1,1008,2.441456,18.485544,18.5619,0.09387161,0.1374,240.9869116,65.6711677,0.78571427,t17_f5_c3,0.9997065,18.7294,0.2026,847120214.0,False,False,True,bulk_1.0.0,0.0,1014167896015015001,,,
15,ztf,58762.177870399784,1008177876015015003,1,1008177876015,19.912802,1,1008,2.3268416,18.32734,18.3587,0.093769915,0.0929,240.9869058,65.6711346,0.95714283,t17_f5_c3,0.9999907,18.4692,0.1301,824120160.0,False,False,False,bulk_1.0.0,0.0,1014167896015015001,,,
16,ztf,58762.178321800195,1008178321415015010,1,1008178321415,19.682978,1,1008,0.9570945,18.35325,18.4364,0.087094575,0.1149,240.9869472,65.6711832,0.9671429,t17_f5_c3,0.99999845,18.4327,0.1455,847120114.0,False,True,True,bulk_1.0.0,0.0,1014167896015015001,18.150465,0.070959456,0.07225652
17,ztf,58763.15140049998,1009151406015015002,2,1009151406015,19.944023,1,1009,0.57837576,18.37193,18.3867,0.07660452,0.1072,240.9868,65.6711687,0.94714284,t17_f5_c3,0.9999876,18.5012,0.1502,824120260.0,False,True,False,bulk_1.0.0,0.0,1014167896015015001,17.997726,0.040216982,0.054271653
18,ztf,58763.15185189992,1009151851415015012,2,1009151851415,19.583841,1,1009,2.4901435,18.373999,18.3842,0.105774134,0.12,240.986962,65.6711685,0.77428573,t17_f5_c3,0.9951973,18.4428,0.1606,847120214.0,False,False,True,bulk_1.0.0,0.0,1014167896015015001,,,
19,ztf,58763.179212999996,1009179216015015009,1,1009179216015,19.74071,1,1009,2.3041573,18.16465,18.1157,0.081937045,0.0827,240.9869085,65.6711784,0.94285715,t17_f5_c3,0.9999975,18.0662,0.1002,824120160.0,False,False,False,bulk_1.0.0,0.0,1014167896015015001,,,
20,ztf,58763.17966439994,1009179661415015008,1,1009179661415,19.601376,1,1009,0.9873627,18.174511,18.2884,0.08395181,0.1092,240.9869954,65.6711771,0.9557143,t17_f5_c3,0.99999785,18.1699,0.1246,847120114.0,False,True,True,bulk_1.0.0,0.0,1014167896015015001,18.000172,0.07050632,0.0714981
21,ztf,58764.13668979984,1010136686015015001,2,1010136686015,19.962528,1,1010,0.51877344,18.220924,18.3861,0.08246637,0.1114,240.9868609,65.6711455,0.94714284,t17_f5_c3,0.99412423,18.4035,0.1428,824120260.0,False,True,False,bulk_1.0.0,0.0,1014167896015015001,17.888618,0.05100089,0.060723152
22,ztf,58764.13714119978,1010137141415015010,2,1010137141415,19.83508,1,1010,2.3654032,18.19724,18.2653,0.10158436,0.1133,240.9867601,65.6711368,0.92142856,t17_f5_c3,0.99998033,18.2666,0.1436,847120214.0,False,False,True,bulk_1.0.0,0.0,1014167896015015001,,,
23,ztf,58764.17053239979,1010170536015015004,1,1010170536015,19.762009,1,1010,2.3280487,18.118147,18.047,0.085928634,0.0844,240.9869262,65.6711453,0.92714286,t17_f5_c3,0.9999977,17.8898,0.0929,824120160.0,False,False,False,bulk_1.0.0,0.0,1014167896015015001,,,
24,ztf,58764.1709838002,1010170981415015014,1,1010170981415,19.671064,1,1010,1.0109054,18.108221,18.197,0.09359841,0.1056,240.9869726,65.6711942,0.96,t17_f5_c3,0.9999982,18.055,0.1181,847120114.0,False,True,True,bulk_1.0.0,0.0,1014167896015015001,17.943464,0.079627596,0.08042028
25,ztf,58765.1385764,1011138576015015004,2,1011138576015,19.899197,1,1011,0.5677382,18.205694,18.2657,0.061250456,0.1048,240.9868635,65.6711582,0.9342857,t17_f5_c3,0.99993765,18.3419,0.1422,824120260.0,False,True,False,bulk_1.0.0,0.0,1014167896015015001,17.877382,0.031387392,0.04526731
26,ztf,58765.139027799945,1011139021415015019,2,1011139021415,19.753597,1,1011,2.3628027,18.124275,17.9405,0.10931889,0.0893,240.9868238,65.67116,0.8142857,t17_f5_c3,0.99946344,17.8926,0.1082,847120214.0,False,False,True,bulk_1.0.0,0.0,1014167896015015001,,,
27,ztf,58765.17123840004,1011171236015015002,1,1011171236015,19.65361,1,1011,2.3536675,17.966532,17.9464,0.07753055,0.0831,240.9869096,65.6711622,0.96,t17_f5_c3,0.9999949,17.8885,0.1002,824120160.0,False,False,False,bulk_1.0.0,0.0,1014167896015015001,,,
28,ztf,58765.17168979999,1011171681415015007,1,1011171681415,19.599335,1,1011,0.867081,18.055988,18.058,0.07116069,0.0999,240.986906,65.6711643,0.9657143,t17_f5_c3,0.9999975,18.0322,0.1242,847120114.0,False,True,True,bulk_1.0.0,0.0,1014167896015015001,17.898436,0.06059267,0.061548688
29,ztf,58766.13709490001,1012137096015015004,2,1012137096015,19.402863,1,1012,0.6575204,18.09034,18.0614,0.113580056,0.0916,240.9869388,65.671173,0.9071429,t17_f5_c3,0.9999908,18.037,0.1134,824120260.0,False,True,False,bulk_1.0.0,0.0,1014167896015015001,17.790968,0.08077517,0.086209156
30,ztf,58766.13754629996,1012137541415015011,2,1012137541415,19.261303,1,1012,2.6740324,18.152872,18.0899,0.11731682,0.1063,240.9870478,65.6711333,0.87714285,t17_f5_c3,0.9999908,18.1868,0.1475,847120214.0,False,False,True,bulk_1.0.0,0.0,1014167896015015001,,,
31,ztf,58766.169803199824,1012169806015015001,1,1012169806015,19.41626,1,1012,2.2172973,17.958889,17.9532,0.08904024,0.0946,240.9867997,65.6711739,0.9557143,t17_f5_c3,0.99988055,17.9991,0.1259,824120160.0,False,False,False,bulk_1.0.0,0.0,1014167896015015001,,,
32,ztf,58766.17025459977,1012170251415015004,1,1012170251415,19.264397,1,1012,0.93577206,18.05651,18.0445,0.09004862,0.1153,240.9869716,65.6711664,0.95714283,t17_f5_c3,0.9999995,17.9304,0.1326,847120114.0,False,True,True,bulk_1.0.0,0.0,1014167896015015001,17.898888,0.077126324,0.07788027
