,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid
0,ztf,58846.448379599955,1092448375015015009,2,1092448375015,20.3988,1,1092,0.239204,19.2055,18.105955,19.1706,0.112109,0.0394263,0.040721428,0.1284,153.788502,71.7500802,0.965714,t17_f5_c3,19.1815,0.1654,False,True,False,bulk_1.0.0,0.0,1.121428866215015e+18,,
1,ztf,58846.47087959992,1092470876215015004,2,1092470876215,20.3412,1,1092,0.146988,19.2523,18.12078,19.174,0.103437,0.034345474,0.036481153,0.1312,153.7884064,71.7501005,0.907143,t17_f5_c3,19.1672,0.1664,False,True,False,bulk_1.0.0,0.0,1.121183795015015e+18,,
2,ztf,58846.489062500186,1092489065015015015,1,1092489065015,20.7195,1,1092,0.52359,19.5723,18.206087,19.4489,0.154982,0.042705506,0.04403483,0.1173,153.7887286,71.7500291,0.628571,t17_f5_c3,19.4682,0.1506,False,True,False,bulk_1.0.0,0.0,1.121183795015015e+18,,
3,ztf,58846.511678200215,1092511676215015001,1,1092511676215,20.5253,1,1092,0.274235,19.4815,18.22313,19.6482,0.124918,0.038324468,0.039199114,0.1529,153.7883479,71.750044,0.832857,t17_f5_c3,19.6163,0.1878,False,True,False,bulk_1.0.0,0.0,1.121183795015015e+18,,
4,ztf,58849.44841440022,1095448416215015003,2,1095448416215,20.2692,1,1095,0.046962,19.3455,18.152748,19.1855,0.129963,0.04142998,0.04332298,0.1399,153.7882402,71.7500997,0.905714,t17_f5_c3,19.1841,0.1783,False,True,False,bulk_1.0.0,0.0,1.121183795015015e+18,,
5,ztf,58849.48954859981,1095489545015015007,1,1095489545015,20.5092,1,1095,0.37595,19.63,18.222172,19.4906,0.147489,0.038829625,0.040330056,0.1344,153.7885754,71.7500379,0.927143,t17_f5_c3,19.5236,0.1753,False,True,False,bulk_1.0.0,0.0,1.121183795015015e+18,,
6,ztf,58849.51560189994,1095515606215015011,1,1095515606215,20.5056,1,1095,0.05738,19.4059,18.198833,19.5382,0.132555,0.04285851,0.043608367,0.1418,153.7883468,71.7501052,0.832857,t17_f5_c3,19.434,0.1631,False,True,False,bulk_1.0.0,0.0,1.121183795015015e+18,,
7,ztf,58850.43335650023,1096433355015015004,1,1096433355015,19.9808,1,1096,0.822905,19.6105,18.216806,19.6077,0.212204,0.057777293,0.058786232,0.1434,153.7890636,71.7501445,0.457143,t17_f5_c3,19.5979,0.1799,False,True,False,bulk_1.0.0,0.0,1.121183795015015e+18,,
8,ztf,58850.47795139998,1096477956215015003,2,1096477956215,19.965,1,1096,0.178254,19.2925,18.13479,19.4184,0.11791,0.03863541,0.04059448,0.1835,153.7884326,71.7501113,0.851429,t17_f5_c3,19.6282,0.2843,False,True,False,bulk_1.0.0,0.0,1.121183795015015e+18,,
9,ztf,58850.49678240018,1096496785015015004,2,1096496785015,19.9694,1,1096,0.447775,19.1307,18.078186,18.8664,0.102409,0.037553884,0.038844816,0.108,153.7886741,71.7500564,0.561429,t17_f5_c3,18.8894,0.1405,False,True,False,bulk_1.0.0,0.0,1.121183795015015e+18,,
10,ztf,58850.529652799945,1096529656215015002,1,1096529656215,20.3094,1,1096,0.249158,19.4101,18.200214,19.347,0.143941,0.04653806,0.047231283,0.1239,153.7884976,71.7500737,0.778571,t17_f5_c3,19.2216,0.1398,False,True,False,bulk_1.0.0,0.0,1.121183795015015e+18,,
11,ztf,58851.48903940013,1097489035015015009,2,1097489035015,19.8571,1,1097,0.197373,19.1617,18.089842,19.1124,0.142306,0.052066077,0.053024918,0.1686,153.7884079,71.7500652,0.918571,t17_f5_c3,19.1102,0.2153,False,True,False,bulk_1.0.0,0.0,1.121183795015015e+18,,
12,ztf,58851.490868099965,1097490866215015005,2,1097490866215,19.8705,1,1097,0.022547,19.1975,18.101137,19.0581,0.131702,0.046433337,0.047978558,0.148,153.7882891,71.7501027,0.91,t17_f5_c3,19.2034,0.2159,False,True,False,bulk_1.0.0,0.0,1.121183795015015e+18,,
13,ztf,58851.51181709999,1097511816215015001,1,1097511816215,20.0076,1,1097,0.29921,19.3744,18.18837,19.3525,0.172731,0.057385813,0.05793731,0.1847,153.7884014,71.7500416,0.8,t17_f5_c3,19.3318,0.2308,False,True,False,bulk_1.0.0,0.0,1.121183795015015e+18,,
14,ztf,58851.51410879986,1097514105015015007,1,1097514105015,19.7669,1,1097,0.461992,19.4687,18.175632,19.0903,0.229274,0.0688965,0.069683164,0.1898,153.7885851,71.7500072,0.774286,t17_f5_c3,19.0078,0.2248,False,True,False,bulk_1.0.0,0.0,1.121183795015015e+18,,
15,ztf,58852.419305600226,1098419306215015007,2,1098419306215,20.4278,1,1098,0.143503,19.2478,18.119192,19.094,0.118964,0.040237583,0.042069986,0.1178,153.7883975,71.7501049,0.791429,t17_f5_c3,19.1428,0.157,False,True,False,bulk_1.0.0,0.0,1.121183795015015e+18,,
16,ztf,58852.42400459992,1098424005015015007,2,1098424005015,20.5113,1,1098,0.28191,19.3367,18.1518,19.2833,0.126509,0.041126728,0.042477712,0.1378,153.7883351,71.7500323,0.942857,t17_f5_c3,19.2014,0.1628,False,True,False,bulk_1.0.0,0.0,1.121183795015015e+18,,
17,ztf,58852.49020829983,1098490206215015004,1,1098490206215,20.5817,1,1098,0.281058,19.3597,18.183416,19.3063,0.121728,0.040426012,0.041198116,0.1108,153.7883808,71.7500399,0.84,t17_f5_c3,19.2444,0.132,False,True,False,bulk_1.0.0,0.0,1.121183795015015e+18,,
18,ztf,58852.4916087999,1098491605015015012,1,1098491605015,20.7991,1,1098,0.411899,19.6356,18.223701,19.5387,0.165774,0.043821752,0.04516032,0.1282,153.7886476,71.7500502,0.665714,t17_f5_c3,19.5682,0.1664,False,True,False,bulk_1.0.0,0.0,1.121183795015015e+18,,
19,ztf,58853.43552079983,1099435525015015007,2,1099435525015,20.4923,1,1099,0.166686,19.2074,18.106646,19.1384,0.151516,0.05402039,0.05497396,0.1212,153.7883776,71.7500685,0.914286,t17_f5_c3,18.9765,0.1332,False,True,False,bulk_1.0.0,0.0,1.121183795015015e+18,,
20,ztf,58853.4364467999,1099436446215015004,2,1099436446215,20.4217,1,1099,0.167842,19.2755,18.128908,19.4516,0.097298,0.03149279,0.03384287,0.1633,153.7883913,71.7501396,0.88,t17_f5_c3,19.5587,0.2296,False,True,False,bulk_1.0.0,0.0,1.121428866215015e+18,,
21,ztf,58853.46856479999,1099468565015015030,1,1099468565015,20.8573,1,1099,0.552358,19.5184,18.190498,19.4186,0.172379,0.04962047,0.0507369,0.1114,153.7887574,71.750028,0.505714,t17_f5_c3,19.3856,0.1363,False,True,False,bulk_1.0.0,0.0,1.121428866215015e+18,,
22,ztf,58853.469490699936,1099469496215015008,1,1099469496215,20.6089,1,1099,0.342906,19.4752,18.221148,19.4482,0.116757,0.035854172,0.03678424,0.1263,153.788289,71.7500267,0.867143,t17_f5_c3,19.4655,0.1618,False,True,False,bulk_1.0.0,0.0,1.121428866215015e+18,,
23,ztf,58854.46989580011,1100469895015015003,2,1100469895015,19.6094,1,1100,0.613427,19.3347,18.151127,19.4548,0.232872,0.07756294,0.078286774,0.1964,153.788859,71.7501307,0.507143,t17_f5_c3,19.4038,0.2396,False,True,False,bulk_1.0.0,0.0,1.121428866215015e+18,,
24,ztf,58854.47756939987,1100477566215015004,2,1100477566215,19.5327,1,1100,0.182874,19.0732,18.054192,19.2149,0.222999,0.086466424,0.08723671,0.1616,153.7881611,71.750071,0.405714,t17_f5_c3,19.2087,0.2052,False,True,False,bulk_1.0.0,0.0,1.121428866215015e+18,,
25,ztf,58854.49554400006,1100495545015015004,1,1100495545015,20.1054,1,1100,0.661678,19.5532,18.200626,19.4597,0.201503,0.056983557,0.057976525,0.1425,153.7888529,71.7500205,0.687143,t17_f5_c3,19.5902,0.2038,False,True,False,bulk_1.0.0,0.0,1.121428866215015e+18,,
26,ztf,58854.50710650021,1100507106215015005,1,1100507106215,19.7633,1,1100,0.237593,19.2078,18.129593,19.2589,0.185629,0.06834808,0.06876434,0.1254,153.7884362,71.750058,0.45,t17_f5_c3,19.3613,0.1746,False,True,False,bulk_1.0.0,0.0,1.121428866215015e+18,,
27,ztf,58855.34501159983,1101345015015015005,2,1101345015015,19.4341,1,1101,0.345836,19.0338,18.040407,19.0256,0.16826,0.06670834,0.067394346,0.1912,153.7880597,71.7500535,0.818571,t17_f5_c3,18.8866,0.2156,False,True,False,bulk_1.0.0,0.0,1.121428866215015e+18,,
28,ztf,58855.366088000126,1101366086215015003,2,1101366086215,19.6172,1,1101,0.46984,19.2234,18.1105,19.4883,0.146445,0.05111108,0.05254301,0.2822,153.7885435,71.7500048,0.85,t17_f5_c3,19.3724,0.3254,False,True,False,bulk_1.0.0,0.0,1.121428866215015e+18,,
29,ztf,58855.46826389991,1101468265015015002,1,1101468265015,20.0873,1,1101,0.220654,19.5053,18.186626,19.2415,0.176616,0.051355775,0.05242768,0.1702,153.7883826,71.7500516,0.802857,t17_f5_c3,19.0389,0.1805,False,True,False,bulk_1.0.0,0.0,1.121428866215015e+18,,
30,ztf,58855.46973379981,1101469736215015003,1,1101469736215,20.0199,1,1101,0.209795,19.4541,18.214457,19.514,0.180195,0.056945845,0.057528775,0.2115,153.7885279,71.750129,0.742857,t17_f5_c3,19.4123,0.2459,False,True,False,bulk_1.0.0,0.0,1.121428866215015e+18,,
31,ztf,58856.30092590023,1102300925015015006,2,1102300925015,19.7627,1,1102,0.168664,19.2923,18.136688,19.1719,0.126429,0.0423335,0.043611612,0.237,153.788388,71.7500692,0.965714,t17_f5_c3,19.115,0.2886,False,True,False,bulk_1.0.0,0.0,1.121428866215015e+18,,
32,ztf,58859.26221060008,1105262216215015000,2,1105262216215,19.3262,1,1105,0.144782,19.1345,18.07776,18.8197,0.167306,0.06209926,0.06321437,0.2395,153.7883835,71.7501281,0.878571,t17_f5_c3,18.7351,0.2844,False,True,False,bulk_1.0.0,0.0,1.121428866215015e+18,,
33,ztf,58859.35697920015,1105356975015015001,2,1105356975015,19.2105,1,1105,0.550028,19.1632,18.0904,19.1679,0.219101,0.08094818,0.08156885,0.3392,153.7878402,71.7500637,0.948571,t17_f5_c3,19.4417,0.56,False,True,False,bulk_1.0.0,0.0,1.121428866215015e+18,,
34,ztf,58859.43373840023,1105433736215015000,2,1105433736215,19.585,1,1105,0.123519,19.092,18.061506,19.2769,0.140745,0.053220652,0.054479852,0.3036,153.7881757,71.7500943,0.931429,t17_f5_c3,19.1841,0.3575,False,True,False,bulk_1.0.0,0.0,1.121428866215015e+18,,
35,ztf,58859.51851850003,1105518516215015000,1,1105518516215,19.2109,1,1105,0.453015,19.4764,18.221525,19.1706,0.276148,0.08654477,0.08693447,0.3311,153.7880496,71.7500352,0.637143,t17_f5_c3,18.7423,0.2868,False,True,False,bulk_1.0.0,0.0,1.121428866215015e+18,,
36,ztf,58860.24708329979,1106247085015015001,2,1106247085015,18.9491,1,1106,0.286777,19.1232,18.075336,19.2621,0.241943,0.09163154,0.09216533,0.3923,153.7883294,71.7500287,0.895714,t17_f5_c3,19.7998,0.826,False,True,False,bulk_1.0.0,0.0,1.121428866215015e+18,,
