,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext
10,ztf,59189.23746530013,1435237462715015004,2,1435237462715,20.478113,1,1435,3.6504269,18.294157,18.3229,0.08042464,0.0622,50.612412,-3.8186541,0.93285716,t17_f5_c3,18.2862,0.0746,False,False,False,bulk_1.0.0,0.0,1462212212715015003,0.9999974,403120227.0,,,
11,ztf,59194.21039350005,1440210392715015001,1,1440210392715,20.306707,1,1440,1.5556835,18.693813,18.6317,0.11070864,0.0599,50.6123851,-3.8187491,0.6542857,t17_f5_c3,18.5629,0.0698,False,False,False,bulk_1.0.0,0.0,1462212212715015003,0.99998,403120127.0,,,
12,ztf,59194.25363430008,1440253632715015001,2,1440253632715,20.206799,1,1440,3.542852,18.557192,18.5666,0.08724838,0.0716,50.6123804,-3.8186676,0.80857146,t17_f5_c3,18.5474,0.0872,False,False,False,bulk_1.0.0,0.0,1462212212715015003,0.99999964,403120227.0,,,
13,ztf,59196.25549770007,1442255492715015002,2,1442255492715,19.721853,1,1442,3.2636337,18.694218,18.6155,0.10624224,0.0878,50.6123018,-3.8186775,0.45285714,t17_f5_c3,18.5533,0.1036,False,False,False,bulk_1.0.0,0.0,1462212212715015003,0.9989898,403120227.0,,,
14,ztf,59198.151157400105,1444151152715025005,1,1444151152715,20.1516,1,1444,1.30764,18.966,18.9155,0.097485,0.1018,50.6123904,-3.8186116,0.924286,t17_f5_c3,18.8758,0.1233,False,True,True,bulk_1.0.0,0.0,1462212212715015003,,,18.209919,100.0,0.048585374
15,ztf,59198.151157400105,1444151152715015005,1,1444151152715,20.151598,1,1444,1.3076385,18.96605,18.9155,0.09748546,0.1018,50.6123904,-3.8186116,0.9242857,t17_f5_c3,18.8758,0.1233,False,True,True,bulk_1.0.0,0.0,1448235592715015003,0.9999987,403120127.0,18.209944,100.0,0.04858449
16,ztf,59198.21362269996,1444213622715025004,2,1444213622715,19.8864,1,1444,3.73664,18.7123,18.8187,0.09987,0.1183,50.6124347,-3.81864,0.864286,t17_f5_c3,18.751,0.1401,False,False,False,bulk_1.0.0,0.0,1462212212715015003,,,,,
17,ztf,59198.21362269996,1444213622715015004,2,1444213622715,19.886417,1,1444,3.736641,18.712336,18.8187,0.09986982,0.1183,50.6124347,-3.81864,0.8642857,t17_f5_c3,18.751,0.1401,False,False,False,bulk_1.0.0,0.0,1446237462715015003,0.9999728,403120227.0,,,
18,ztf,59200.19004630018,1446190042715015005,1,1446190042715,19.886288,1,1446,1.649354,19.19537,19.2828,0.15963313,0.2253,50.612458,-3.8186913,0.94714284,t17_f5_c3,19.1392,0.2509,False,False,False,bulk_1.0.0,0.0,1446237462715015003,0.9999997,403120127.0,,,
19,ztf,59200.23746530013,1446237462715015003,2,1446237462715,20.398249,1,1446,3.6782546,18.917337,19.3649,0.10143054,0.1781,50.6124186,-3.8186767,0.88857144,t17_f5_c3,19.4229,0.2349,False,False,False,bulk_1.0.0,0.0,1450201642715015005,0.99940765,403120227.0,,,
20,ztf,59202.23559030006,1448235592715015003,1,1448235592715,20.259346,1,1448,1.6460152,19.476715,19.6367,0.12988338,0.1807,50.6124437,-3.8187129,0.86714286,t17_f5_c3,19.507,0.2017,False,False,False,bulk_1.0.0,0.0,1450201642715015005,0.9998661,403120127.0,,,
21,ztf,59202.28942129994,1448289422715015003,2,1448289422715,19.921911,1,1448,3.689029,18.915142,18.8958,0.101852834,0.1198,50.6124219,-3.8187266,0.70714283,t17_f5_c3,18.7941,0.1372,False,False,False,bulk_1.0.0,0.0,1450201642715015005,0.9999881,403120227.0,,,
22,ztf,59204.20164350001,1450201642715015005,2,1450201642715,20.188618,1,1450,3.6193388,18.890726,18.9644,0.10479498,0.129,50.6124016,-3.8186972,0.93142855,t17_f5_c3,18.84,0.1445,False,False,False,bulk_1.0.0,0.0,1462212212715015003,0.9999994,403120227.0,,,
23,ztf,59204.30284720007,1450302842715015003,1,1450302842715,20.3385,1,1450,1.49476,19.6705,19.7758,0.159009,0.2344,50.6124232,-3.818672,0.962857,t17_f5_c3,19.7337,0.2846,False,False,False,bulk_1.0.0,0.0,1462212212715015003,,,,,
24,ztf,59210.27849540021,1456278492715015006,2,1456278492715,19.37853,1,1456,3.7250538,19.009754,19.0577,0.12172226,0.2564,50.6124312,-3.8187083,0.8685714,t17_f5_c3,19.0959,0.3393,False,False,False,bulk_1.0.0,0.0,1462212212715015003,0.9999057,403120227.0,,,
25,ztf,59216.2122105998,1462212212715015003,2,1462212212715,19.865173,1,1462,3.449414,19.378267,19.442,0.15660337,0.2867,50.6123527,-3.8186163,0.8428571,t17_f5_c3,19.7048,0.4638,False,False,False,bulk_1.0.0,0.0,1478165242715015004,0.9985862,403120227.0,,,
26,ztf,59218.19167819992,1464191672715015003,1,1464191672715,20.4919,1,1464,1.5066,20.6155,20.6942,0.296036,0.4533,50.6123934,-3.8187167,0.812857,t17_f5_c3,20.6244,0.534,False,False,False,bulk_1.0.0,0.0,1478165242715015004,,,,,
27,ztf,59220.232222199906,1466232222715015002,2,1466232222715,20.30728,1,1466,3.640949,19.699858,19.4726,0.14835846,0.1905,50.6124079,-3.818694,0.89857143,t17_f5_c3,19.1164,0.1722,False,False,False,bulk_1.0.0,0.0,1478165242715015004,0.9998747,403120227.0,,,
28,ztf,59224.2662037001,1470266202715015002,2,1470266202715,20.1656,1,1470,3.83701,20.0446,20.4765,0.246587,0.5436,50.6124624,-3.8187168,0.811429,t17_f5_c3,19.9343,0.4165,False,False,False,bulk_1.0.0,0.0,1478165242715015004,,,,,
29,ztf,59230.127453700174,1476127452715015003,2,1476127452715,20.2272,1,1476,3.60987,20.0763,20.2824,0.222584,0.4074,50.6123933,-3.8187796,0.752857,t17_f5_c3,20.1784,0.4663,False,False,False,bulk_1.0.0,0.0,1478165242715015004,,,,,
30,ztf,59232.16524309991,1478165242715015004,2,1478165242715,20.471058,1,1478,3.8033586,20.134098,20.0683,0.1903044,0.3096,50.6124536,-3.8186479,0.82,t17_f5_c3,19.5509,0.2409,True,False,False,bulk_1.0.0,0.0,0,0.9984827,403120227.0,,,
