,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext
0,ztf,59165.32958329981,1411329581315015007,2,1411329581315,20.09684,1,1411,1.6945013,19.319942,18.9442,0.17780149,0.1297,57.1282883,-26.4838919,0.43571427,t17_f5_c3,0.9999505,18.8897,0.1559,253120213.0,False,False,False,bulk_1.0.0,0.0,1412422911315015003,,,
1,ztf,59165.35629629996,1411356291315015005,1,1411356291315,19.974686,1,1411,1.5828651,19.759256,19.7307,0.18770914,0.235,57.1284591,-26.4838511,0.81142855,t17_f5_c3,0.9998907,19.7126,0.2935,253120113.0,False,False,False,bulk_1.0.0,0.0,1412422911315015003,,,
2,ztf,59166.37965280004,1412379651315015004,1,1412379651315,19.994774,1,1412,1.5882074,19.754553,19.6015,0.20521092,0.2262,57.1283634,-26.4838249,0.8314286,t17_f5_c3,0.99995875,19.6399,0.2977,253120113.0,False,False,False,bulk_1.0.0,0.0,1412422911315015003,,,
3,ztf,59166.42291670013,1412422911315015003,2,1412422911315,19.784733,1,1412,1.7753263,19.308428,19.2022,0.15528172,0.2238,57.128377,-26.4838834,0.87714285,t17_f5_c3,0.9999909,18.7797,0.1934,253120213.0,False,False,False,bulk_1.0.0,0.0,1416292481315015000,,,
4,ztf,59168.3273494998,1414327341315015002,2,1414327341315,19.608385,1,1414,1.662998,19.276493,19.211,0.20995198,0.201,57.1283546,-26.483911,0.3942857,t17_f5_c3,0.9925406,19.0999,0.2309,253120213.0,False,False,False,bulk_1.0.0,0.0,1416292481315015000,,,
5,ztf,59168.35699070012,1414356991315015004,1,1414356991315,19.845,1,1414,1.69686,19.9946,20.3016,0.23413,0.4232,57.1282966,-26.4837863,0.694286,t17_f5_c3,,20.4346,0.6089,,False,False,False,bulk_1.0.0,0.0,1416292481315015000,,,
6,ztf,59169.301041699946,1415301041315015001,2,1415301041315,19.66928,1,1415,1.7212977,19.267355,19.3363,0.16337503,0.2169,57.1283274,-26.4838893,0.7057143,t17_f5_c3,0.99814546,19.3062,0.2683,253120213.0,False,False,False,bulk_1.0.0,0.0,1416292481315015000,,,
7,ztf,59169.343298600055,1415343291315015004,1,1415343291315,19.932392,1,1415,1.1791866,19.787786,19.8105,0.19068012,0.2681,57.1283934,-26.48395,0.61714286,t17_f5_c3,0.99985814,19.8367,0.349,253120113.0,False,True,True,bulk_1.0.0,0.0,1416292481315015000,18.732113,0.057500888,0.072116695
8,ztf,59170.29248839989,1416292481315015000,2,1416292481315,19.825655,1,1416,2.0308688,19.309782,19.278,0.18369466,0.202,57.1284159,-26.4838189,0.8385714,t17_f5_c3,0.99979544,19.3574,0.2758,253120213.0,False,False,False,bulk_1.0.0,0.0,1417315211315015108,,,
9,ztf,59170.42482639989,1416424821315015004,1,1416424821315,19.5899,1,1416,1.67033,19.8639,20.0784,0.251344,0.4648,57.128362,-26.483799,0.757143,t17_f5_c3,,20.1063,0.6096,,False,False,False,bulk_1.0.0,0.0,1417315211315015108,,,
10,ztf,59171.315219900105,1417315211315015108,2,1417315211315,19.360956,1,1417,1.7376314,19.241228,19.1219,0.18484731,0.2669,57.1282085,-26.4838774,0.6,t17_f5_c3,0.99994373,19.0917,0.3306,253120213.0,True,False,False,bulk_1.0.0,0.0,0,,,
