,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase
0,ztf,59623.32986109983,1869329862815015006,1,1869329862815,19.950842,1,1869,0.39771196,19.730621,18.39974,19.9417,0.18420565,0.044728514,0.05406926,0.394,171.8853146,39.7404669,0.97,t17_f5_c3,0.99998057,20.073,0.5695,714120128,True,True,False,correction_1.0.6,0.0
1,ztf,59623.35112270014,1869351122815015003,2,1869351122815,20.14957,1,1869,0.19379891,19.737167,17.771967,20.0598,0.18636353,100.0,0.030498683,0.3947,171.8852617,39.740492,0.94714284,t17_f5_c3,0.99996686,20.0977,0.5209,714120228,True,True,False,correction_1.0.6,0.0
