,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext
0,ztf,58797.223564799875,1043223564015015004,1,1043223564015,19.4927,1,1043,5.0652013,17.514227,17.5204,0.05453134,0.0639,23.8386754,70.378073,0.9257143,t17_f5_c3,1.0,17.6679,0.0934,834120140,False,False,False,bulk_1.0.0,0.0,1.046225254015015e+18,,,
1,ztf,58797.27444439987,1043274444015015007,1,1043274444015,19.426317,1,1043,4.9737124,17.504189,17.4419,0.05319836,0.0605,23.8387544,70.3780649,0.9185714,t17_f5_c3,1.0,17.4472,0.0777,834120140,False,False,False,bulk_1.0.0,0.0,1.046225254015015e+18,,,
2,ztf,58797.319837999996,1043319834015015007,2,1043319834015,19.793142,1,1043,0.23986876,17.052383,17.068,0.04249569,0.0358,23.8387169,70.3780738,0.9342857,t17_f5_c3,1.0,17.0368,0.0442,834120240,False,True,False,bulk_1.0.0,0.0,1.046225254015015e+18,17.045923,0.04221143,0.042243626
3,ztf,58798.12966440013,1044129664015015009,1,1044129664015,19.06144,1,1044,5.104575,17.70621,17.6951,0.08575566,0.0886,23.8386242,70.3780343,0.8528572,t17_f5_c3,0.99999774,17.6205,0.106,834120140,False,False,False,bulk_1.0.0,0.0,1.046225254015015e+18,,,
4,ztf,58798.2177893999,1044217784015015010,2,1044217784015,19.630884,1,1044,0.2414099,17.165916,17.1559,0.05004827,0.0421,23.8386878,70.3780874,0.93142855,t17_f5_c3,1.0,17.1951,0.0556,834120240,False,True,False,bulk_1.0.0,0.0,1.046225254015015e+18,17.158747,0.049685225,0.049718898
5,ztf,58798.23603009991,1044236034015015007,2,1044236034015,19.584608,1,1044,0.24396065,17.189255,17.2633,0.05024386,0.0473,23.8386861,70.3780957,0.9285714,t17_f5_c3,0.9999997,17.2871,0.0616,834120240,False,True,False,bulk_1.0.0,0.0,1.046225254015015e+18,17.18193,0.04987105,0.049906064
6,ztf,58799.23403939977,1045234034015015011,2,1045234034015,19.561829,1,1045,0.22402252,17.101286,17.1403,0.050945845,0.0447,23.8387091,70.3780872,0.94,t17_f5_c3,1.0,17.1327,0.0565,834120240,False,True,False,bulk_1.0.0,0.0,1.046225254015015e+18,17.09453,0.050600443,0.05062982
7,ztf,58799.23967589997,1045239674015015010,2,1045239674015,19.606756,1,1045,0.20647672,17.114698,17.2078,0.04512347,0.0464,23.8387383,70.3780823,0.9342857,t17_f5_c3,1.0,17.2116,0.0594,834120240,False,True,False,bulk_1.0.0,0.0,1.046225254015015e+18,17.107859,0.044806108,0.044840105
8,ztf,58800.225254599936,1046225254015015006,1,1046225254015,19.369427,1,1046,5.058333,17.658768,17.6497,0.06238644,0.09,23.8386774,70.3780759,0.9242857,t17_f5_c3,1.0,17.6118,0.1114,834120140,False,False,False,bulk_1.0.0,0.0,1.049244734015015e+18,,,
9,ztf,58800.301064800005,1046301064015015007,2,1046301064015,19.730349,1,1046,0.22001909,17.29185,17.3086,0.049704827,0.0505,23.8386987,70.3781104,0.8957143,t17_f5_c3,0.9999422,17.3136,0.0647,834120240,False,True,False,bulk_1.0.0,0.0,1.049244734015015e+18,17.283802,0.049295057,0.049337782
10,ztf,58800.32509260019,1046325094015015003,2,1046325094015,19.709532,1,1046,0.19795297,17.208445,17.2579,0.06110308,0.0474,23.8387092,70.378112,0.9071429,t17_f5_c3,0.9999992,17.2892,0.0621,834120240,False,True,False,bulk_1.0.0,0.0,1.049244734015015e+18,17.20099,0.06065518,0.060685
11,ztf,58801.196898099966,1047196894015015006,1,1047196894015,19.419619,1,1047,5.0110564,18.11766,18.0631,0.084794395,0.1144,23.8387193,70.3780782,0.9142857,t17_f5_c3,0.9999999,18.1239,0.1551,834120140,False,False,False,bulk_1.0.0,0.0,1.049244734015015e+18,,,
12,ztf,58801.242291700095,1047242294015015008,2,1047242294015,19.744326,1,1047,0.18642822,17.419533,17.4159,0.048108693,0.0505,23.8387412,70.3780932,0.9357143,t17_f5_c3,0.99999994,17.4042,0.0636,834120240,False,True,False,bulk_1.0.0,0.0,1.049244734015015e+18,17.410486,0.04765366,0.04770947
13,ztf,58801.30096059991,1047300964015015006,2,1047300964015,19.615768,1,1047,0.20647718,17.31187,17.346,0.05419596,0.0539,23.8387293,70.3780841,0.9357143,t17_f5_c3,0.99999857,17.263,0.0638,834120240,False,True,False,bulk_1.0.0,0.0,1.049244734015015e+18,17.303675,0.053747706,0.053788356
