,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext
0,ztf,59150.29483800009,1396294833515015011,2,1396294833515,19.6404,1,1396,1.84098,19.8634,19.5359,0.281653,0.3285,36.1226053,4.9272339,0.697143,t17_f5_c3,19.299,0.3381,False,False,False,bulk_1.0.0,0.0,1414288713515015016,,,,,
1,ztf,59150.38461809978,1396384613515015007,1,1396384613515,19.5029,1,1396,1.55657,19.8209,19.7839,0.351665,0.4303,36.1225799,4.9271343,0.521429,t17_f5_c3,20.1762,0.7921,False,False,False,bulk_1.0.0,0.0,1424254363515015239,,,,,
2,ztf,59155.27778939996,1401277783515015007,2,1401277783515,19.502909,1,1401,1.9215244,19.21984,19.3473,0.15419081,0.3601,36.1224984,4.9273468,0.8642857,t17_f5_c3,19.6832,0.6295,False,False,False,bulk_1.0.0,0.0,1424254363515015239,0.9999929,451120235.0,,,
3,ztf,59157.36425929982,1403364253515015013,1,1403364253515,19.61358,1,1403,1.278083,19.20452,19.1997,0.18313205,0.2502,36.1225391,4.9272721,0.8914286,t17_f5_c3,18.8737,0.2375,False,True,True,bulk_1.0.0,0.0,1424254363515015239,0.99966294,451120135.0,18.72205,0.11258932,0.11742928
4,ztf,59157.42880789982,1403428803515015012,2,1403428803515,19.428802,1,1403,1.7627007,19.37763,19.4788,0.21280159,0.3578,36.1225825,4.9272951,0.8757143,t17_f5_c3,19.3139,0.3939,False,False,False,bulk_1.0.0,0.0,1424254363515015239,0.9998122,451120235.0,,,
5,ztf,59164.30890050018,1410308903515015012,2,1410308903515,19.992374,1,1410,2.2487683,19.180744,19.1016,0.12323842,0.118,36.1224483,4.9272514,0.64285713,t17_f5_c3,19.0403,0.1412,False,False,False,bulk_1.0.0,0.0,1424254363515015239,0.994004,451120235.0,,,
6,ztf,59164.35328700021,1410353283515015014,1,1410353283515,20.277935,1,1410,1.334325,19.439758,19.6254,0.17810464,0.1619,36.1224733,4.9273447,0.87,t17_f5_c3,19.7433,0.2288,False,True,True,bulk_1.0.0,0.0,1424254363515015239,0.9999934,451120135.0,18.866919,0.0979234,0.105084606
7,ztf,59168.28871530015,1414288713515015016,2,1414288713515,20.297594,1,1414,1.9435486,19.364527,19.0756,0.12128888,0.1323,36.1224813,4.9273684,0.95,t17_f5_c3,19.0004,0.1566,False,False,False,bulk_1.0.0,0.0,1424254363515015239,0.9999957,451120235.0,,,
8,ztf,59170.22688659979,1416226883515015018,1,1416226883515,20.609844,1,1416,1.3737229,20.061983,20.1485,0.1815951,0.2638,36.1224782,4.9273118,0.9128571,t17_f5_c3,20.1256,0.3277,False,True,True,bulk_1.0.0,0.0,1424254363515015239,0.9999957,451120135.0,19.189997,0.06308925,0.081340976
9,ztf,59170.268391199876,1416268393515015020,2,1416268393515,20.292194,1,1416,2.0939832,19.483082,19.2506,0.12613887,0.15,36.1225041,4.9272445,0.9042857,t17_f5_c3,19.1232,0.1694,False,False,False,bulk_1.0.0,0.0,1424254363515015239,0.9999524,451120235.0,,,
10,ztf,59172.23650459992,1418236503515015016,1,1418236503515,20.637077,1,1418,1.3365755,20.182665,20.2982,0.20427413,0.2825,36.122493,4.9273054,0.9042857,t17_f5_c3,20.0442,0.284,False,True,True,bulk_1.0.0,0.0,1424254363515015239,0.999881,451120135.0,19.242401,0.06692869,0.0859227
11,ztf,59174.31105320016,1420311053515015203,2,1420311053515,19.3145,1,1420,1.95682,19.5675,19.2436,0.223184,0.3849,36.1224843,4.9273531,0.547143,t17_f5_c3,18.9477,0.3762,False,False,False,bulk_1.0.0,0.0,1424254363515015239,,,,,
12,ztf,59176.27873839997,1422278733515015020,2,1422278733515,20.013233,1,1422,1.7110982,19.791206,19.454,0.171707,0.2224,36.1225419,4.9273935,0.8957143,t17_f5_c3,19.3358,0.2543,False,False,False,bulk_1.0.0,0.0,1424254363515015239,0.99896777,451120235.0,,,
13,ztf,59176.34896990005,1422348963515015013,1,1422348963515,20.5611,1,1422,1.76369,20.6702,20.6553,0.297806,0.4252,36.1223709,4.9272786,0.75,t17_f5_c3,20.5979,0.5127,False,False,False,bulk_1.0.0,0.0,1424254363515015239,,,,,
14,ztf,59178.25436339993,1424254363515015239,2,1424254363515,19.677021,1,1424,1.7612722,19.723005,19.3761,0.1627779,0.3235,36.122568,4.9273167,0.5114286,t17_f5_c3,19.0953,0.32,True,False,False,bulk_1.0.0,0.0,0,0.9969524,451120235.0,,,
