,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,rbversion
13,ztf,58353.24788190005,599247883415015004,2,599247883415,20.03589,1,599,0.25591943,19.3562,18.020666,19.1757,0.16628624,0.047263194,0.048600767,0.1948,258.7075386,26.2383416,0.6933333,19.0856,0.2294,False,True,False,bulk_1.0.0,0.0,6.23149523415015e+17,0.0,634120234.0,t8_f5_c3
14,ztf,58356.2125694002,602212563415015001,2,602212563415,19.86378,1,602,0.3517991,19.0895,17.93572,19.1492,0.11345604,0.037778284,0.03920269,0.2156,258.7075577,26.2383063,0.86,19.2086,0.2915,False,True,False,bulk_1.0.0,0.0,6.23149523415015e+17,0.0,634120234.0,t8_f5_c3
15,ztf,58359.21287039993,605212873415015003,2,605212873415,19.964045,1,605,0.1567426,19.207659,17.975111,19.1757,0.15156433,0.0474797,0.048705503,0.2048,258.7075752,26.2383575,0.73333335,19.0392,0.2309,False,True,False,bulk_1.0.0,0.0,6.23149523415015e+17,0.0,634120234.0,t8_f5_c3
16,ztf,58362.152951399796,608152953415015003,2,608152953415,20.680292,1,608,0.21697377,18.950806,17.885769,18.9969,0.09261208,0.033254657,0.034725852,0.0882,258.7075941,26.2383396,0.89666665,18.9068,0.1022,False,True,False,bulk_1.0.0,0.0,6.23149523415015e+17,0.0,634120234.0,t8_f5_c3
17,ztf,58362.19069440011,608190693415015020,1,608190693415,20.393476,1,608,0.25816163,19.871607,18.704628,20.3303,0.21084177,0.0711965,0.0719722,0.3463,258.7075464,26.238331,0.63666666,20.3232,0.4388,False,True,False,bulk_1.0.0,0.0,6.23149523415015e+17,0.0,634120134.0,t8_f5_c3
18,ztf,58365.15168979997,611151683415015016,2,611151683415,20.820465,1,611,0.24267562,18.816133,17.833296,18.8838,0.08646394,0.03364709,0.03497034,0.0753,258.7075754,26.2383312,0.8433333,18.8208,0.0888,False,True,False,bulk_1.0.0,0.0,6.23149523415015e+17,0.0,634120234.0,t8_f5_c3
19,ztf,58365.21333329985,611213333415015057,1,611213333415,20.786497,1,611,0.17891881,19.442122,18.53822,19.5444,0.15286739,0.065872096,0.066489615,0.1221,258.7076096,26.2383552,0.6533333,19.5445,0.1539,False,True,False,bulk_1.0.0,0.0,6.23149523415015e+17,0.0,634120134.0,t8_f5_c3
20,ztf,58368.1488541998,614148853415015008,2,614148853415,20.752804,1,614,0.25452223,19.023682,17.912525,18.9798,0.12513399,0.04378514,0.04496892,0.0856,258.7075615,26.2383305,0.72333336,18.8696,0.0971,False,True,False,bulk_1.0.0,0.0,6.23149523415015e+17,0.0,634120234.0,t8_f5_c3
21,ztf,58368.19164349977,614191643415015026,1,614191643415,20.717974,1,614,0.096581474,19.681652,18.635983,19.6796,0.14824656,0.055715613,0.05658705,0.1402,258.7075778,26.2383669,0.7266667,19.7124,0.1826,False,True,False,bulk_1.0.0,0.0,6.23149523415015e+17,0.0,634120134.0,t8_f5_c3
22,ztf,58371.13363429997,617133633415015011,2,617133633415,20.618193,1,617,0.20193705,19.38199,18.028141,19.6084,0.15293962,0.042447496,0.043952167,0.1676,258.7075713,26.2383454,0.67333335,19.5139,0.1947,False,True,False,bulk_1.0.0,0.0,6.23149523415015e+17,0.0,634120234.0,t8_f5_c3
23,ztf,58371.205891199876,617205893415015025,1,617205893415,20.698753,1,617,0.092913896,20.036127,18.758032,20.0023,0.18660787,0.05642762,0.057503153,0.1935,258.7075527,26.2383961,0.71666664,20.0194,0.2495,False,True,False,bulk_1.0.0,0.0,6.23149523415015e+17,0.0,634120134.0,t8_f5_c3
24,ztf,58374.12844910007,620128443415015008,2,620128443415,20.495644,1,620,0.2873131,19.334677,18.014332,19.4328,0.15587623,0.04480738,0.046199985,0.1595,258.7075974,26.2383206,0.72,19.4137,0.1992,False,True,False,bulk_1.0.0,0.0,6.23149523415015e+17,0.0,634120234.0,t8_f5_c3
25,ztf,58374.19194439985,620191943415015031,1,620191943415,20.5954,1,620,0.07438984,19.911665,18.718136,20.1988,0.20205879,0.06645675,0.0673079,0.2464,258.7075741,26.238417,0.75666666,19.9686,0.2537,False,True,False,bulk_1.0.0,0.0,6.23149523415015e+17,0.0,634120134.0,t8_f5_c3
26,ztf,58377.1495254999,623149523415015000,2,623149523415,20.363712,1,623,0.23169881,19.321707,18.010471,19.3498,0.10691243,0.02992089,0.031954642,0.1661,258.7075531,26.2383411,0.8233333,19.3411,0.2097,False,True,False,bulk_1.0.0,0.0,6.23206093415015e+17,0.0,634120234.0,t8_f5_c3
27,ztf,58377.20609949995,623206093415015019,1,623206093415,20.262753,1,623,0.16315506,19.707436,18.645752,19.8397,0.18571061,0.06913261,0.06984955,0.2582,258.7076171,26.2383601,0.74333334,20.0771,0.41,True,True,False,bulk_1.0.0,0.0,0.0,0.0,634120134.0,t8_f5_c3
28,ztf,58511.5048727002,757504873415010024,1,757504873415,19.4815,-1,757,0.166539,19.7841,20.053753,20.1074,0.28946,0.36926404,0.37106463,0.5719,258.7075619,26.2383518,0.591429,19.9184,0.6169,False,True,False,bulk_1.0.0,0.0,7.7252725341501e+17,,,t15_f5_c3
29,ztf,58511.54601849988,757546013415010007,2,757546013415,19.4383,-1,757,0.161611,19.6188,18.821535,20.0335,0.276921,0.13075058,0.13287714,0.7335,258.7075595,26.2384368,0.624286,19.7446,0.7216,False,True,False,bulk_1.0.0,0.0,7.7252725341501e+17,,,t15_f5_c3
30,ztf,58526.52725689998,772527253415010008,2,772527253415,19.9777,-1,772,0.16333485,19.913134,18.704382,20.1405,0.19709605,0.061151877,0.06474064,0.384,258.7076198,26.238363,0.8157143,20.4144,0.6321,True,True,False,bulk_1.0.0,0.0,0.0,0.0,634120234.0,t15_f5_c3
31,ztf,58567.52348379977,813523483415010003,2,813523483415,19.5544,-1,813,0.506531,19.7497,18.763918,19.8371,0.284735,0.11263293,0.114849225,0.3874,258.7074535,26.2384773,0.662857,19.8826,0.5179,False,True,False,bulk_1.0.0,0.0,8.3245753341501e+17,,,t15_f5_c3
32,ztf,58572.48412040016,818484123415010013,1,818484123415,20.6385,-1,818,0.180368,20.081,19.76331,20.3019,0.273991,0.20256649,0.20448445,0.2689,258.7076168,26.2384339,0.741429,20.3103,0.3467,False,True,False,bulk_1.0.0,0.0,8.3245753341501e+17,,,t15_f5_c3
33,ztf,58580.441701400094,826441703415010011,1,826441703415,20.1539,-1,826,0.267319,20.3249,19.611416,20.591,0.367614,0.18899062,0.19054559,0.5339,258.7076022,26.2384686,0.585714,20.3646,0.5553,False,True,False,bulk_1.0.0,0.0,8.5435913341501e+17,,,t15_f5_c3
34,ztf,58583.400300899986,829400303415010012,1,829400303415,20.2766,-1,829,0.083226,20.1909,19.687977,20.3935,0.240454,0.14904578,0.15130827,0.3107,258.7075886,26.2383744,0.658571,20.4685,0.4256,False,True,False,bulk_1.0.0,0.0,8.5435913341501e+17,,,t15_f5_c3
35,ztf,58586.45753470017,832457533415010017,1,832457533415,20.75653,-1,832,0.17213584,20.070059,19.771547,19.8747,0.17301331,0.12837303,0.13142402,0.1604,258.7076019,26.2383498,0.7442857,19.9465,0.2184,False,True,False,bulk_1.0.0,0.0,8.5435913341501e+17,0.0,634120134.0,t15_f5_c3
36,ztf,58596.416840299964,842416843415010016,2,842416843415,19.9188,-1,842,0.158806,19.7681,18.756584,19.5832,0.225255,0.085880816,0.088729456,0.2797,258.7075417,26.2384129,0.828571,20.103,0.5781,False,True,False,bulk_1.0.0,0.0,8.5435913341501e+17,,,t15_f5_c3
37,ztf,58596.481805600226,842481803415010004,1,842481803415,19.8698,-1,842,0.155737,20.217,19.671871,20.408,0.274961,0.16443159,0.16642545,0.5961,258.7076124,26.2383624,0.7,20.1648,0.6118,False,True,False,bulk_1.0.0,0.0,8.5435913341501e+17,,,t15_f5_c3
38,ztf,58600.3997105998,846399713415010014,1,846399713415,20.827848,-1,846,0.07845896,20.078709,19.765022,19.9999,0.21596909,0.15933816,0.16177708,0.1752,258.7075843,26.238417,0.76714283,20.1023,0.2453,False,True,False,bulk_1.0.0,0.0,8.5435913341501e+17,0.0,634120134.0,t15_f5_c3
39,ztf,58605.40042820014,851400423415010026,2,851400423415,20.6798,-1,851,0.109806,20.135,18.640392,20.3626,0.224852,0.053106453,0.056761414,0.3212,258.7075967,26.2384273,0.805714,20.3418,0.4006,False,True,False,bulk_1.0.0,0.0,8.5435913341501e+17,,,t15_f5_c3
40,ztf,58608.35913190013,854359133415010023,2,854359133415,20.296055,-1,854,0.04843061,19.875923,18.716888,19.9134,0.1815168,0.05859649,0.06241696,0.2825,258.7075895,26.2384117,0.87714285,20.144,0.4455,False,True,False,bulk_1.0.0,0.0,8.8428920341501e+17,0.0,634120234.0,t15_f5_c3
41,ztf,58608.40317129996,854403173415010012,1,854403173415,20.7791,-1,854,0.167745,20.3368,19.605299,20.1838,0.287398,0.14451042,0.14651556,0.2043,258.7075484,26.2383596,0.74,20.2451,0.2753,False,True,False,bulk_1.0.0,0.0,8.8428920341501e+17,,,t15_f5_c3
42,ztf,58616.45565970009,862455653415010016,1,862455653415,20.8825,-1,862,0.030439,20.8612,19.41162,21.1519,0.347554,0.089190245,0.09145133,0.4766,258.7075836,26.2384025,0.745714,20.9209,0.4905,False,True,False,bulk_1.0.0,0.0,8.8428920341501e+17,,,t15_f5_c3
43,ztf,58632.30057869991,878300573415010021,2,878300573415,20.5846,-1,878,0.177005,20.1657,18.632776,20.6433,0.223148,0.05060631,0.054378007,0.4272,258.7076425,26.2384003,0.914286,20.7066,0.576,False,True,False,bulk_1.0.0,0.0,9.0334285341501e+17,,,t17_f5_c3
44,ztf,58632.336655099876,878336653415010016,1,878336653415,20.7281,-1,878,0.03956,20.3674,19.590025,20.5581,0.227533,0.10861639,0.11119749,0.3152,258.7075727,26.2384001,0.97,20.7268,0.4701,False,True,False,bulk_1.0.0,0.0,9.0334285341501e+17,,,t17_f5_c3
45,ztf,58635.42006940022,881420063415010013,1,881420063415,20.829695,-1,881,0.12892193,20.379948,19.583946,20.377,0.20414545,0.09516722,0.0980706,0.2385,258.7076247,26.2383974,0.97,20.6678,0.3965,False,True,False,bulk_1.0.0,0.0,9.0334285341501e+17,0.0,634120134.0,t17_f5_c3
46,ztf,58638.28920139978,884289203415010019,2,884289203415,20.758842,-1,884,0.12558392,19.859112,18.722729,19.6735,0.19206241,0.063876696,0.06743561,0.1581,258.7075473,26.2383949,0.93142855,19.9041,0.248,False,True,False,bulk_1.0.0,0.0,9.0334285341501e+17,0.0,634120234.0,t17_f5_c3
47,ztf,58638.35170139978,884351703415010012,1,884351703415,20.8093,-1,884,0.237048,20.254,19.650072,19.9767,0.232193,0.13072902,0.13313076,0.164,258.7075271,26.2383524,0.931429,19.8425,0.1844,False,True,False,bulk_1.0.0,0.0,9.0334285341501e+17,,,t17_f5_c3
48,ztf,58641.21215280006,887212153415010006,1,887212153415,20.4797,-1,887,0.167527,20.0147,19.815569,20.0581,0.232135,0.19099903,0.1932362,0.2489,258.7076263,26.2384204,0.95,19.9442,0.2867,False,True,False,bulk_1.0.0,0.0,9.0334285341501e+17,,,t17_f5_c3
49,ztf,58641.33359949989,887333593415010021,2,887333593415,20.948172,-1,887,0.051466573,19.657036,18.803656,19.8135,0.14048453,0.05962684,0.06401418,0.1567,258.7075772,26.2384144,0.8814286,19.9254,0.2195,False,True,False,bulk_1.0.0,0.0,9.0334285341501e+17,0.0,634120234.0,t17_f5_c3
50,ztf,58644.297395799775,890297393415010020,2,890297393415,20.555344,-1,890,0.16088659,19.459398,18.907215,19.4138,0.131376,0.07473274,0.07900284,0.1519,258.7075552,26.2383623,0.97,19.555,0.2204,False,True,False,bulk_1.0.0,0.0,9.1822906341501e+17,0.0,634120234.0,t17_f5_c3
51,ztf,58644.341330999974,890341333415010007,1,890341333415,20.6225,-1,890,0.082168,19.8992,19.922071,19.8467,0.241578,0.24459209,0.24672091,0.1814,258.7075538,26.2383941,0.947143,19.7255,0.2073,False,True,False,bulk_1.0.0,0.0,9.1822906341501e+17,,,t17_f5_c3
52,ztf,58647.274131900165,893274133415010011,2,893274133415,20.130957,-1,893,0.053325396,19.343588,18.983313,19.2824,0.114911966,0.07774816,0.082462266,0.1885,258.7075882,26.238385,0.97571427,19.1197,0.2077,False,True,False,bulk_1.0.0,0.0,9.1822906341501e+17,0.0,634120234.0,t17_f5_c3
53,ztf,58647.36956019979,893369563415010005,1,893369563415,20.0158,-1,893,0.161894,19.7817,20.056835,19.963,0.221563,0.2831062,0.28546408,0.3502,258.7075455,26.2383631,0.947143,19.5893,0.3188,False,True,False,bulk_1.0.0,0.0,9.1822906341501e+17,,,t17_f5_c3
54,ztf,58657.237372700125,903237373415010011,1,903237373415,20.6732,-1,903,0.119894,20.2361,19.660471,20.3098,0.252834,0.1466068,0.14879358,0.2553,258.7075505,26.2384115,0.948571,20.2555,0.3099,False,True,False,bulk_1.0.0,0.0,9.1822906341501e+17,,,t17_f5_c3
55,ztf,58657.3428588002,903342853415010015,2,903342853415,20.407442,-1,903,0.13688199,19.782719,18.75088,20.0506,0.18738276,0.068961784,0.0724426,0.2925,258.7076282,26.2384065,0.95285714,20.2841,0.463,False,True,False,bulk_1.0.0,0.0,9.1822906341501e+17,0.9999989,634120234.0,t17_f5_c3
56,ztf,58660.20342590008,906203423415010012,1,906203423415,20.809649,-1,906,0.14590326,20.21907,19.670618,20.2486,0.18856196,0.11085203,0.11378197,0.2188,258.7075452,26.2384186,0.95,20.1656,0.2583,False,True,False,bulk_1.0.0,0.0,9.1822906341501e+17,0.99999976,634120134.0,t17_f5_c3
57,ztf,58666.212800899986,912212803415010011,1,912212803415,20.7204,-1,912,0.091644,20.2946,19.627462,20.0674,0.221503,0.1172546,0.11981864,0.2081,258.7075753,26.2383716,0.844286,20.149,0.2863,False,True,False,bulk_1.0.0,0.0,9.1822906341501e+17,,,t17_f5_c3
58,ztf,58672.229062499944,918229063415010016,2,918229063415,20.606604,-1,918,0.13217452,19.769085,18.756197,19.6847,0.16787216,0.062165607,0.06604248,0.1822,258.7075996,26.238437,0.93714285,19.4911,0.1942,False,True,False,bulk_1.0.0,0.0,9.3017289341501e+17,0.9999983,634120234.0,t17_f5_c3
59,ztf,58672.30128470017,918301283415010013,1,918301283415,20.846388,-1,918,0.08953724,20.005993,19.822872,19.8633,0.19691518,0.16371338,0.16635296,0.15,258.7075696,26.2383705,0.9242857,19.7652,0.1745,False,True,False,bulk_1.0.0,0.0,9.3017289341501e+17,0.9999939,634120134.0,t17_f5_c3
60,ztf,58675.29716440011,921297163415010002,1,921297163415,20.1272,-1,921,0.205358,20.2282,19.665146,20.3811,0.299988,0.17676675,0.17860024,0.4831,258.7075911,26.2384509,0.811429,20.7641,0.8812,False,True,False,bulk_1.0.0,0.0,9.3017289341501e+17,,,t17_f5_c3
61,ztf,58678.21329860017,924213293415010004,2,924213293415,20.111034,-1,924,0.08525534,19.601757,18.82981,19.2293,0.1952539,0.09288516,0.09590037,0.2071,258.7075703,26.2384161,0.82714283,19.3686,0.3017,False,True,False,bulk_1.0.0,0.0,9.3017289341501e+17,0.9999994,634120234.0,t17_f5_c3
62,ztf,58684.172893499956,930172893415010005,2,930172893415,20.552385,-1,930,0.0525074,19.70761,18.78137,19.8506,0.18815222,0.07685464,0.080170274,0.2369,258.7075715,26.2384037,0.6957143,19.7341,0.2715,False,True,False,bulk_1.0.0,0.0,9.6014574341501e+17,0.9999751,634120234.0,t17_f5_c3
63,ztf,58684.21208330011,930212083415010008,1,930212083415,20.5831,-1,930,0.057472,20.0073,19.821768,20.2735,0.233368,0.19448858,0.19671117,0.284,258.7075787,26.2384102,0.895714,20.1289,0.3179,False,True,False,bulk_1.0.0,0.0,9.6014574341501e+17,,,t17_f5_c3
64,ztf,58691.19113430008,937191133415010021,2,937191133415,20.634033,-1,937,0.09541969,19.526838,18.86859,19.5255,0.14274773,0.073821045,0.07785196,0.149,258.7076179,26.2384042,0.83,19.5533,0.1943,False,True,False,bulk_1.0.0,0.0,9.6014574341501e+17,0.9999995,634120234.0,t17_f5_c3
65,ztf,58691.2275231001,937227523415010006,1,937227523415,20.764664,-1,937,0.03969017,20.004042,19.824522,19.8538,0.18179663,0.15122908,0.15409128,0.163,258.7075963,26.2383904,0.9185714,19.8883,0.2145,False,True,False,bulk_1.0.0,0.0,9.6014574341501e+17,0.9999993,634120134.0,t17_f5_c3
66,ztf,58694.208726900164,940208723415010008,2,940208723415,20.565804,-1,940,0.040814646,19.461065,18.906214,19.2488,0.1459563,0.08372972,0.08755525,0.1348,258.7075797,26.2384106,0.7614286,19.3946,0.1964,False,True,False,bulk_1.0.0,0.0,9.6014574341501e+17,0.99999917,634120234.0,t17_f5_c3
67,ztf,58694.227812500205,940227813415010014,1,940227813415,20.753103,-1,940,0.06019523,19.859463,19.964214,19.9226,0.17781886,0.19292212,0.19582973,0.1767,258.7076013,26.2383966,0.89428574,20.002,0.2422,False,True,False,bulk_1.0.0,0.0,9.6014574341501e+17,0.9999999,634120134.0,t17_f5_c3
68,ztf,58697.168032399844,943168033415010012,2,943168033415,20.656544,-1,943,0.08240721,19.388536,18.952168,19.4792,0.12172983,0.07693948,0.08144214,0.1498,258.7075683,26.2383879,0.8971428,19.7258,0.2392,False,True,False,bulk_1.0.0,0.0,9.6014574341501e+17,0.99999976,634120234.0,t17_f5_c3
69,ztf,58697.206967600156,943206963415010009,1,943206963415,20.702915,-1,943,0.04775404,19.727797,20.13048,19.62,0.16724187,0.23914751,0.24233642,0.1421,258.7075706,26.2383891,0.79142857,19.6947,0.1943,False,True,False,bulk_1.0.0,0.0,9.6014574341501e+17,1.0,634120134.0,t17_f5_c3
70,ztf,58700.174016200006,946174013415010013,2,946174013415,20.642149,-1,946,0.031276368,19.18121,19.116892,19.2007,0.09414905,0.08311282,0.088733815,0.117,258.7075768,26.2383987,0.95714283,19.3348,0.1684,False,True,False,bulk_1.0.0,0.0,9.6014574341501e+17,1.0,634120234.0,t17_f5_c3
71,ztf,58705.25407409994,951254073415010003,1,951254073415,19.9488,-1,951,0.169875,19.6591,20.238434,19.4356,0.21878,0.37050855,0.37302786,0.2468,258.7076284,26.2384168,0.898571,19.3773,0.3004,False,True,False,bulk_1.0.0,0.0,9.6014574341501e+17,,,t17_f5_c3
72,ztf,58708.17195599992,954171953415010002,1,954171953415,19.857523,-1,954,0.052418057,19.45199,20.720163,19.2983,0.17992705,0.5746379,0.578583,0.2388,258.707593,26.2383905,0.9042857,19.3161,0.3116,False,True,False,bulk_1.0.0,0.0,9.8313038341501e+17,0.99998164,634120134.0,t17_f5_c3
73,ztf,58711.24021989992,957240213415010000,1,957240213415,19.7369,-1,957,0.215299,19.6611,20.235031,19.4721,0.219693,0.37021932,0.3727249,0.3113,258.7076075,26.2383411,0.822857,19.5609,0.4339,False,True,False,bulk_1.0.0,0.0,9.8313038341501e+17,,,t17_f5_c3
74,ztf,58711.284317099955,957284313415010007,2,957284313415,19.653065,-1,957,0.042243257,19.064516,19.239693,19.1657,0.13758416,0.15788344,0.16167349,0.2442,258.7075879,26.2383881,0.98142856,19.1028,0.2957,False,True,False,bulk_1.0.0,0.0,9.8313038341501e+17,0.9999995,634120234.0,t17_f5_c3
75,ztf,58714.145740699954,960145743415010003,2,960145743415,20.29909,-1,960,0.05099504,18.977724,19.351425,18.8734,0.13253456,0.18296412,0.18698606,0.1236,258.707601,26.2384062,0.68,18.861,0.1561,False,True,False,bulk_1.0.0,0.0,9.8313038341501e+17,0.99964035,634120234.0,t17_f5_c3
76,ztf,58718.17532410007,964175323415010008,1,964175323415,20.662775,-1,964,0.086738005,19.51635,20.535797,19.5859,0.18386614,0.46674058,0.4701981,0.1394,258.7075858,26.2383724,0.8642857,19.6321,0.1856,False,True,False,bulk_1.0.0,0.0,9.8313038341501e+17,0.9999999,634120134.0,t17_f5_c3
77,ztf,58724.16432869993,970164323415010007,2,970164323415,20.68368,-1,970,0.03130978,18.948158,19.394556,18.9851,0.10513806,0.15344323,0.15860575,0.0947,258.7075815,26.2383944,0.8585714,19.0805,0.1316,False,True,False,bulk_1.0.0,0.0,9.8313038341501e+17,1.0,634120234.0,t17_f5_c3
78,ztf,58724.184652800206,970184653415010007,1,970184653415,20.653242,-1,970,0.030465147,19.451277,20.72246,19.422,0.16144934,0.5161999,0.5206066,0.1253,258.7075829,26.2384039,0.79142857,19.4292,0.161,False,True,False,bulk_1.0.0,0.0,9.8313038341501e+17,1.0,634120134.0,t17_f5_c3
79,ztf,58727.15107640019,973151073415010007,1,973151073415,20.559277,-1,973,0.0904944,19.41267,20.857218,19.4206,0.13401687,0.50115657,0.5069655,0.1288,258.7076081,26.2383847,0.95,19.6241,0.1986,False,True,False,bulk_1.0.0,0.0,9.8313038341501e+17,1.0,634120134.0,t17_f5_c3
80,ztf,58734.144594899844,980144593415010005,2,980144593415,20.064354,-1,980,0.07961096,18.896181,19.477999,18.9301,0.10814439,0.179658,0.18481238,0.1402,258.707586,26.2383757,0.96428573,18.8953,0.1737,False,True,False,bulk_1.0.0,0.0,9.8313038341501e+17,1.0,634120234.0,t17_f5_c3
81,ztf,58734.18621530011,980186213415010002,1,980186213415,19.758242,-1,980,0.04249203,19.414429,20.850592,19.4441,0.19607458,0.7320734,0.736014,0.2475,258.7075767,26.2383864,0.96,19.5234,0.3418,False,True,False,bulk_1.0.0,0.0,9.8313038341501e+17,0.9999999,634120134.0,t17_f5_c3
82,ztf,58737.130381899886,983130383415010003,1,983130383415,19.819841,-1,983,0.2949596,19.362434,21.071545,19.2506,0.17509688,0.8399709,0.84512854,0.2235,258.7076009,26.2383161,0.9442857,19.4198,0.3355,False,True,False,bulk_1.0.0,0.0,9.8318682341501e+17,0.99999905,634120134.0,t17_f5_c3
83,ztf,58737.186828699894,983186823415010007,2,983186823415,19.64355,-1,983,0.1474184,18.90401,19.464748,18.7865,0.121567056,0.19920652,0.20375611,0.1615,258.7076258,26.2383785,0.97571427,18.9932,0.2507,False,True,False,bulk_1.0.0,0.0,1.00712001341501e+18,1.0,634120234.0,t17_f5_c3
84,ztf,58740.12159720017,986121593415010006,1,986121593415,19.4908,-1,986,0.23216,19.405,20.88673,19.1797,0.282489,1.1030433,1.1058426,0.2713,258.7076358,26.2383437,0.894286,18.8667,0.2613,False,True,False,bulk_1.0.0,0.0,1.00712001341501e+18,,,t17_f5_c3
85,ztf,58740.26307869982,986263073415010010,2,986263073415,19.054335,-1,986,0.13587141,19.001257,19.319067,18.9426,0.21015388,0.27911875,0.2816187,0.3182,258.7075482,26.2383857,0.8385714,18.8696,0.3824,False,True,False,bulk_1.0.0,0.0,1.00712001341501e+18,0.99999976,634120234.0,t17_f5_c3
86,ztf,58743.12045140006,989120453415010003,1,989120453415,20.200003,-1,989,0.16908966,19.367008,21.049736,18.9973,0.14994498,0.70042026,0.70635504,0.1276,258.7076331,26.2383809,0.8471429,18.8896,0.1481,False,True,False,bulk_1.0.0,0.0,1.00712001341501e+18,0.9999955,634120134.0,t17_f5_c3
87,ztf,58747.13054399984,993130543415010005,1,993130543415,20.47857,-1,993,0.07795272,19.394384,20.929317,19.4024,0.13900429,0.5655988,0.57148045,0.142,258.7076028,26.2383937,0.93857145,19.3682,0.1761,False,True,False,bulk_1.0.0,0.0,1.00712001341501e+18,1.0,634120134.0,t17_f5_c3
