,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase
0,ztf,59262.32934030006,1508329343115015020,1,1508329343115,20.526056,1,1508,1.3116213,20.403439,20.031704,20.4553,0.21618433,0.15080048,0.15350768,0.3138,148.4781924,2.9643973,0.7228571,t17_f5_c3,0.99866587,20.3543,0.3671,468120131.0,True,True,False,correction_0.0.1,0.0
1,ztf,59266.2786921002,1512278693115015009,1,1512278693115,19.6597,1,1512,1.82046,20.0132,,20.6309,0.29655,,,0.6107,148.478238,2.9642397,0.338571,t17_f5_c3,,20.6134,0.7727,,False,False,True,correction_0.0.1,0.0
2,ztf,59268.22601850005,1514226013115015008,1,1514226013115,19.765,1,1514,1.72927,20.077,,20.0462,0.247839,,,0.4998,148.478299,2.9643431,0.288571,t17_f5_c3,,19.6602,0.45,,False,False,True,correction_0.0.1,0.0
3,ztf,59270.323333300184,1516323333115015009,2,1516323333115,19.317,1,1516,1.70118,19.9337,,19.4237,0.324198,,,0.4257,148.4782764,2.9644041,0.295714,t17_f5_c3,,18.9959,0.369,,False,False,False,correction_0.0.1,0.0
4,ztf,59275.31876160018,1521318763115015013,2,1521318763115,19.8608,1,1521,1.67034,19.9441,,19.8589,0.229188,,,0.3917,148.4782755,2.9643713,0.602857,t17_f5_c3,,19.7549,0.4575,,False,False,False,correction_0.0.1,0.0
5,ztf,59278.25893520005,1524258933115015016,1,1524258933115,20.246195,1,1524,1.4395787,19.991129,,20.1742,0.17847122,,,0.2881,148.4782627,2.9644385,0.6242857,t17_f5_c3,0.99453706,20.2853,0.4093,468120131.0,True,False,True,correction_0.0.1,0.0
6,ztf,59278.28241899982,1524282413115015013,2,1524282413115,20.1,1,1524,1.24023,20.3193,19.751549,20.5262,0.271853,0.1535641,0.16115135,0.4405,148.4781578,2.9643395,0.484286,t17_f5_c3,,20.0538,0.3669,,False,True,True,correction_0.0.1,0.0
7,ztf,59281.2467939998,1527246793115015020,2,1527246793115,20.4771,1,1527,1.5045,20.3055,,20.7364,0.217414,,,0.4368,148.4782342,2.9643371,0.597143,t17_f5_c3,,20.9744,0.6982,,False,False,False,correction_0.0.1,0.0
8,ztf,59281.31648149993,1527316483115015015,1,1527316483115,20.592527,1,1527,1.5948085,19.953396,,19.71,0.17470232,,,0.1447,148.4782052,2.9642954,0.43142858,t17_f5_c3,0.9999565,19.7916,0.1992,468120131.0,True,False,True,correction_0.0.1,0.0
