,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,drb,rfid
0,ztf,59462.351041700225,1708351042815015027,1,1708351042815,20.6095,1,1708,9.00551,20.9328,20.9964,0.258708,0.5042,10.0279295,3.8594502,0.268571,t17_f5_c3,20.5061,0.4129,False,False,False,correction_1.0.6,0.0,1.710379802815015e+18,,,,,
1,ztf,59464.37980319979,1710379802815015036,2,1710379802815,20.772327,1,1710,0.64081246,20.788439,20.6844,0.21460076,0.4075,10.0278711,3.8594977,0.52,t17_f5_c3,20.7084,0.535,True,True,False,correction_1.0.6,0.0,,20.638226,0.18473758,0.1868726,0.9996637,448120228.0
2,ztf,59464.37980319979,1710379802815025036,2,1710379802815,20.7723,1,1710,0.640812,20.7884,20.6844,0.214601,0.4075,10.0278711,3.8594977,0.52,t17_f5_c3,20.7084,0.535,False,True,False,correction_1.0.6,0.0,1.7143593928150152e+18,20.638191,0.18473877,0.18687366,,
3,ztf,59464.427511599846,1710427512815025022,1,1710427512815,20.655,1,1710,9.23222,20.5788,20.4365,0.175215,0.3113,10.0278708,3.8595245,0.732857,t17_f5_c3,20.5513,0.4436,False,False,False,correction_1.0.6,0.0,1.7143593928150152e+18,,,,,
4,ztf,59464.427511599846,1710427512815015022,1,1710427512815,20.654991,1,1710,9.232219,20.578827,20.4365,0.17521514,0.3113,10.0278708,3.8595245,0.73285717,t17_f5_c3,20.5513,0.4436,True,False,False,correction_1.0.6,0.0,,,,,0.99725753,448120128.0
5,ztf,59466.39086809987,1712390862815015036,2,1712390862815,20.60459,1,1712,0.6996014,20.453964,20.5688,0.2018623,0.3955,10.0279728,3.8595315,0.75857145,t17_f5_c3,20.7348,0.5913,True,True,False,correction_1.0.6,0.0,,20.341597,0.18074898,0.18201537,0.9953193,448120228.0
6,ztf,59466.41431709984,1712414312815015037,1,1712414312815,20.816664,1,1712,9.198993,20.212198,20.2272,0.14348032,0.2431,10.0279638,3.8594952,0.73714286,t17_f5_c3,20.1628,0.2936,True,False,False,correction_1.0.6,0.0,,,,,0.99986553,448120128.0
7,ztf,59468.35939810006,1714359392815015056,2,1714359392815,20.673635,1,1714,0.5771826,20.370132,20.4494,0.18234216,0.3491,10.0279332,3.859541,0.5871429,t17_f5_c3,20.1577,0.3427,True,True,False,correction_1.0.6,0.0,,20.265726,0.16441403,0.16562444,0.99880826,448120228.0
8,ztf,59468.42483799998,1714424832815015029,1,1714424832815,20.7802,1,1714,9.159064,20.172886,20.3996,0.12745325,0.2972,10.0279186,3.8594938,0.75,t17_f5_c3,20.1367,0.2994,True,False,False,correction_1.0.6,0.0,,,,,0.9998153,448120128.0
9,ztf,59472.39412039984,1718394122815015025,2,1718394122815,20.4612,1,1718,0.645377,20.0804,19.6369,0.148981,0.1811,10.0279249,3.8595149,0.434286,t17_f5_c3,19.5954,0.2233,False,True,False,correction_1.0.6,0.0,1.718415302815015e+18,19.999563,0.13740413,0.13829155,,
10,ztf,59472.41530090012,1718415302815015013,1,1718415302815,20.530111,1,1718,9.228427,20.02379,20.0695,0.14615008,0.2056,10.0279026,3.8595169,0.7557143,t17_f5_c3,20.1107,0.2732,True,False,False,correction_1.0.6,0.0,,,,,0.9999587,448120128.0
11,ztf,59474.30903939996,1720309032815015022,2,1720309032815,19.985,1,1720,0.575473,20.0835,19.6358,0.235521,0.3059,10.0279039,3.8595266,0.425714,t17_f5_c3,19.5759,0.3718,False,True,False,correction_1.0.6,0.0,1.720382452815015e+18,20.00244,0.21801406,0.21857743,,
12,ztf,59474.38245370006,1720382452815015020,1,1720382452815,20.069834,1,1720,9.20118,19.796324,20.1393,0.15726626,0.4168,10.0278724,3.8595153,0.7457143,t17_f5_c3,19.8807,0.4217,True,False,False,correction_1.0.6,0.0,,,,,0.99978524,448120128.0
13,ztf,59483.29027780006,1729290272815015014,1,1729290272815,19.6412,1,1729,9.43038,20.218,19.6982,0.327592,0.4176,10.027945,3.8595662,0.202857,t17_f5_c3,19.4012,0.4082,False,False,False,correction_1.0.6,0.0,1.729345042815015e+18,,,,,
14,ztf,59483.345046299975,1729345042815015018,2,1729345042815,19.957447,1,1729,0.5433229,20.028566,20.0866,0.18486886,0.5325,10.0278853,3.8595293,0.66,t17_f5_c3,19.779,0.515,True,True,False,correction_1.0.6,0.0,,19.951366,0.17152902,0.17218037,0.99695706,448120228.0
15,ztf,59488.27398149995,1734273982815015032,1,1734273982815,20.589949,1,1734,9.240882,20.500725,20.1538,0.19455226,0.2566,10.0278443,3.859532,0.57714283,t17_f5_c3,20.2469,0.3582,True,False,False,correction_1.0.6,0.0,,,,,0.99968493,448120128.0
16,ztf,59488.33218749985,1734332182815015034,2,1734332182815,20.481659,1,1734,0.70413667,19.99241,19.8344,0.12642466,0.2278,10.0279293,3.8594985,0.7771429,t17_f5_c3,19.5834,0.2322,True,True,False,correction_1.0.6,0.0,,19.917654,0.11711798,0.11801278,0.9985826,448120228.0
