,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,drb,rfid
0,ztf,58754.23071759986,1000230710815015000,1,1000230710815,20.5835,1,1000,1.76153,20.7598,20.6016,0.264933,0.3216,273.0009048,60.0380758,0.507143,t17_f5_c3,20.3659,0.3312,False,False,False,bulk_1.0.0,0.0,1005244840815015002,,,,,
1,ztf,58754.26846060017,1000268460815015000,1,1000268460815,20.5193,1,1000,1.4565,20.9659,21.2346,0.388251,0.631,273.0007604,60.0381423,0.391429,t17_f5_c3,21.4007,0.9421,False,False,False,bulk_1.0.0,0.0,1005244840815015002,,,,,
2,ztf,58757.19945599977,1003199450815015002,1,1003199450815,20.4864,1,1003,1.48954,20.2323,20.2654,0.192344,0.2939,273.000787,60.0382398,0.882857,t17_f5_c3,20.4802,0.458,False,False,False,bulk_1.0.0,0.0,1005244840815015002,,,,,
3,ztf,58757.200358800124,1003200350815015000,1,1003200350815,20.4072,1,1003,1.24493,20.3538,20.5233,0.241052,0.3753,273.000664,60.0382066,0.841429,t17_f5_c3,20.2496,0.3739,False,True,True,bulk_1.0.0,0.0,1005244840815015002,19.973175,0.16752757,0.16976987,,
4,ztf,58758.13765050005,1004137650815015001,1,1004137650815,20.6323,1,1004,1.17894,20.2201,20.1894,0.208332,0.263,273.0006146,60.0382054,0.802857,t17_f5_c3,20.3736,0.3983,False,True,True,bulk_1.0.0,0.0,1005244840815015002,19.877327,0.14983031,0.151931,,
5,ztf,58758.16222220007,1004162220815015001,2,1004162220815,20.2675,1,1004,1.33432,20.111,19.448,0.24469,0.1789,273.0006291,60.038196,0.165714,t17_f5_c3,19.293,0.1986,False,True,False,bulk_1.0.0,0.0,1012140350815015000,19.690222,0.16392027,0.16607516,,
6,ztf,58758.19854169991,1004198540815015000,1,1004198540815,20.2565,1,1004,1.62715,20.2117,20.2179,0.249208,0.3071,273.0008652,60.0382126,0.705714,t17_f5_c3,19.9765,0.3155,False,False,False,bulk_1.0.0,0.0,1012140350815015000,,,,,
7,ztf,58758.26707179984,1004267070815015005,3,1004267070815,19.558,1,1004,1.56577,20.2203,19.6893,0.2914,0.451,273.0005598,60.0380853,0.318571,t17_f5_c3,19.4156,0.4498,False,False,False,bulk_1.0.0,0.0,1005244840815015002,,,,,
8,ztf,58759.18684029998,1005186840815015004,2,1005186840815,20.344648,1,1005,1.2684516,20.214762,20.0426,0.21283078,0.3077,273.0005655,60.0381555,0.46285716,t17_f5_c3,20.4803,0.5896,False,True,False,bulk_1.0.0,0.0,1012140350815015000,19.759552,0.13702568,0.13994288,0.9978319,826120208.0
9,ztf,58759.22416670015,1005224160815015006,2,1005224160815,20.3343,1,1005,1.29817,20.2835,20.2626,0.231687,0.3862,273.0006115,60.0382053,0.412857,t17_f5_c3,20.4908,0.611,False,True,False,bulk_1.0.0,0.0,1005244840815015002,19.804258,0.14603262,0.14900622,,
10,ztf,58759.23513890011,1005235130815015000,1,1005235130815,19.6717,1,1005,1.61706,19.9997,20.1077,0.232781,0.2905,273.000866,60.0382112,0.461429,t17_f5_c3,20.288,0.439,False,False,False,bulk_1.0.0,0.0,1005244840815015002,,,,,
11,ztf,58759.24484949978,1005244840815015002,1,1005244840815,20.215885,1,1005,1.5779369,19.88492,20.182,0.16142447,0.3321,273.0008407,60.0381787,0.8642857,t17_f5_c3,20.238,0.4477,False,False,False,bulk_1.0.0,0.0,1006241670815015001,,,,0.999984,826120108.0
12,ztf,58759.260300899856,1005260300815015004,1,1005260300815,20.1955,1,1005,1.17365,19.9801,20.058,0.226852,0.3091,273.0006122,60.0382498,0.868571,t17_f5_c3,20.1151,0.4174,False,True,True,bulk_1.0.0,0.0,1006241670815015001,19.697245,0.17351755,0.1748236,,
13,ztf,58760.138425900135,1006138420815015001,1,1006138420815,20.4528,1,1006,1.15266,19.8747,19.8922,0.146006,0.2296,273.0006049,60.0382033,0.857143,t17_f5_c3,19.6979,0.2461,False,True,True,bulk_1.0.0,0.0,1006241670815015001,19.61513,0.11324505,0.11495879,,
14,ztf,58760.154675900005,1006154670815015003,2,1006154670815,20.426998,1,1006,1.2994639,20.131313,20.0733,0.16784348,0.3119,273.0006175,60.0382045,0.56,t17_f5_c3,20.1999,0.4488,False,True,False,bulk_1.0.0,0.0,1012140350815015000,19.703966,0.10996339,0.113231115,0.99991417,826120208.0
15,ztf,58760.18292819988,1006182920815015000,1,1006182920815,20.397577,1,1006,1.1910955,19.802174,19.5549,0.18223137,0.1761,273.0006229,60.038236,0.7542857,t17_f5_c3,19.678,0.2521,False,True,True,bulk_1.0.0,0.0,1012140350815015000,19.557625,0.14426595,0.14548004,0.99999917,826120108.0
16,ztf,58760.21130790003,1006211300815015001,2,1006211300815,20.1124,1,1006,1.61479,20.2269,20.217,0.241464,0.4151,273.0008028,60.0382275,0.577143,t17_f5_c3,20.3652,0.6098,False,False,True,bulk_1.0.0,0.0,1006241670815015001,,,,,
17,ztf,58760.22100690007,1006221000815015001,2,1006221000815,20.15,1,1006,1.11895,20.0206,20.0887,0.229749,0.3651,273.0004819,60.0381626,0.595714,t17_f5_c3,20.1535,0.4967,False,True,False,bulk_1.0.0,0.0,1006241670815015001,19.628052,0.15804867,0.16004232,,
18,ztf,58760.23196760006,1006231960815015000,1,1006231960815,19.9069,1,1006,1.71113,20.2133,20.1614,0.234542,0.3183,273.0009041,60.0381331,0.531429,t17_f5_c3,20.0126,0.356,False,False,False,bulk_1.0.0,0.0,1006241670815015001,,,,,
