,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase
0,ztf,59248.3495139,1494349513515015014,1,1494349513515,19.804104,1,1494,1.3804944,18.459614,17.438524,18.3655,0.08987934,0.024636572,0.035093307,0.0884,121.1348567,-9.6191985,0.81714284,t17_f5_c3,0.9999989,18.3259,0.108,361120135.0,True,True,False,correction_0.0.1,0.0
1,ztf,59250.25383100007,1496253833515015012,1,1496253833515,19.916468,1,1496,1.4490771,18.245575,,18.3011,0.08487186,,,0.0597,121.1348167,-9.619213,0.54285717,t17_f5_c3,0.999736,18.2358,0.0704,361120135.0,True,False,True,correction_0.0.1,0.0
2,ztf,59250.3290856001,1496329083515015014,2,1496329083515,19.994604,1,1496,1.7463986,18.418299,,18.4473,0.09462287,,,0.0817,121.134867,-9.6192677,0.7228571,t17_f5_c3,0.9999631,18.4396,0.1008,361120235.0,True,False,False,correction_0.0.1,0.0
3,ztf,59252.2117130002,1498211713515015032,2,1498211713515,20.357801,1,1498,1.5852695,18.428102,,18.3859,0.09493746,,,0.069,121.1348328,-9.619223,0.8042857,t17_f5_c3,0.99999785,18.4062,0.0862,361120235.0,True,False,False,correction_0.0.1,0.0
4,ztf,59252.27018520003,1498270183515015018,1,1498270183515,20.478184,1,1498,1.4505103,18.338976,,18.4052,0.07966164,,,0.0576,121.1348084,-9.6192102,0.8485714,t17_f5_c3,0.999979,18.3807,0.0697,361120135.0,True,False,True,correction_0.0.1,0.0
5,ztf,59254.274120400194,1500274123515015043,1,1500274123515,20.556213,1,1500,1.4087787,18.358475,,18.3568,0.061343458,,,0.052,121.1348095,-9.6191967,0.74285716,t17_f5_c3,0.99985605,18.3398,0.063,361120135.0,True,False,True,correction_0.0.1,0.0
6,ztf,59256.23296299996,1502232963515015085,2,1502232963515,20.40122,1,1502,1.4714535,18.465237,,18.5603,0.0694478,,,0.079,121.1348602,-9.6191911,0.82,t17_f5_c3,0.9999996,18.5316,0.094,361120235.0,True,False,False,correction_0.0.1,0.0
7,ztf,59256.273668999784,1502273663515015014,1,1502273663515,20.416128,1,1502,1.3873001,18.499016,17.45374,18.4964,0.09728922,0.027161762,0.037149608,0.0656,121.134795,-9.6191848,0.85142857,t17_f5_c3,0.99925804,18.4907,0.0811,361120135.0,True,True,False,correction_0.0.1,0.0
8,ztf,59260.25201389985,1506252013515015008,2,1506252013515,19.860416,1,1506,1.689186,18.802654,,18.8178,0.12596172,,,0.1312,121.1347123,-9.6192302,0.75857145,t17_f5_c3,0.99999976,18.6984,0.1474,361120235.0,True,False,False,correction_0.0.1,0.0
9,ztf,59260.27370369993,1506273703515015007,1,1506273703515,19.640516,1,1506,1.4198462,18.729778,,18.8472,0.120173976,,,0.14,121.1348122,-9.6192039,0.6757143,t17_f5_c3,0.999992,18.8676,0.1809,361120135.0,True,False,True,correction_0.0.1,0.0
10,ztf,59263.212314799894,1509212313515015046,2,1509212313515,19.2744,1,1509,1.49203,18.7739,,18.8941,0.221608,,,0.1344,121.1348388,-9.6191987,0.44,t17_f5_c3,,18.8673,0.165,,False,False,False,correction_0.0.1,0.0
11,ztf,59263.252777799964,1509252773515015012,1,1509252773515,19.3501,1,1509,1.7187,19.1079,,19.0592,0.245124,,,0.1341,121.1347506,-9.6192695,0.315714,t17_f5_c3,,19.0692,0.1716,,False,False,True,correction_0.0.1,0.0
12,ztf,59265.20623840019,1511206233515015013,1,1511206233515,20.015106,1,1511,1.529938,19.195913,,19.3911,0.148912,,,0.2021,121.1348306,-9.619239,0.82285714,t17_f5_c3,0.9995574,19.3195,0.2402,361120135.0,True,False,True,correction_0.0.1,0.0
13,ztf,59265.231354199816,1511231353515015023,2,1511231353515,20.178375,1,1511,1.5374388,19.15892,,19.4047,0.13713846,,,0.1974,121.1348631,-9.6192136,0.79,t17_f5_c3,0.9999958,19.2028,0.2044,361120235.0,True,False,False,correction_0.0.1,0.0
14,ztf,59267.231944399886,1513231943515015008,1,1513231943515,19.519238,1,1513,1.0059873,19.37617,17.7119,19.1701,0.190914,0.025803419,0.041222133,0.2279,121.1347781,-9.6190712,0.60142857,t17_f5_c3,0.99832994,19.2222,0.3053,361120135.0,True,True,False,correction_0.0.1,0.0
