,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid
0,ztf,59630.448611100204,1876448612215015002,1,1876448612215,19.6776,1,1876,3.56089,20.2077,19.7091,0.300717,0.3987,279.2118947,74.7253351,0.23,t17_f5_c3,19.6363,0.4788,False,False,False,correction_1.0.6,0.0,1.883487412215015e+18,,
1,ztf,59637.487418999895,1883487412215015008,1,1883487412215,19.781673,1,1883,3.5366657,19.426134,19.4277,0.13392524,0.2477,279.2118834,74.7253601,0.7942857,t17_f5_c3,19.3432,0.2936,True,False,False,correction_1.0.6,0.0,,0.9999912,865120122.0
2,ztf,59639.43097219989,1885430972215015005,1,1885430972215,19.806627,1,1885,3.3257425,19.437254,19.4421,0.16658911,0.1725,279.2116539,74.7253652,0.5257143,t17_f5_c3,19.3936,0.2111,True,False,False,correction_1.0.6,0.0,,0.9982261,865120122.0
3,ztf,59641.471226899885,1887471222215015013,1,1887471222215,20.445997,1,1887,3.6697092,19.521858,19.6573,0.12827632,0.183,279.212076,74.7253985,0.8857143,t17_f5_c3,19.7713,0.2594,True,False,False,correction_1.0.6,0.0,,0.9999981,865120122.0
