,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,drb,rfid
0,ztf,59112.30024310015,1358300241915015011,1,1358300241915,20.608,1,1358,1.60333,20.6685,19.7787,0.28637,0.1944,5.1286793,-18.6007022,0.327143,t17_f5_c3,19.9794,0.2975,False,False,False,bulk_1.0.0,0.0,1382294941915015013,,,,,
1,ztf,59112.31424769992,1358314243015015013,1,1358314243015,20.5967,1,1358,0.959986,20.9177,20.2228,0.35304,0.3,5.1288521,-18.6007189,0.411429,t17_f5_c3,20.4082,0.4539,False,True,True,bulk_1.0.0,0.0,1382294941915015013,19.604364,0.08910708,0.10531497,,
2,ztf,59113.31420140015,1359314203015015011,2,1359314203015,20.0659,1,1359,1.44433,20.4143,20.3619,0.284954,0.5009,5.128688,-18.6007295,0.862857,t17_f5_c3,20.3881,0.6549,False,False,False,bulk_1.0.0,0.0,1382294941915015013,,,,,
3,ztf,59113.38723379979,1359387233015015005,1,1359387233015,20.2634,1,1359,1.03839,20.5437,20.2715,0.325279,0.3824,5.1288529,-18.6007541,0.641429,t17_f5_c3,20.1479,0.4371,False,True,True,bulk_1.0.0,0.0,1382294941915015013,19.47873,0.11125455,0.121974215,,
4,ztf,59114.31449070014,1360314493015015008,1,1360314493015,20.1696,1,1360,1.19596,20.6739,21.5302,0.405603,1.0836,5.1287919,-18.6007534,0.731429,t17_f5_c3,21.6597,1.5638,False,True,True,bulk_1.0.0,0.0,1382294941915015013,19.525742,0.13084272,0.14087623,,
5,ztf,59114.3354282002,1360335421915015005,1,1360335421915,20.3036,1,1360,1.8053,20.5115,20.2173,0.34362,0.3225,5.1287342,-18.6008976,0.488571,t17_f5_c3,19.9322,0.3171,False,False,False,bulk_1.0.0,0.0,1382294941915015013,,,,,
6,ztf,59115.31370369997,1361313703015015010,2,1361313703015,19.937,1,1361,1.68753,20.1829,20.1051,0.252959,0.364,5.1286194,-18.6007479,0.747143,t17_f5_c3,20.0647,0.4476,False,False,False,bulk_1.0.0,0.0,1382294941915015013,,,,,
7,ztf,59116.29254630022,1362292543015015015,1,1362292543015,20.3598,1,1362,0.834035,20.229,20.1381,0.231581,0.3207,5.1289268,-18.6007405,0.731429,t17_f5_c3,19.9401,0.3418,False,True,True,bulk_1.0.0,0.0,1382294941915015013,19.349808,0.09298702,0.10304473,,
8,ztf,59116.33418980008,1362334183015015014,2,1362334183015,20.268871,1,1362,1.318578,20.060247,19.8111,0.1705211,0.2808,5.1287777,-18.6007958,0.94714284,t17_f5_c3,19.9118,0.3921,False,True,True,bulk_1.0.0,0.0,1382294941915015013,18.53445,100.0,0.041827217,0.9999865,295120230.0
9,ztf,59117.3135532001,1363313551915015023,1,1363313551915,20.486586,1,1363,1.3299968,20.283745,19.9951,0.20314617,0.248,5.1287781,-18.6007251,0.77,t17_f5_c3,19.8172,0.2691,False,True,True,bulk_1.0.0,0.0,1382294941915015013,19.332386,0.06892066,0.084579445,0.99991405,294120119.0
10,ztf,59117.352812500205,1363352813015015022,2,1363352813015,20.520115,1,1363,1.2421288,20.121168,19.9547,0.20853408,0.2639,5.1287821,-18.6007666,0.80714285,t17_f5_c3,19.8107,0.2938,False,True,True,bulk_1.0.0,0.0,1382294941915015013,18.54908,100.0,0.04901642,0.9992418,295120230.0
11,ztf,59126.31241900008,1372312411915015015,2,1372312411915,19.3957,1,1372,1.2262,19.6013,19.1708,0.236501,0.3461,5.1288112,-18.600794,0.642857,t17_f5_c3,19.5265,0.616,False,True,True,bulk_1.0.0,0.0,1382294941915015013,18.400665,0.051567372,0.078267165,,
12,ztf,59128.254467600025,1374254463015015015,2,1374254463015,19.667,1,1374,1.43251,19.7811,19.3865,0.223359,0.3435,5.1287386,-18.6008001,0.821429,t17_f5_c3,19.4412,0.4629,False,False,False,bulk_1.0.0,0.0,1382294941915015013,,,,,
13,ztf,59128.2738194,1374273811915015002,1,1374273811915,19.4672,1,1374,0.864707,19.6768,19.577,0.277279,0.4411,5.1289366,-18.6007153,0.737143,t17_f5_c3,19.316,0.4454,False,True,True,bulk_1.0.0,0.0,1382294941915015013,19.037695,0.14930667,0.15391302,,
14,ztf,59130.252777799964,1376252771915015015,2,1376252771915,20.349403,1,1376,1.2568446,19.711693,19.9795,0.13574965,0.3121,5.1287645,-18.6007475,0.9285714,t17_f5_c3,20.2589,0.5139,False,True,True,bulk_1.0.0,0.0,1382294941915015013,18.43597,100.0,0.04192278,0.9999976,294120219.0
15,ztf,59130.254189800005,1376254183015015014,2,1376254183015,20.200626,1,1376,1.4326683,19.649517,19.2582,0.14412549,0.171,5.128786,-18.6008506,0.87857145,t17_f5_c3,19.3896,0.2455,False,False,False,bulk_1.0.0,0.0,1382294941915015013,,,,0.99996144,295120230.0
16,ztf,59134.29406249989,1380294061915015005,2,1380294061915,20.084618,1,1380,1.1894809,19.847567,19.8496,0.20719486,0.2949,5.1287965,-18.6007594,0.8371429,t17_f5_c3,20.1105,0.4778,False,True,True,bulk_1.0.0,0.0,1382294941915015013,18.476147,100.0,0.05858834,0.9996306,294120219.0
17,ztf,59135.250127300154,1381250123015015018,1,1381250123015,20.495914,1,1381,1.3829498,19.934021,20.2113,0.18342805,0.3096,5.1287881,-18.6008288,0.8857143,t17_f5_c3,19.8229,0.2768,False,True,True,bulk_1.0.0,0.0,1382294941915015013,19.208588,0.085572645,0.094035625,0.9999174,295120130.0
18,ztf,59135.252499999944,1381252503015015011,2,1381252503015,20.27073,1,1381,1.2966832,19.636753,19.6356,0.13222778,0.2322,5.1287609,-18.6007641,0.96,t17_f5_c3,19.5,0.261,False,True,True,bulk_1.0.0,0.0,1382294941915015013,18.414299,100.0,0.042888526,0.9999995,295120230.0
19,ztf,59136.23254630016,1382232541915015008,1,1382232541915,20.53371,1,1382,1.594416,20.19763,19.8615,0.20360817,0.2163,5.1287281,-18.6007922,0.64285713,t17_f5_c3,19.6753,0.2327,False,False,False,bulk_1.0.0,0.0,1382294941915015013,,,,0.99764514,294120119.0
20,ztf,59136.29494210007,1382294941915015013,2,1382294941915,20.266743,1,1382,1.1605933,19.820196,19.6435,0.1834524,0.2272,5.1287912,-18.6007378,0.89285713,t17_f5_c3,19.4838,0.2503,False,True,True,bulk_1.0.0,0.0,1383231283015015012,18.468338,100.0,0.052817747,0.99996424,294120219.0
21,ztf,59137.23128469987,1383231283015015012,1,1383231283015,19.983477,1,1383,1.0474021,20.04384,19.904,0.21454674,0.3605,5.1288523,-18.6007571,0.87142855,t17_f5_c3,20.1371,0.5715,False,True,True,bulk_1.0.0,0.0,1383335613015015009,19.263498,0.09618719,0.10456478,0.99995697,295120130.0
22,ztf,59137.33561340021,1383335613015015009,2,1383335613015,19.774792,1,1383,0.9614332,19.860144,20.5341,0.21221223,0.8291,5.1288022,-18.6006266,0.8357143,t17_f5_c3,20.4809,1.0112,True,True,True,bulk_1.0.0,0.0,0,18.481848,100.0,0.0596282,0.9998098,295120230.0
