,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid
0,ztf,58494.49165510014,740491652715015021,1,740491652715,20.9911,1,740,0.341059,20.8095,18.68378,21.2217,0.247504,0.017806705,0.03493774,0.5325,178.9113165,53.681897,0.77,t15_f5_c3,21.0456,0.571,False,True,False,bulk_1.0.0,0.0,7.57455242715015e+17,,
1,ztf,58511.45524309995,757455242715015009,1,757455242715,20.688614,1,757,0.12410914,20.024796,18.532377,19.6866,0.18283862,0.038148355,0.0462488,0.1742,178.911474,53.6819047,0.83428574,t15_f5_c3,19.8439,0.2545,False,True,False,bulk_1.0.0,0.0,7.68444302715015e+17,0.0,789120127.0
2,ztf,58522.44430560013,768444302715015018,1,768444302715,20.835558,1,768,0.18848364,19.965393,18.517042,19.8013,0.14658524,0.02874824,0.038614422,0.1641,178.9115059,53.6818905,0.82,t15_f5_c3,19.6482,0.1797,True,True,False,bulk_1.0.0,0.0,0.0,0.0,789120127.0
3,ztf,58543.35045140004,789350452715015008,2,789350452715,20.463,1,789,0.214997,20.4412,18.04539,20.247,0.266012,100.0,0.02928037,0.333,178.9114473,53.6818451,0.767143,t15_f5_c3,20.3153,0.4456,False,True,False,bulk_1.0.0,0.0,8.18283622715015e+17,,
4,ztf,58556.36597219994,802365972715025020,1,802365972715,20.149801,1,802,0.26078832,19.397112,18.336254,19.525,0.206965,0.07478309,0.07790298,0.1394,178.9114155,53.6820073,0.3557143,t15_f5_c3,19.5468,0.1793,False,True,False,bulk_1.0.0,0.0,8.26290302715015e+17,0.0,789120127.0
5,ztf,58559.327395800035,805327392715015013,1,805327392715,19.712112,1,805,0.17929138,19.478008,18.366001,19.9203,0.17131881,0.0572824,0.06151804,0.3931,178.911504,53.6818967,0.7128571,t15_f5_c3,19.8393,0.4669,False,True,False,bulk_1.0.0,0.0,8.18283622715015e+17,0.0,789120127.0
6,ztf,58567.26508100005,813265082715015008,1,813265082715,20.611908,1,813,0.22876626,19.63484,18.419748,19.6451,0.15396817,0.044412855,0.050279867,0.1686,178.911489,53.68187,0.7785714,t15_f5_c3,19.5318,0.1922,False,True,False,bulk_1.0.0,0.0,8.18283622715015e+17,0.0,789120127.0
7,ztf,58572.28362269979,818283622715015016,2,818283622715,20.243227,1,818,0.29889387,20.115238,18.004328,20.1114,0.20885493,100.0,0.02988688,0.3878,178.9115383,53.6819477,0.85,t15_f5_c3,20.3039,0.5866,False,True,False,bulk_1.0.0,0.0,8.43264432715015e+17,0.0,789120227.0
8,ztf,58575.28225689987,821282252715015018,1,821282252715,20.962713,1,821,0.08512304,19.576813,18.400455,19.8972,0.08935842,0.019450873,0.030240752,0.1757,178.9114983,53.6819246,0.80857146,t15_f5_c3,19.9227,0.2264,False,True,False,bulk_1.0.0,0.0,8.43264432715015e+17,0.0,789120127.0
9,ztf,58580.269201400224,826269202715015010,1,826269202715,20.855013,1,826,0.08968286,19.626211,18.416924,19.686,0.14208697,0.040291615,0.04664862,0.1491,178.9114928,53.6819269,0.7985714,t15_f5_c3,19.8249,0.2128,False,True,False,bulk_1.0.0,0.0,8.43264432715015e+17,0.0,789120127.0
