,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase
0,ztf,59550.28331020009,1796283312615015020,1,1796283312615,20.084026,1,1796,2.208941,19.25946,19.2415,0.11476723,0.1925,115.5093116,17.6617163,0.9142857,t17_f5_c3,0.9999956,19.3167,0.2616,566120126,True,False,False,correction_1.0.6,0.0
1,ztf,59550.37900459999,1796379002615015012,2,1796379002615,20.560026,1,1796,2.5694401,19.461353,19.3568,0.12686367,0.1506,115.5092892,17.6616856,0.8457143,t17_f5_c3,0.99973613,19.3658,0.1893,566120226,True,False,False,correction_1.0.6,0.0
