,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase
0,ztf,59550.307152799796,1796307155115015013,1,1796307155115,20.636326,1,1796,2.0893588,19.999596,20.2696,0.16941597,0.2782,109.4976805,28.6044777,0.91571426,t17_f5_c3,0.99999785,20.4782,0.4283,614120151,True,False,False,correction_1.0.6,0.0
1,ztf,59550.37263889983,1796372635115015012,2,1796372635115,20.545961,1,1796,2.2927132,19.54337,19.5792,0.097433835,0.174,109.4976324,28.6044682,0.9442857,t17_f5_c3,0.99998796,19.4247,0.1898,614120251,True,False,False,correction_1.0.6,0.0
