,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext
0,ztf,58323.42550930008,569425505415015004,1,569425505415,20.49281,1,569,9.747634,19.56284,19.6824,0.14697357,0.1739,302.954457,50.347448,0.30666667,t8_f5_c3,0.0,19.8837,0.2675,767120154,True,False,False,bulk_1.0.0,0.0,0.0,,,
1,ztf,58587.49304400012,833493045415015002,1,833493045415,19.71753,1,833,9.778746,17.839882,17.7392,0.06431703,0.0616,302.9543726,50.3474347,0.67285717,t15_f5_c3,0.0,17.7396,0.0782,767120154,False,False,False,bulk_1.0.0,0.0,8.39364242215015e+17,,,
2,ztf,58587.51561339991,833515615415015002,2,833515615415,18.88434,1,833,0.043624673,17.98532,17.7906,0.09884916,0.1549,302.9543606,50.347464,0.55285716,t15_f5_c3,0.0,17.6714,0.178,767120254,False,True,False,bulk_1.0.0,0.0,8.39364242215015e+17,17.959923,0.09650566,0.09656387
3,ztf,58591.47344909981,837473445415015003,2,837473445415,19.78434,1,837,0.0698146,18.079493,18.2003,0.067783415,0.102,302.9543578,50.3474466,0.67,t15_f5_c3,0.0,18.2567,0.1373,767120254,False,True,False,bulk_1.0.0,0.0,8.39364242215015e+17,18.051825,0.06597711,0.06607791
4,ztf,58593.3642477002,839364242215015000,2,839364242215,19.175251,1,839,9.459647,18.213211,18.1557,0.08304826,0.1271,302.9543379,50.3474276,0.4557143,t15_f5_c3,0.0,18.1894,0.1682,1803120222,False,False,True,bulk_1.0.0,0.0,8.43449505415015e+17,,,
5,ztf,58597.449502300005,843449505415015005,2,843449505415,20.311625,1,843,0.057392728,18.725676,18.8768,0.07934547,0.1182,302.9543818,50.3474435,0.6542857,t15_f5_c3,0.0,18.9336,0.159,767120254,True,True,False,bulk_1.0.0,0.0,0.0,18.676014,0.07552017,0.07579793
6,ztf,58655.29736110009,901297365415015002,1,901297365415,19.744343,1,901,9.653193,18.5552,18.7242,0.1120717,0.1209,302.9543849,50.3474717,0.87857145,t17_f5_c3,0.9999993,18.8319,0.1708,767120154,False,False,False,bulk_1.0.0,0.0,9.01338475415015e+17,,,
7,ztf,58655.33847220009,901338475415015003,2,901338475415,19.767235,1,901,0.14226395,18.628897,18.6392,0.0974752,0.1125,302.9544443,50.3474464,0.83285713,t17_f5_c3,0.99999946,18.5962,0.1384,767120254,True,True,False,bulk_1.0.0,0.0,0.0,18.583382,0.093283735,0.09347347
8,ztf,58734.26194440015,980261945415015004,2,980261945415,20.084028,1,980,0.09625639,19.198376,19.483,0.10837701,0.2332,302.9543506,50.3474785,0.85714287,t17_f5_c3,0.9999998,19.5823,0.3277,767120254,False,True,False,bulk_1.0.0,0.0,9.80285465415015e+17,19.12255,0.10059192,0.10106634
9,ztf,58734.28546300018,980285465415015003,1,980285465415,20.14037,1,980,9.601463,18.969925,19.118,0.15381132,0.1437,302.9543875,50.347486,0.93857145,t17_f5_c3,0.99999964,19.0524,0.1731,767120154,False,False,False,bulk_1.0.0,0.0,9.81284035415015e+17,,,
10,ztf,58735.2606366002,981260635415015004,2,981260635415,19.974918,1,981,0.11176569,18.682137,18.5771,0.07565422,0.1133,302.9543522,50.3474421,0.9357143,t17_f5_c3,0.99999785,18.6304,0.1521,767120254,False,True,False,bulk_1.0.0,0.0,9.81284035415015e+17,18.634384,0.07212962,0.07239895
11,ztf,58735.28403940005,981284035415015008,1,981284035415,20.088346,1,981,9.677651,18.57967,18.5764,0.09033353,0.0969,302.9543404,50.3474633,0.96,t17_f5_c3,1.0,18.5555,0.1214,767120154,False,False,False,bulk_1.0.0,0.0,9.82293635415015e+17,,,
12,ztf,58736.27033559978,982270335415015004,2,982270335415,20.034563,1,982,0.13263449,19.404778,19.5525,0.114790924,0.2819,302.9543809,50.3474233,0.86,t17_f5_c3,0.996366,19.4165,0.3191,767120254,False,True,False,bulk_1.0.0,0.0,9.82293635415015e+17,19.313725,0.10491032,0.10555676
13,ztf,58736.29363430012,982293635415015003,1,982293635415,19.819069,1,982,9.851941,19.508455,19.2753,0.17677611,0.2224,302.954355,50.3474139,0.5942857,t17_f5_c3,0.99987733,19.6767,0.4129,767120154,True,False,False,bulk_1.0.0,0.0,0.0,,,
14,ztf,59150.141875000205,1396141875415015001,1,1396141875415,19.603367,1,1396,9.920654,18.973793,18.9404,0.15209255,0.1727,302.9544431,50.3473994,0.81,t17_f5_c3,0.9997888,19.0222,0.2388,767120154,True,False,False,bulk_1.0.0,0.0,0.0,,,
15,ztf,59733.43374999985,1979433745415015009,2,1979433745415,20.696308,1,1979,0.058983665,19.015554,19.0355,0.08512952,0.0956,302.9544068,50.3474563,0.88,t17_f5_c3,0.99812627,19.0289,0.121,767120254,True,True,False,1.1.2,0.0,,18.951138,0.07978969,0.08022569
16,ztf,59733.44972220017,1979449725415015007,1,1979449725415,21.031992,1,1979,9.683311,18.945408,18.9681,0.070043355,0.0593,302.9544234,50.3474677,0.93285716,t17_f5_c3,0.9999999,18.9602,0.0741,767120154,True,False,False,1.1.2,0.0,,,,
