,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid
0,ztf,58725.27052079979,971270520415015004,2,971270520415,20.2193,1,971,0.42614,19.336,17.016558,19.5487,0.169913,0.017047744,0.02006547,0.2377,235.9315341,66.9691004,0.864286,t17_f5_c3,19.4012,0.2618,False,True,False,bulk_1.0.0,0.0,1.000178030415015e+18,,
1,ztf,58726.27197920019,972271970415015009,2,972271970415,20.1063,1,972,0.48165,19.1206,16.98878,19.0771,0.142335,0.017110458,0.019979458,0.1671,235.9315291,66.9690852,0.745714,t17_f5_c3,19.0442,0.2046,False,True,False,bulk_1.0.0,0.0,1.000178030415015e+18,,
2,ztf,58744.15072919987,990150720415015005,2,990150720415,20.1989,1,990,0.487718,19.3523,17.018469,19.5419,0.138797,0.012216462,0.016175125,0.2327,235.931672,66.969132,0.912857,t17_f5_c3,19.7909,0.369,False,True,False,bulk_1.0.0,0.0,1.018138270415015e+18,,
3,ztf,58746.15052080015,992150520415015005,2,992150520415,20.1691,1,992,0.053303,19.2923,17.011305,19.4963,0.168592,0.01773583,0.020627134,0.2196,235.9313797,66.9691912,0.818571,t17_f5_c3,19.2845,0.2276,False,True,False,bulk_1.0.0,0.0,1.018138270415015e+18,,
4,ztf,58746.204375000205,992204370415015008,1,992204370415,19.8874,1,992,0.351277,18.9996,16.956566,19.3023,0.144401,0.01992259,0.021996668,0.1632,235.9315952,66.9692469,0.888571,t17_f5_c3,19.1531,0.1784,False,True,False,bulk_1.0.0,0.0,1.018138270415015e+18,,
5,ztf,58747.179791700095,993179790415015001,1,993179790415,20.2297,1,993,0.748376,19.1991,16.984688,19.4087,0.151092,0.01716855,0.019655166,0.1853,235.9318096,66.9690963,0.728571,t17_f5_c3,19.3848,0.2271,False,True,False,bulk_1.0.0,0.0,1.018138270415015e+18,,
6,ztf,58748.149386600126,994149380415015006,2,994149380415,19.903,1,994,0.537196,19.3741,17.020988,19.3178,0.153794,0.014039383,0.017607372,0.2295,235.9317408,66.9691626,0.925714,t17_f5_c3,18.9914,0.2156,False,True,False,bulk_1.0.0,0.0,1.018138270415015e+18,,
7,ztf,58750.15225689998,996152250415015003,2,996152250415,19.7487,1,996,0.798825,19.5942,17.044039,19.9212,0.203391,0.016104493,0.01942081,0.3864,235.931824,66.9693391,0.712857,t17_f5_c3,19.9827,0.5185,False,True,False,bulk_1.0.0,0.0,1.018138270415015e+18,,
8,ztf,58754.1495254999,1000149520415015005,2,1000149520415,20.3575,1,1000,0.56284,19.4549,17.02994,19.6558,0.128719,0.008686405,0.013792978,0.2186,235.9317325,66.969126,0.944286,t17_f5_c3,19.612,0.2626,False,True,False,bulk_1.0.0,0.0,1.018138270415015e+18,,
9,ztf,58754.17803240009,1000178030415015005,1,1000178030415,20.128237,1,1000,1.0267589,19.483599,17.017744,19.5019,0.1480557,0.011667059,0.0152786,0.1666,235.9320784,66.9692753,0.79571426,t17_f5_c3,19.5771,0.2214,False,True,False,bulk_1.0.0,0.0,1.018138270415015e+18,0.99963135,846120104.0
10,ztf,58758.158460599836,1004158460415015005,2,1004158460415,19.587496,1,1004,0.55402684,19.2585,17.007113,19.3398,0.20276347,0.023235071,0.025493808,0.2301,235.9317464,66.9692585,0.59,t17_f5_c3,19.3858,0.3042,False,True,False,bulk_1.0.0,0.0,1.018138270415015e+18,0.99911416,846120204.0
11,ztf,58760.150937499944,1006150930415015001,2,1006150930415,19.9141,1,1006,0.468401,19.2873,17.01069,19.5135,0.129037,0.01185228,0.01585151,0.268,235.9311716,66.9690996,0.938571,t17_f5_c3,19.677,0.3949,False,True,False,bulk_1.0.0,0.0,1.018138270415015e+18,,
12,ztf,58760.1791782002,1006179170415015004,1,1006179170415,19.843565,1,1006,0.9595598,19.361887,17.004534,19.4141,0.16664577,0.016315326,0.01900436,0.224,235.9320285,66.9692576,0.91571426,t17_f5_c3,19.207,0.2344,False,True,False,bulk_1.0.0,0.0,1.018138270415015e+18,0.99983644,846120104.0
13,ztf,58766.13659719983,1012136590415015003,2,1012136590415,19.5356,1,1012,0.048476,19.347,17.01785,19.7704,0.208825,0.022025168,0.024441207,0.4428,235.9314064,66.9692058,0.755714,t17_f5_c3,20.0314,0.7182,False,True,False,bulk_1.0.0,0.0,1.018138270415015e+18,,
14,ztf,58768.137002300005,1014137000415015000,2,1014137000415,19.3465,1,1014,0.059372,19.1397,16.99144,18.7921,0.156223,0.018963104,0.021599378,0.2241,235.9314143,66.9692054,0.944286,t17_f5_c3,18.5936,0.2386,False,True,False,bulk_1.0.0,0.0,1.018138270415015e+18,,
