,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid
0,ztf,58871.447789399885,1117447783415015003,1,1117447783415,19.9105,1,1117,1.12053,19.9507,19.03626,20.0168,0.273775,0.10450192,0.11792824,0.2891,260.9761844,77.0590092,0.64,t17_f5_c3,19.8562,0.3187,False,True,False,bulk_1.0.0,0.0,1147412703415015001,,
1,ztf,58871.52983799996,1117529833415015002,2,1117529833415,19.902071,1,1117,0.75704414,20.044134,18.592287,19.663,0.20415002,0.02079672,0.05360569,0.2457,260.976051,77.0591268,0.61,t17_f5_c3,19.6672,0.3146,False,True,False,bulk_1.0.0,0.0,1121439943415015002,0.9992523,864120234.0
2,ztf,58872.452650499996,1118452653415015003,1,1118452653415,19.84697,1,1118,0.41844183,19.83518,18.984987,19.9652,0.20778067,0.07937004,0.09495717,0.4533,260.9759479,77.0591965,0.8657143,t17_f5_c3,20.4468,0.9042,False,True,False,bulk_1.0.0,0.0,1147412703415015001,0.99990964,864120134.0
3,ztf,58872.56763890013,1118567633415015004,2,1118567633415,20.133316,1,1118,0.62839556,19.803839,18.523867,19.416,0.16110793,0.01744003,0.049559593,0.2149,260.9761756,77.0591855,0.7828571,t17_f5_c3,19.3812,0.2656,False,True,False,bulk_1.0.0,0.0,1121439943415015002,0.999962,864120234.0
4,ztf,58873.51469910005,1119514693415015007,2,1119514693415,20.160921,1,1119,0.7857132,19.555908,18.4414,19.8355,0.123875216,0.010991642,0.04437938,0.2646,260.9763087,77.0591569,0.94285715,t17_f5_c3,19.7393,0.3086,False,True,False,bulk_1.0.0,0.0,1147412703415015001,0.9999997,864120234.0
5,ztf,58873.55422449997,1119554223415015003,1,1119554223415,20.596012,1,1119,0.82365924,19.656654,18.899744,19.907,0.12784548,0.04160786,0.063668,0.2007,260.9763883,77.059132,0.8971428,t17_f5_c3,19.8488,0.2419,False,True,False,bulk_1.0.0,0.0,1121439943415015002,0.9999958,864120134.0
6,ztf,58875.439942100085,1121439943415015002,1,1121439943415,19.93376,1,1121,1.1428599,19.362076,18.743078,19.2278,0.16209182,0.08161278,0.091656245,0.1191,260.9768498,77.0591121,0.5157143,t17_f5_c3,19.1405,0.1394,False,True,False,bulk_1.0.0,0.0,1147412703415015001,0.9973793,864120134.0
7,ztf,58875.54663190013,1121546633415015001,2,1121546633415,19.938686,1,1121,1.2378029,19.448677,18.401754,19.2913,0.1561346,0.042722553,0.05952926,0.1433,260.9769973,77.059151,0.5,t17_f5_c3,19.175,0.1635,False,True,False,bulk_1.0.0,0.0,1147412703415015001,0.9998369,864120234.0
8,ztf,58876.530300899874,1122530303415025008,1,1122530303415,20.465,1,1122,0.810871,19.4293,18.780579,19.376,0.107855,0.040701576,0.059340533,0.1414,260.9763922,77.0591376,0.944286,t17_f5_c3,19.3623,0.1776,False,True,False,bulk_1.0.0,0.0,1147412703415015001,,
9,ztf,58876.530300899874,1122530303415015008,1,1122530303415,20.466585,1,1122,0.82126373,19.422003,18.776558,19.3439,0.10796153,0.041215256,0.059578665,0.1371,260.9764042,77.0591362,0.94857144,t17_f5_c3,19.3039,0.1681,False,True,False,bulk_1.0.0,0.0,1122555963415015006,0.99998987,864120134.0
10,ztf,58876.5559605998,1122555963415015006,2,1122555963415,20.435469,1,1122,0.6247131,19.403719,18.384394,19.3447,0.1163181,0.020122796,0.045490142,0.1485,260.9761351,77.0591805,0.92285717,t17_f5_c3,19.5067,0.2184,False,True,False,bulk_1.0.0,0.0,1147412703415015001,0.9985044,864120234.0
